text_id,id,token,pos_tag
000055-002,000055-002.166,Rasulullah,PROPN
000055-002,000055-002.167,.,PUNCT
000055-002,000055-002.168,Orang-orang,NOUN
000055-002,000055-002.169,menunggu,VERB
000055-002,000055-002.170,apa,PRON
000055-002,000055-002.171,yang,PRON
000055-002,000055-002.172,bakal,ADV
000055-002,000055-002.173,dilakukan,VERB
000055-002,000055-002.174,Abu,PROPN
000055-002,000055-002.175,Jahal,PROPN
000055-002,000055-002.176,.,PUNCT
000055-002,000055-002.177,Tatkala,SCONJ
000055-002,000055-002.178,beliau,PRON
000055-002,000055-002.179,sedang,AUX
000055-002,000055-002.180,sujud,VERB
000055-002,000055-002.181,",",PUNCT
000055-002,000055-002.182,Abu,PROPN
000055-002,000055-002.183,Jahal,PROPN
000055-002,000055-002.184,mengambil,VERB
000055-002,000055-002.185,batu,NOUN
000055-002,000055-002.186,lalu,SCONJ
000055-002,000055-002.187,mendekati,VERB
000055-002,000055-002.188,beliau,PRON
000055-002,000055-002.189,.,PUNCT
000055-002,000055-002.190,Tatkala,SCONJ
000055-002,000055-002.191,jaraknya,NOUN
000055-002,000055-002.192,sudah,AUX
000055-002,000055-002.193,dekat,ADJ
000055-002,000055-002.194,",",PUNCT
000055-002,000055-002.195,tiba-tiba,ADV
000055-002,000055-002.196,dia,PRON
000055-002,000055-002.197,mundur,VERB
000055-002,000055-002.198,dengan,ADP
000055-002,000055-002.199,muka,NOUN
000055-002,000055-002.200,pucat,ADJ
000055-002,000055-002.201,dan,CCONJ
000055-002,000055-002.202,gemetar,ADJ
000055-002,000055-002.203,",",PUNCT
000055-002,000055-002.204,kedua,NUM
000055-002,000055-002.205,tangannya,NOUN
000055-002,000055-002.206,tak,PART
000055-002,000055-002.207,mampu,AUX
000055-002,000055-002.208,menyangga,VERB
000055-002,000055-002.209,batu,NOUN
000055-002,000055-002.210,yang,PRON
000055-002,000055-002.211,dibawanya,VERB
000055-002,000055-002.212,",",PUNCT
000055-002,000055-002.213,sehingga,SCONJ
000055-002,000055-002.214,dia,PRON
000055-002,000055-002.215,cepat-cepat,ADV
000055-002,000055-002.216,melontarkannya,VERB
000055-002,000055-002.217,.,PUNCT
000055-002,000055-002.218,Orang-orang,NOUN
000055-002,000055-002.219,Quraisy,PROPN
000055-002,000055-002.220,mendekati,VERB
000055-002,000055-002.221,Abu,PROPN
000055-002,000055-002.222,Jahal,PROPN
000055-002,000055-002.223,dan,CCONJ
000055-002,000055-002.224,bertanya,VERB
000055-002,000055-002.225,",",PUNCT
000055-002,000055-002.226,"""",PUNCT
000055-002,000055-002.227,Apa,PRON
000055-002,000055-002.228,yang,PRON
000055-002,000055-002.229,terjadi,VERB
000055-002,000055-002.230,wahai,PART
000055-002,000055-002.231,Abul,PROPN
000055-002,000055-002.232,Hakam,PROPN
000055-002,000055-002.233,"?""",PUNCT
000055-002,000055-002.234,"""",PUNCT
000055-002,000055-002.235,Aku,PRON
000055-002,000055-002.236,menghampirinya,VERB
000055-002,000055-002.237,seperti,SCONJ
000055-002,000055-002.238,kukatakan,VERB
000055-002,000055-002.239,semalam,ADJ
000055-002,000055-002.240,kepada,ADP
000055-002,000055-002.241,kalian,PRON
000055-002,000055-002.242,.,PUNCT
000055-003,000055-003.001,Orang-orang,NOUN
000055-003,000055-003.002,Quraisy,PROPN
000055-003,000055-003.003,mendekati,VERB
000055-003,000055-003.004,Abu,PROPN
000055-003,000055-003.005,Jahal,PROPN
000055-003,000055-003.006,dan,CCONJ
000055-003,000055-003.007,bertanya,VERB
000055-003,000055-003.008,",",PUNCT
000055-003,000055-003.009,"""",PUNCT
000055-003,000055-003.010,Apa,PRON
000055-003,000055-003.011,yang,PRON
000055-003,000055-003.012,terjadi,VERB
000055-003,000055-003.013,wahai,PART
000055-003,000055-003.014,Abul,PROPN
000055-003,000055-003.015,Hakam,PROPN
000055-003,000055-003.016,"?""",PUNCT
000055-003,000055-003.017,"""",PUNCT
000055-003,000055-003.018,Aku,PRON
000055-003,000055-003.019,menghampirinya,VERB
000055-003,000055-003.020,seperti,SCONJ
000055-003,000055-003.021,kukatakan,VERB
000055-003,000055-003.022,semalam,ADJ
000055-003,000055-003.023,kepada,ADP
000055-003,000055-003.024,kalian,PRON
000055-003,000055-003.025,.,PUNCT
000055-003,000055-003.026,Tatkala,SCONJ
000055-003,000055-003.027,aku,PRON
000055-003,000055-003.028,sudah,AUX
000055-003,000055-003.029,dekat,ADJ
000055-003,000055-003.030,dengannya,ADP
000055-003,000055-003.031,",",PUNCT
000055-003,000055-003.032,tiba-tiba,ADV
000055-003,000055-003.033,ada,VERB
000055-003,000055-003.034,seekor,DET
000055-003,000055-003.035,onta,NOUN
000055-003,000055-003.036,yang,PRON
000055-003,000055-003.037,menghalangi,VERB
000055-003,000055-003.038,diriku,PRON
000055-003,000055-003.039,dan,CCONJ
000055-003,000055-003.040,dirinya,PRON
000055-003,000055-003.041,.,PUNCT
000055-003,000055-003.042,Tidak,PART
000055-003,000055-003.043,",",PUNCT
000055-003,000055-003.044,demi,ADP
000055-003,000055-003.045,Allah,PROPN
000055-003,000055-003.046,",",PUNCT
000055-003,000055-003.047,aku,PRON
000055-003,000055-003.048,tidak,PART
000055-003,000055-003.049,melihat,VERB
000055-003,000055-003.050,onta,NOUN
000055-003,000055-003.051,itu,DET
000055-003,000055-003.052,seperti,ADP
000055-003,000055-003.053,lazimnya,ADV
000055-003,000055-003.054,.,PUNCT
000055-003,000055-003.055,88_,NUM
000055-003,000055-003.056,Tafhimul-Qur'an,PROPN
000055-003,000055-003.057,",",PUNCT
000055-003,000055-003.058,6/522,NUM
000055-003,000055-003.059,;,PUNCT
000055-003,000055-003.060,Mukhtashar,PROPN
000055-003,000055-003.061,Siratir-Rasul,PROPN
000055-003,000055-003.062,",",PUNCT
000055-003,000055-003.063,Syaikh,PROPN
000055-003,000055-003.064,Abdullah,PROPN
000055-003,000055-003.065,An-Najdi,PROPN
000055-003,000055-003.066,",",PUNCT
000055-003,000055-003.067,hal,NOUN
000055-003,000055-003.068,.,PUNCT
000055-003,000055-003.069,135,NUM
000055-003,000055-003.070,tinggi,ADJ
000055-003,000055-003.071,maupun,CCONJ
000055-003,000055-003.072,pendeknya,NOUN
000055-003,000055-003.073,",",PUNCT
000055-003,000055-003.074,tidak,PART
000055-003,000055-003.075,pula,ADV
000055-003,000055-003.076,taringnya,NOUN
000055-003,000055-003.077,sekalipun,SCONJ
000055-003,000055-003.078,itu,DET
000055-003,000055-003.079,onta,NOUN
000055-003,000055-003.080,pejantan,NOUN
000055-003,000055-003.081,.,PUNCT
000055-003,000055-003.082,Onta,NOUN
000055-003,000055-003.083,itu,DET
000055-003,000055-003.084,mendekatiku,VERB
000055-003,000055-003.085,dan,CCONJ
000055-003,000055-003.086,hendak,ADV
000055-003,000055-003.087,mencaplokku,VERB
000055-003,000055-003.088,".""",PUNCT
000055-003,000055-003.089,Ibnu,PROPN
000055-003,000055-003.090,Ishaq,PROPN
000055-003,000055-003.091,menuturkan,VERB
000055-003,000055-003.092,",",PUNCT
000055-003,000055-003.093,Rasulullah,PROPN
000055-003,000055-003.094,bersabda,VERB
000055-003,000055-003.095,",",PUNCT
000055-003,000055-003.096,Itulah,PROPN
000055-003,000055-003.097,Jibril,PROPN
000055-003,000055-003.098,.,PUNCT
000055-003,000055-003.099,Andaikata,SCONJ
000055-003,000055-003.100,dia,PRON
000055-003,000055-003.101,mendekati,VERB
000055-003,000055-003.102,lagi,ADV
000055-003,000055-003.103,",",PUNCT
000055-003,000055-003.104,tentu,ADV
000055-003,000055-003.105,Jibril,PROPN
000055-003,000055-003.106,akan,AUX
000055-003,000055-003.107,mengambil,VERB
000055-003,000055-003.108,tindakan,NOUN
000055-003,000055-003.109,terhadap,ADP
000055-003,000055-003.110,Karena,ADP
000055-003,000055-003.111,perbuatan,NOUN
000055-003,000055-003.112,Abu,PROPN
000055-003,000055-003.113,Jahal,PROPN
000055-003,000055-003.114,terhadap,ADP
000055-003,000055-003.115,Rasulullah,PROPN
000055-003,000055-003.116,itulah,DET
000055-003,000055-003.117,yang,PRON
000055-003,000055-003.118,mendorong,VERB
000055-003,000055-003.119,Hamzah,PROPN
000055-003,000055-003.120,masuk,VERB
000055-003,000055-003.121,Islam,PROPN
000055-003,000055-003.122,setelah,ADP
000055-003,000055-003.123,itu,DET
000055-003,000055-003.124,.,PUNCT
000055-003,000055-003.125,Masalah,NOUN
000055-003,000055-003.126,ini,DET
000055-003,000055-003.127,akan,AUX
000055-003,000055-003.128,disampaikan,VERB
000055-003,000055-003.129,di,ADP
000055-003,000055-003.130,bagian,NOUN
000055-003,000055-003.131,mendatang,ADJ
000055-003,000055-003.132,.,PUNCT
000055-003,000055-003.133,Sekalipun,ADV
000055-003,000055-003.134,begitu,ADV
000055-003,000055-003.135,ide,NOUN
000055-003,000055-003.136,untuk,SCONJ
000055-003,000055-003.137,menghabisi,VERB
000055-003,000055-003.138,Rasulullah,PROPN
000055-003,000055-003.139,tetap,ADV
000055-003,000055-003.140,belum,PART
000055-003,000055-003.141,hilang,VERB
000055-003,000055-003.142,dari,ADP
000055-003,000055-003.143,hati,NOUN
000055-003,000055-003.144,para,DET
000055-003,000055-003.145,thaghut,NOUN
000055-003,000055-003.146,Quraisy,PROPN
000055-003,000055-003.147,.,PUNCT
000055-003,000055-003.148,Ibnu,PROPN
000055-003,000055-003.149,Ishaq,PROPN
000055-003,000055-003.150,meriwayatkan,VERB
000055-003,000055-003.151,dari,ADP
000055-003,000055-003.152,Abdullah,PROPN
000055-003,000055-003.153,bin,PROPN
000055-003,000055-003.154,Amru,PROPN
000055-003,000055-003.155,bin,PROPN
000055-003,000055-003.156,Al-Ash,PROPN
000055-003,000055-003.157,",",PUNCT
000055-003,000055-003.158,dia,PRON
000055-003,000055-003.159,berkata,VERB
000055-003,000055-003.160,",",PUNCT
000055-003,000055-003.161,"""",PUNCT
000055-003,000055-003.162,Aku,PRON
000055-003,000055-003.163,mendatangi,VERB
000055-003,000055-003.164,mereka,PRON
000055-003,000055-003.165,yang,PRON
000055-003,000055-003.166,sedang,AUX
000055-003,000055-003.167,berkumpul,VERB
000055-003,000055-003.168,di,ADP
000055-003,000055-003.169,Hijir,PROPN
000055-003,000055-003.170,.,PUNCT
000055-003,000055-003.171,Mereka,PRON
000055-003,000055-003.172,membicarakan,VERB
000055-003,000055-003.173,Rasulullah,PROPN
000055-003,000055-003.174,",",PUNCT
000055-003,000055-003.175,lalu,SCONJ
000055-003,000055-003.176,berkata,VERB
000055-003,000055-003.177,",",PUNCT
000055-003,000055-003.178,"""",PUNCT
000055-003,000055-003.179,Kami,PRON
000055-003,000055-003.180,tidak,PART
000055-003,000055-003.181,pernah,ADV
000055-003,000055-003.182,bersabar,VERB
000055-003,000055-003.183,seperti,ADP
000055-003,000055-003.184,kesabaran,NOUN
000055-003,000055-003.185,kami,PRON
000055-003,000055-003.186,menghadapi,VERB
000055-003,000055-003.187,urusan,NOUN
000055-003,000055-003.188,orang,NOUN
000055-003,000055-003.189,ini,DET
000055-003,000055-003.190,.,PUNCT
000055-003,000055-003.191,Kami,PRON
000055-003,000055-003.192,benar-benar,ADV
000055-003,000055-003.193,telah,AUX
000055-003,000055-003.194,bersabar,VERB
000055-003,000055-003.195,menghadapinya,VERB
000055-003,000055-003.196,karena,ADP
000055-003,000055-003.197,suatu,DET
000055-003,000055-003.198,urusan,NOUN
000055-003,000055-003.199,yang,PRON
000055-003,000055-003.200,besar,ADJ
000055-003,000055-003.201,".""",PUNCT
000055-003,000055-003.202,Selagi,SCONJ
000055-003,000055-003.203,mereka,PRON
000055-003,000055-003.204,dalam,ADP
000055-003,000055-003.205,keadaan,NOUN
000055-003,000055-003.206,seperti,ADP
000055-003,000055-003.207,itu,DET
000055-003,000055-003.208,",",PUNCT
000055-003,000055-003.209,tiba-tiba,ADV
000055-003,000055-003.210,beliau,PRON
000055-003,000055-003.211,muncul,VERB
000055-003,000055-003.212,dar,SCONJ
000055-003,000055-003.213,berjalan,VERB
000055-003,000055-003.214,hingga,SCONJ
000055-003,000055-003.215,tiba,VERB
000055-003,000055-003.216,di,ADP
000055-003,000055-003.217,dekat,ADJ
000055-003,000055-003.218,Hajar,PROPN
000055-003,000055-003.219,Aswad,PROPN
000055-003,000055-003.220,dan,CCONJ
000055-003,000055-003.221,mengusapnya,VERB
000055-003,000055-003.222,.,PUNCT
000055-003,000055-003.223,Kemudian,SCONJ
000055-003,000055-003.224,beliau,PRON
000055-003,000055-003.225,melewati,VERB
000055-003,000055-003.226,mereka,PRON
000055-003,000055-003.227,dalam,ADP
000055-003,000055-003.228,keadaan,NOUN
000055-003,000055-003.229,thawaf,NOUN
000055-003,000055-003.230,mengelilingi,VERB
000055-003,000055-003.231,Ka'bah,PROPN
000055-003,000055-003.232,.,PUNCT
000055-004,000055-004.001,Kemudian,SCONJ
000055-004,000055-004.002,beliau,PRON
000055-004,000055-004.003,melewati,VERB
000055-004,000055-004.004,mereka,PRON
000055-004,000055-004.005,dalam,ADP
000055-004,000055-004.006,keadaan,NOUN
000055-004,000055-004.007,thawaf,NOUN
000055-004,000055-004.008,mengelilingi,VERB
000055-004,000055-004.009,Ka'bah,PROPN
000055-004,000055-004.010,.,PUNCT
000055-004,000055-004.011,Mereka,PRON
000055-004,000055-004.012,memberondong,VERB
000055-004,000055-004.013,beliau,PRON
000055-004,000055-004.014,dengan,ADP
000055-004,000055-004.015,kata-kata,NOUN
000055-004,000055-004.016,penghinaan,NOUN
000055-004,000055-004.017,.,PUNCT
000055-004,000055-004.018,Aku,PRON
000055-004,000055-004.019,bisa,AUX
000055-004,000055-004.020,melihat,VERB
000055-004,000055-004.021,yang,PRON
000055-004,000055-004.022,demikian,PRON
000055-004,000055-004.023,itu,DET
000055-004,000055-004.024,di,ADP
000055-004,000055-004.025,wajah,NOUN
000055-004,000055-004.026,beliau,PRON
000055-004,000055-004.027,.,PUNCT
000055-004,000055-004.028,Tatkala,SCONJ
000055-004,000055-004.029,lewat,VERB
000055-004,000055-004.030,untuk,ADP
000055-004,000055-004.031,kedua,ADJ
000055-004,000055-004.032,kalinya,ADV
000055-004,000055-004.033,",",PUNCT
000055-004,000055-004.034,mereka,PRON
000055-004,000055-004.035,melakukan,VERB
000055-004,000055-004.036,hal,NOUN
000055-004,000055-004.037,yang,PRON
000055-004,000055-004.038,sama,ADJ
000055-004,000055-004.039,lagi,ADV
000055-004,000055-004.040,.,PUNCT
000055-004,000055-004.041,Aku,PRON
000055-004,000055-004.042,bisa,AUX
000055-004,000055-004.043,mengetahui,VERB
000055-004,000055-004.044,yang,PRON
000055-004,000055-004.045,demikian,PRON
000055-004,000055-004.046,itu,DET
000055-004,000055-004.047,di,ADP
000055-004,000055-004.048,wajah,NOUN
000055-004,000055-004.049,beliau,PRON
000055-004,000055-004.050,.,PUNCT
000055-004,000055-004.051,Kemudian,SCONJ
000055-004,000055-004.052,tatkala,SCONJ
000055-004,000055-004.053,beliau,PRON
000055-004,000055-004.054,lewat,VERB
000055-004,000055-004.055,untuk,ADP
000055-004,000055-004.056,ketiga,ADJ
000055-004,000055-004.057,kalinya,ADV
000055-004,000055-004.058,",",PUNCT
000055-004,000055-004.059,mereka,PRON
000055-004,000055-004.060,melakukan,VERB
000055-004,000055-004.061,hal,NOUN
000055-004,000055-004.062,yang,PRON
000055-004,000055-004.063,sama,ADJ
000055-004,000055-004.064,lagi,ADV
000055-004,000055-004.065,.,PUNCT
000055-004,000055-004.066,Saat,ADP
000055-004,000055-004.067,itu,DET
000055-004,000055-004.068,beliau,PRON
000055-004,000055-004.069,berdiri,VERB
000055-004,000055-004.070,kemudian,ADV
000055-004,000055-004.071,bersabda,VERB
000055-004,000055-004.072,",",PUNCT
000055-004,000055-004.073,"""",PUNCT
000055-004,000055-004.074,Adakah,ADV
000055-004,000055-004.075,kalian,PRON
000055-004,000055-004.076,mendengar,VERB
000055-004,000055-004.077,wahai,NOUN
000055-004,000055-004.078,semua,DET
000055-004,000055-004.079,orang,NOUN
000055-004,000055-004.080,Quraisy,PROPN
000055-004,000055-004.081,?,PUNCT
000055-004,000055-004.082,Demi,ADP
000055-004,000055-004.083,diriku,PRON
000055-004,000055-004.084,ada,VERB
000055-004,000055-004.085,di,ADP
000055-004,000055-004.086,Tangan-Nya,PROPN
000055-004,000055-004.087,",",PUNCT
000055-004,000055-004.088,aku,PRON
000055-004,000055-004.089,telah,AUX
000055-004,000055-004.090,datang,VERB
000055-004,000055-004.091,kepada,ADP
000055-004,000055-004.092,kalian,PRON
000055-004,000055-004.093,sambil,ADP
000055-004,000055-004.094,membawa,VERB
000055-004,000055-004.095,sembelihan,NOUN
000055-004,000055-004.096,".""",PUNCT
000055-004,000055-004.097,Kata-kata,NOUN
000055-004,000055-004.098,beliau,PRON
000055-004,000055-004.099,ini,DET
000055-004,000055-004.100,terus,ADV
000055-004,000055-004.101,mengiang-ngiang,VERB
000055-004,000055-004.102,di,ADP
000055-004,000055-004.103,dalam,ADP
000055-004,000055-004.104,diri,PRON
000055-004,000055-004.105,mereka,PRON
000055-004,000055-004.106,",",PUNCT
000055-004,000055-004.107,hingga,SCONJ
000055-004,000055-004.108,masing-masing,DET
000055-004,000055-004.109,di,ADP
000055-004,000055-004.110,antara,ADP
000055-004,000055-004.111,mereka,PRON
000055-004,000055-004.112,merasa,VERB
000055-004,000055-004.113,di,ADP
000055-004,000055-004.114,atas,ADP
000055-004,000055-004.115,kepalanya,NOUN
000055-004,000055-004.116,ada,VERB
000055-004,000055-004.117,burung,NOUN
000055-004,000055-004.118,yang,PRON
000055-004,000055-004.119,akan,AUX
000055-004,000055-004.120,menyambar,VERB
000055-004,000055-004.121,.,PUNCT
000055-004,000055-004.122,Hingga,SCONJ
000055-004,000055-004.123,ada,VERB
000055-004,000055-004.124,di,ADP
000055-004,000055-004.125,antara,ADP
000055-004,000055-004.126,mereka,PRON
000055-004,000055-004.127,yang,PRON
000055-004,000055-004.128,berusaha,VERB
000055-004,000055-004.129,menghibur,VERB
000055-004,000055-004.130,diri,PRON
000055-004,000055-004.131,dari,ADP
000055-004,000055-004.132,rasa,NOUN
000055-004,000055-004.133,takutnya,NOUN
000055-004,000055-004.134,dengan,ADP
000055-004,000055-004.135,cara,NOUN
000055-004,000055-004.136,yang,PRON
000055-004,000055-004.137,dianggap,VERB
000055-004,000055-004.138,paling,ADV
000055-004,000055-004.139,baik,ADJ
000055-004,000055-004.140,",",PUNCT
000055-004,000055-004.141,lalu,SCONJ
000055-004,000055-004.142,berkata,VERB
000055-004,000055-004.143,",",PUNCT
000055-004,000055-004.144,"""",PUNCT
000055-004,000055-004.145,Pergilah,VERB
000055-004,000055-004.146,wahai,PART
000055-004,000055-004.147,Abu,PROPN
000055-004,000055-004.148,Al-Qasim,PROPN
000055-004,000055-004.149,.,PUNCT
000055-004,000055-004.150,Demi,ADP
000055-004,000055-004.151,Allah,PROPN
000055-004,000055-004.152,",",PUNCT
000055-004,000055-004.153,engkau,PRON
000055-004,000055-004.154,bukanlah,AUX
000055-004,000055-004.155,orang,NOUN
000055-004,000055-004.156,yang,PRON
000055-004,000055-004.157,asing,ADJ
000055-004,000055-004.158,".""",PUNCT
000055-004,000055-004.159,Besoknya,ADV
000055-004,000055-004.160,mereka,PRON
000055-004,000055-004.161,berkumpul,VERB
000055-004,000055-004.162,lagi,ADV
000055-004,000055-004.163,",",PUNCT
000055-004,000055-004.164,dan,CCONJ
000055-004,000055-004.165,selagi,SCONJ
000055-004,000055-004.166,beliau,PRON
000055-004,000055-004.167,muncul,VERB
000055-004,000055-004.168,",",PUNCT
000055-004,000055-004.169,mereka,PRON
000055-004,000055-004.170,berembug,VERB
000055-004,000055-004.171,.,PUNCT
000055-004,000055-004.172,Akhirnya,ADV
000055-004,000055-004.173,secara,ADP
000055-004,000055-004.174,serentak,ADJ
000055-004,000055-004.175,mereka,PRON
000055-004,000055-004.176,merembug,VERB
000055-004,000055-004.177,dan,CCONJ
000055-004,000055-004.178,mengepung,VERB
000055-004,000055-004.179,beliau,PRON
000055-004,000055-004.180,.,PUNCT
000055-004,000055-004.181,Kulihat,ADV
000055-004,000055-004.182,seorang,DET
000055-004,000055-004.183,di,ADP
000055-004,000055-004.184,antara,ADP
000055-004,000055-004.185,mereka,PRON
000055-004,000055-004.186,memegang,VERB
000055-004,000055-004.187,jubah,NOUN
000055-004,000055-004.188,beliau,PRON
000055-004,000055-004.189,.,PUNCT
000055-004,000055-004.190,Abu,PROPN
000055-004,000055-004.191,Bakar,PROPN
000055-004,000055-004.192,berdiri,VERB
000055-004,000055-004.193,di,ADP
000055-004,000055-004.194,samping,NOUN
000055-004,000055-004.195,beliau,PRON
000055-004,000055-004.196,",",PUNCT
000055-004,000055-004.197,sambil,SCONJ
000055-004,000055-004.198,menangis,VERB
000055-004,000055-004.199,dia,PRON
000055-004,000055-004.200,berkata,VERB
000055-004,000055-004.201,",",PUNCT
000055-004,000055-004.202,"""",PUNCT
000055-004,000055-004.203,Apakah,ADV
000055-004,000055-004.204,kalian,PRON
000055-004,000055-004.205,tega,VERB
000055-004,000055-004.206,membunuh,VERB
000055-004,000055-004.207,seseorang,PRON
000055-004,000055-004.208,yang,PRON
000055-004,000055-004.209,berkata,VERB
000055-004,000055-004.210,",",PUNCT
000055-004,000055-004.211,Rabb-ku,PROPN
000055-004,000055-004.212,adalah,AUX
000055-004,000055-004.213,Allah,PROPN
000055-004,000055-004.214,"?""",PUNCT
000055-004,000055-004.215,Kemudian,SCONJ
000055-004,000055-004.216,mereka,PRON
000055-004,000055-004.217,beranjak,VERB
000055-004,000055-004.218,pergi,VERB
000055-004,000055-004.219,meninggalkan,VERB
000055-004,000055-004.220,beliau,PRON
000055-004,000055-004.221,.,PUNCT
000055-004,000055-004.222,An-Nabawiyah,PROPN
000055-004,000055-004.223,",",PUNCT
000055-004,000055-004.224,Ibnu,PROPN
000055-004,000055-004.225,Ibnu,PROPN
000055-004,000055-004.226,Amru,PROPN
000055-004,000055-004.227,berkata,VERB
000055-004,000055-004.228,",",PUNCT
000055-004,000055-004.229,"""",PUNCT
000055-004,000055-004.230,Itulah,VERB
000055-004,000055-004.231,kondisi,NOUN
000055-004,000055-004.232,paling,ADV
000055-004,000055-004.233,keras,ADJ
000055-004,000055-004.234,yang,PRON
000055-004,000055-004.235,dilakukan,VERB
000055-004,000055-004.236,Quraisy,PROPN
000055-004,000055-004.237,.,PUNCT
000055-005,000055-005.001,An-Nabawiyah,PROPN
000055-005,000055-005.002,",",PUNCT
000055-005,000055-005.003,Ibnu,PROPN
000055-005,000055-005.004,Ibnu,PROPN
000055-005,000055-005.005,Amru,PROPN
000055-005,000055-005.006,berkata,VERB
000055-005,000055-005.007,",",PUNCT
000055-005,000055-005.008,"""",PUNCT
000055-005,000055-005.009,Itulah,VERB
000055-005,000055-005.010,kondisi,NOUN
000055-005,000055-005.011,paling,ADV
000055-005,000055-005.012,keras,ADJ
000055-005,000055-005.013,yang,PRON
000055-005,000055-005.014,dilakukan,VERB
000055-005,000055-005.015,Quraisy,PROPN
000055-005,000055-005.016,.,PUNCT
000055-005,000055-005.017,yang,PRON
000055-005,000055-005.018,pernah,ADV
000055-005,000055-005.019,kulihat,VERB
000055-005,000055-005.020,".""",PUNCT
000055-005,000055-005.021,Dalam,ADP
000055-005,000055-005.022,riwayat,NOUN
000055-005,000055-005.023,Al-Bukhari,PROPN
000055-005,000055-005.024,dari,ADP
000055-005,000055-005.025,Urwah,PROPN
000055-005,000055-005.026,bin,PROPN
000055-005,000055-005.027,Az-Zubair,PROPN
000055-005,000055-005.028,",",PUNCT
000055-005,000055-005.029,dia,PRON
000055-005,000055-005.030,berkata,VERB
000055-005,000055-005.031,",",PUNCT
000055-005,000055-005.032,"""",PUNCT
000055-005,000055-005.033,Aku,PRON
000055-005,000055-005.034,berkata,VERB
000055-005,000055-005.035,kepada,ADP
000055-005,000055-005.036,Ibnu,PROPN
000055-005,000055-005.037,Amru,PROPN
000055-005,000055-005.038,bin,PROPN
000055-005,000055-005.039,Al-Ash,PROPN
000055-005,000055-005.040,",",PUNCT
000055-005,000055-005.041,Sampaikanlah,VERB
000055-005,000055-005.042,padaku,PART
000055-005,000055-005.043,keadaan,NOUN
000055-005,000055-005.044,paling,ADV
000055-005,000055-005.045,keras,ADJ
000055-005,000055-005.046,yang,PRON
000055-005,000055-005.047,dilakukan,VERB
000055-005,000055-005.048,Quraisy,PROPN
000055-005,000055-005.049,terhadap,ADP
000055-005,000055-005.050,Nabi,PROPN
000055-005,000055-005.051,".""",PUNCT
000055-005,000055-005.052,Dia,PRON
000055-005,000055-005.053,menjawab,VERB
000055-005,000055-005.054,",",PUNCT
000055-005,000055-005.055,"""",PUNCT
000055-005,000055-005.056,Tatkala,SCONJ
000055-005,000055-005.057,Nabi,PROPN
000055-005,000055-005.058,shalat,PROPN
000055-005,000055-005.059,di,ADP
000055-005,000055-005.060,dalam,ADP
000055-005,000055-005.061,Ka'bah,PROPN
000055-005,000055-005.062,",",PUNCT
000055-005,000055-005.063,tiba-tiba,ADV
000055-005,000055-005.064,muncul,VERB
000055-005,000055-005.065,Uqbah,PROPN
000055-005,000055-005.066,bin,PROPN
000055-005,000055-005.067,Abu,PROPN
000055-005,000055-005.068,Mu'aith,PROPN
000055-005,000055-005.069,",",PUNCT
000055-005,000055-005.070,lalu,SCONJ
000055-005,000055-005.071,dia,PRON
000055-005,000055-005.072,melingkarkan,VERB
000055-005,000055-005.073,pakaiannya,NOUN
000055-005,000055-005.074,di,ADP
000055-005,000055-005.075,leher,NOUN
000055-005,000055-005.076,beliau,PRON
000055-005,000055-005.077,",",PUNCT
000055-005,000055-005.078,lalu,SCONJ
000055-005,000055-005.079,menjerat,VERB
000055-005,000055-005.080,beliau,PRON
000055-005,000055-005.081,dengan,ADP
000055-005,000055-005.082,tarikan,NOUN
000055-005,000055-005.083,yang,PRON
000055-005,000055-005.084,keras,ADJ
000055-005,000055-005.085,.,PUNCT
000055-005,000055-005.086,Lalu,SCONJ
000055-005,000055-005.087,Abu,PROPN
000055-005,000055-005.088,Bakar,PROPN
000055-005,000055-005.089,tiba,VERB
000055-005,000055-005.090,dan,CCONJ
000055-005,000055-005.091,langsung,ADV
000055-005,000055-005.092,mencengkeram,VERB
000055-005,000055-005.093,pundaknya,NOUN
000055-005,000055-005.094,serta,CCONJ
000055-005,000055-005.095,menyingkirkan,VERB
000055-005,000055-005.096,dari,ADP
000055-005,000055-005.097,sisi,NOUN
000055-005,000055-005.098,beliau,PRON
000055-005,000055-005.099,",",PUNCT
000055-005,000055-005.100,seraya,ADV
000055-005,000055-005.101,berkata,VERB
000055-005,000055-005.102,.,PUNCT
000055-005,000055-005.103,"""",PUNCT
000055-005,000055-005.104,Apakah,ADV
000055-005,000055-005.105,kalian,PRON
000055-005,000055-005.106,tega,VERB
000055-005,000055-005.107,membunuh,VERB
000055-005,000055-005.108,seorang,PRON
000055-005,000055-005.109,yang,PRON
000055-005,000055-005.110,mengatakan,VERB
000055-005,000055-005.111,",",PUNCT
000055-005,000055-005.112,Rabb-ku,PROPN
000055-005,000055-005.113,adalah,AUX
000056-002,000056-002.001,Tatkala,SCONJ
000056-002,000056-002.002,sudah,AUX
000056-002,000056-002.003,masuk,VERB
000056-002,000056-002.004,masjid,NOUN
000056-002,000056-002.005,",",PUNCT
000056-002,000056-002.006,dia,PRON
000056-002,000056-002.007,berdiri,VERB
000056-002,000056-002.008,di,ADP
000056-002,000056-002.009,dekat,ADJ
000056-002,000056-002.010,kepala,NOUN
000056-002,000056-002.011,Abu,PROPN
000056-002,000056-002.012,Jahal,PROPN
000056-002,000056-002.013,lalu,SCONJ
000056-002,000056-002.014,berkata,VERB
