text_id,id,token,pos_tag,label
000170-001,000170-001.205,sorban,NOUN,O
000170-001,000170-001.206,merahnya,ADJ,O
000170-001,000170-001.207,di,ADP,O
000170-001,000170-001.208,kepala,NOUN,O
000170-001,000170-001.209,",",PUNCT,O
000170-001,000170-001.210,lalu,SCONJ,O
000170-001,000170-001.211,dia,PRON,O
000170-001,000170-001.212,berjalan,VERB,O
000170-001,000170-001.213,mengambil,VERB,O
000170-001,000170-001.214,tempat,NOUN,O
000170-001,000170-001.215,di,ADP,O
000170-001,000170-001.216,antara,ADP,O
000170-001,000170-001.217,dua,NUM,O
000170-001,000170-001.218,pasukan,NOUN,O
000170-001,000170-001.219,.,PUNCT,O
000170-001,000170-001.220,Saat,NOUN,O
000170-001,000170-001.221,itu,DET,O
000170-001,000170-001.222,Rasulullah,PROPN,B-PERSON
000170-001,000170-001.223,bersabda,VERB,O
000170-001,000170-001.224,",",PUNCT,O
000170-001,000170-001.225,"""",PUNCT,O
000170-001,000170-001.226,Sungguh,NOUN,O
000170-001,000170-001.227,itu,DET,O
000170-001,000170-001.228,adalah,AUX,O
000170-001,000170-001.229,cara,NOUN,O
000170-001,000170-001.230,berjalan,VERB,O
000170-001,000170-001.231,yang,PRON,O
000170-001,000170-001.232,dibenci,VERB,O
000170-001,000170-001.233,Allah,PROPN,O
000170-001,000170-001.234,kecuali,ADP,O
000170-001,000170-001.235,seperti,ADP,O
000170-001,000170-001.236,di,ADP,O
000170-001,000170-001.237,tempat,NOUN,O
000170-001,000170-001.238,ini,DET,O
000170-001,000170-001.239,".""",PUNCT,O
000175-003,000175-003.001,Dia,PRON,O
000175-003,000175-003.002,terus,ADV,O
000175-003,000175-003.003,berperang,VERB,O
000175-003,000175-003.004,hingga,SCONJ,O
000175-003,000175-003.005,tangannya,ADV,O
000175-003,000175-003.006,tertebas,VERB,O
000175-003,000175-003.007,dan,CCONJ,O
000175-003,000175-003.008,putus,VERB,O
000175-003,000175-003.009,.,PUNCT,O
000175-003,000175-003.010,Dengan,SCONJ,O
000175-003,000175-003.011,terbunuhnya,NOUN,O
000175-003,000175-003.012,Shu'ab,PROPN,O
000175-003,000175-003.013,ini,DET,O
000175-003,000175-003.014,",",PUNCT,O
000175-003,000175-003.015,maka,SCONJ,O
000175-003,000175-003.016,bendera,NOUN,O
000175-003,000175-003.017,pasukan,NOUN,O
000175-003,000175-003.018,Quraisy,PROPN,O
000175-003,000175-003.019,jatuh,VERB,O
000175-003,000175-003.020,ke,ADP,O
000175-003,000175-003.021,tanah,NOUN,O
000175-003,000175-003.022,dan,CCONJ,O
000175-003,000175-003.023,tak,PART,O
000175-003,000175-003.024,seorang,PRON,O
000175-003,000175-003.025,pun,PART,O
000175-003,000175-003.026,yang,PRON,O
000175-003,000175-003.027,mau,VERB,O
000175-003,000175-003.028,mengambilnya,VERB,O
000175-003,000175-003.029,",",PUNCT,O
000175-003,000175-003.030,sehingga,SCONJ,O
000175-003,000175-003.031,bendera,NOUN,O
000175-003,000175-003.032,itu,DET,O
000175-003,000175-003.033,dibiarkan,VERB,O
000175-003,000175-003.034,berserak,VERB,O
000175-003,000175-003.035,di,ADP,O
000175-003,000175-003.036,tanah,NOUN,O
000176-002,000176-002.001,"""",PUNCT,O
000176-002,000176-002.002,Abu,PROPN,B-PERSON
000176-002,000176-002.003,Dujanah,PROPN,I-PERSON
000176-002,000176-002.004,telah,AUX,O
000176-002,000176-002.005,mengeluarkan,VERB,O
000176-002,000176-002.006,sorban,NOUN,O
000176-002,000176-002.007,kematian,NOUN,O
000176-002,000176-002.008,""".",PUNCT,O
000176-002,000176-002.009,Maka,SCONJ,O
000176-002,000176-002.010,dia,PRON,O
000176-002,000176-002.011,pun,PART,O
000176-002,000176-002.012,beranjak,VERB,O
000176-002,000176-002.013,sambil,SCONJ,O
000176-002,000176-002.014,berkata,VERB,O
000176-002,000176-002.015,",",PUNCT,O
000176-002,000176-002.016,"""",PUNCT,O
000176-002,000176-002.017,Aku,PRON,O
000176-002,000176-002.018,yang,PRON,O
000176-002,000176-002.019,berjanji,VERB,O
000176-002,000176-002.020,kepada,ADP,O
000176-002,000176-002.021,kekasih,NOUN,O
000176-002,000176-002.022,tercinta,ADJ,O
000176-002,000176-002.023,di,ADP,O
000176-002,000176-002.024,bawah,NOUN,O
000176-002,000176-002.025,kaki,NOUN,O
000176-002,000176-002.026,bukit,NOUN,O
000176-002,000176-002.027,dekat,ADJ,O
000176-002,000176-002.028,pohon,NOUN,O
000176-002,000176-002.029,korma,NOUN,O
000176-002,000176-002.030,aku,PRON,O
000176-002,000176-002.031,tidak,PART,O
000176-002,000176-002.032,boleh,AUX,O
000176-002,000176-002.033,berdiri,VERB,O
000176-002,000176-002.034,di,ADP,O
000176-002,000176-002.035,barisan,NOUN,O
000176-002,000176-002.036,belakang,NOUN,O
000176-002,000176-002.037,memukul,VERB,O
000176-002,000176-002.038,dengan,ADP,O
000176-002,000176-002.039,pedang,NOUN,O
000176-002,000176-002.040,Allah,PROPN,O
000176-002,000176-002.041,dan,CCONJ,O
000176-002,000176-002.042,Rasul-Nya,PROPN,O
000176-002,000176-002.043,.,PUNCT,O
000176-002,000176-002.044,"""",PUNCT,O
000176-002,000176-002.045,Dia,PRON,O
000176-002,000176-002.046,tidak,PART,O
000176-002,000176-002.047,berpapasan,VERB,O
000176-002,000176-002.048,dengan,ADP,O
000176-002,000176-002.049,seorang,DET,O
000176-002,000176-002.050,pun,PART,O
000176-002,000176-002.051,melainkan,SCONJ,O
000176-002,000176-002.052,dia,PRON,O
000176-002,000176-002.053,pasti,ADJ,O
000176-002,000176-002.054,mem-,VERB,O
000176-002,000176-002.055,bunuhnya,VERB,O
000176-002,000176-002.056,.,PUNCT,O
000176-002,000176-002.057,Sementara,SCONJ,O
000176-002,000176-002.058,di,ADP,O
000176-002,000176-002.059,antara,ADP,O
000176-002,000176-002.060,orang-orang,NOUN,O
000176-002,000176-002.061,musyrik,NOUN,O
000176-002,000176-002.062,ada,VERB,O
000176-002,000176-002.063,seseorang,PRON,O
000176-002,000176-002.064,yang,PRON,O
000176-002,000176-002.065,tidak,PART,O
000176-002,000176-002.066,membiarkan,VERB,O
000176-002,000176-002.067,orang,NOUN,O
000176-002,000176-002.068,kami,PRON,O
000176-002,000176-002.069,yang,PRON,O
000176-002,000176-002.070,terluka,VERB,O
000176-002,000176-002.071,melainkan,SCONJ,O
000176-002,000176-002.072,dia,PRON,O
000176-002,000176-002.073,pasti,ADV,O
000176-002,000176-002.074,membunuhnya,VERB,O
000176-002,000176-002.075,.,PUNCT,O
000176-002,000176-002.076,Jarak,NOUN,O
000176-002,000176-002.077,Ibnu,PROPN,B-PERSON
000176-002,000176-002.078,Dujanah,PROPN,I-PERSON
000176-002,000176-002.079,dengan,ADP,O
000176-002,000176-002.080,orang,NOUN,O
000176-002,000176-002.081,musyrik,ADJ,O
000176-002,000176-002.082,itu,DET,O
000176-002,000176-002.083,semakin,ADV,O
000176-002,000176-002.084,dekat,ADJ,O
000176-002,000176-002.085,.,PUNCT,O
000176-002,000176-002.086,Aku,PRON,O
000176-002,000176-002.087,berdoa,VERB,O
000176-002,000176-002.088,kepada,ADP,O
000176-002,000176-002.089,Allah,PROPN,O
000176-002,000176-002.090,agar,SCONJ,O
000176-002,000176-002.091,mereka,PRON,O
000176-002,000176-002.092,dipertemukan,VERB,O
000176-002,000176-002.093,.,PUNCT,O
000176-002,000176-002.094,Benar,ADJ,O
000176-002,000176-002.095,saja,ADV,O
000176-002,000176-002.096,.,PUNCT,O
000176-002,000176-002.097,Dua,NUM,O
000176-002,000176-002.098,kali,NOUN,O
000176-002,000176-002.099,sabetan,NOUN,O
000176-002,000176-002.100,tidak,PART,O
000176-002,000176-002.101,mengena,VERB,O
000176-002,000176-002.102,Pada,ADP,O
000176-002,000176-002.103,sabetan,NOUN,O
000176-002,000176-002.104,berikutnya,ADJ,O
000176-002,000176-002.105,orang,NOUN,O
000176-002,000176-002.106,musyrik,NOUN,O
000176-002,000176-002.107,itu,DET,O
000176-002,000176-002.108,bisa,AUX,O
000176-002,000176-002.109,menyabet,VERB,O
000176-002,000176-002.110,Abu,PROPN,B-PERSON
000176-002,000176-002.111,Dujanah,PROPN,I-PERSON
000176-002,000176-002.112,",",PUNCT,O
000176-002,000176-002.113,yang,PRON,O
000176-002,000176-002.114,ditangkis,VERB,O
000176-002,000176-002.115,dengan,ADP,O
000176-002,000176-002.116,perisai,NOUN,O
000176-002,000176-002.117,kulit,NOUN,O
000176-002,000176-002.118,.,PUNCT,O
000176-002,000176-002.119,Setelah,ADP,O
000176-002,000176-002.120,itu,DET,O
000176-002,000176-002.121,Abu,PROPN,B-PERSON
000176-002,000176-002.122,Dujanah,PROPN,I-PERSON
000176-002,000176-002.123,ganti,VERB,O
000176-002,000176-002.124,menyabetnya,VERB,O
000176-002,000176-002.125,hingga,SCONJ,O
000176-002,000176-002.126,dapat,AUX,O
000176-002,000176-002.127,Abu,PROPN,B-PERSON
000176-002,000176-002.128,Dujanah,PROPN,I-PERSON
000176-002,000176-002.129,telah,AUX,O
000176-002,000176-002.130,menyusup,VERB,O
000176-002,000176-002.131,ke,ADP,O
000176-002,000176-002.132,tengah,NOUN,O
000176-002,000176-002.133,barisan,NOUN,O
000176-002,000176-002.134,",",PUNCT,O
000176-002,000176-002.135,sehingga,SCONJ,O
000176-002,000176-002.136,dia,PRON,O
000176-002,000176-002.137,dapat,AUX,O
000176-002,000176-002.138,lolos,VERB,O
000176-002,000176-002.139,ke,ADP,O
000176-002,000176-002.140,titik,NOUN,O
000176-002,000176-002.141,yang,PRON,O
000176-002,000176-002.142,ditempati,VERB,O
000176-002,000176-002.143,komandan,NOUN,O
000176-002,000176-002.144,para,DET,O
000176-002,000176-002.145,wanita,NOUN,O
000176-002,000176-002.146,Quraisy,PROPN,O
000176-002,000176-002.147,",",PUNCT,O
000176-002,000176-002.148,sementara,SCONJ,O
000176-002,000176-002.149,Abu,PROPN,B-PERSON
000176-002,000176-002.150,Dujanah,PROPN,I-PERSON
000176-002,000176-002.151,tidak,PART,O
000176-002,000176-002.152,tahu,VERB,O
000176-002,000176-002.153,bahwa,SCONJ,O
000176-002,000176-002.154,yang,PRON,O
000176-002,000176-002.155,dihadapinya,VERB,O
000176-002,000176-002.156,adalah,AUX,O
000176-002,000176-002.157,seorang,DET,O
000176-002,000176-002.158,wanita,NOUN,O
000176-002,000176-002.159,.,PUNCT,O
000176-002,000176-002.160,Abu,PROPN,B-PERSON
000176-002,000176-002.161,Dujanah,PROPN,I-PERSON
000176-002,000176-002.162,menuturkan,VERB,O
000176-002,000176-002.163,",",PUNCT,O
000176-002,000176-002.164,"""",PUNCT,O
000176-002,000176-002.165,Kulihat,ADV,O
000176-002,000176-002.166,seseorang,PRON,O
000176-002,000176-002.167,yang,PRON,O
000176-002,000176-002.168,sedang,AUX,O
000176-002,000176-002.169,mencakar-cakar,VERB,O
000176-002,000176-002.170,sedemikian,ADV,O
000176-002,000176-002.171,rupa,NOUN,O
000176-002,000176-002.172,.,PUNCT,O
000176-002,000176-002.173,Maka,SCONJ,O
000176-002,000176-002.174,kuhampiri,VERB,O
000176-002,000176-002.175,orang,NOUN,O
000176-002,000176-002.176,itu,DET,O
000176-002,000176-002.177,.,PUNCT,O
000176-002,000176-002.178,Ketika,SCONJ,O
000176-002,000176-002.179,pedangku,PROPN,O
000176-002,000176-002.180,siap,VERB,O
000176-002,000176-002.181,kutebaskan,VERB,O
000176-002,000176-002.182,kepadanya,ADP,O
000176-002,000176-002.183,",",PUNCT,O
000176-002,000176-002.184,orang,NOUN,O
000176-002,000176-002.185,itu,DET,O
000176-002,000176-002.186,pun,PART,O
000176-002,000176-002.187,berteriak,VERB,O
000176-002,000176-002.188,keras,ADJ,O
000176-002,000176-002.189,.,PUNCT,O
000176-002,000176-002.190,Ternyata,ADV,O
000176-002,000176-002.191,dia,PRON,O
000176-002,000176-002.192,adalah,AUX,O
000176-002,000176-002.193,seorang,DET,O
000176-002,000176-002.194,wanita,NOUN,O
000176-002,000176-002.195,.,PUNCT,O
000176-002,000176-002.196,Aku,PRON,O
000176-002,000176-002.197,menganggap,VERB,O
000176-002,000176-002.198,pedang,NOUN,O
000176-002,000176-002.199,Rasulullah,PROPN,B-PERSON
000176-002,000176-002.200,terlalu,ADV,O
000176-002,000176-002.201,mulia,ADJ,O
000176-002,000176-002.202,untuk,SCONJ,O
000176-002,000176-002.203,membunuh,VERB,O
000176-002,000176-002.204,seorang,DET,O
000176-002,000176-002.205,wanita.',NOUN,O
000176-002,000176-002.206,Ternyata,ADV,O
000176-002,000176-002.207,wanita,NOUN,O
000176-002,000176-002.208,itu,DET,O
000176-002,000176-002.209,adalah,AUX,O
000176-002,000176-002.210,Hindun,PROPN,B-PERSON
000176-002,000176-002.211,binti,PROPN,I-PERSON
000176-002,000176-002.212,Uthbah,PROPN,I-PERSON
000176-002,000176-002.213,.,PUNCT,O
000176-002,000176-002.214,Az-Zubair,PROPN,B-PERSON
000176-002,000176-002.215,bin,PROPN,I-PERSON
000176-002,000176-002.216,Al-Awwam,PROPN,I-PERSON
000176-002,000176-002.217,berkata,VERB,O
000176-002,000176-002.218,",",PUNCT,O
000176-002,000176-002.219,"""",PUNCT,O
000176-002,000176-002.220,Kulihat,PROPN,O
000176-002,000176-002.221,Abu,PROPN,B-PERSON
000176-002,000176-002.222,Dujanah,PROPN,I-PERSON
000176-002,000176-002.223,telah,AUX,O
000176-002,000176-002.224,mengayunkan,VERB,O
000176-002,000176-002.225,pedangnya,NOUN,O
000176-002,000176-002.226,persis,ADJ,O
000176-002,000176-002.227,di,ADP,O
000176-002,000176-002.228,bagian,NOUN,O
000176-002,000176-002.229,tengah,NOUN,O
000176-002,000176-002.230,kepala,NOUN,O
000176-002,000176-002.231,Hindun,PROPN,B-PERSON
000176-002,000176-002.232,binti,PROPN,I-PERSON
000176-002,000176-002.233,Utbah,PROPN,I-PERSON
000176-002,000176-002.234,.,PUNCT,O
000183-001,000183-001.001,Kesempatan,PROPN,O
000183-001,000183-001.002,emas,ADJ,O
000183-001,000183-001.003,ini,DET,O
000183-001,000183-001.004,dipergunakan,VERB,O
000183-001,000183-001.005,Khalid,PROPN,B-PERSON
000183-001,000183-001.006,bin,PROPN,I-PERSON
000183-001,000183-001.007,Al-Walid,PROPN,I-PERSON
000183-001,000183-001.008,.,PUNCT,O
000183-001,000183-001.009,Dengan,ADP,O
000183-001,000183-001.010,cepat,ADJ,O
000183-001,000183-001.011,dia,PRON,O
000183-001,000183-001.012,mengambil,VERB,O
000183-001,000183-001.013,jalan,NOUN,O
000183-001,000183-001.014,memutar,VERB,O
000183-001,000183-001.015,",",PUNCT,O
000183-001,000183-001.016,hingga,SCONJ,O
000183-001,000183-001.017,tiba,VERB,O
000183-001,000183-001.018,di,ADP,O
000183-001,000183-001.019,belakang,NOUN,O
000183-001,000183-001.020,pasukan,NOUN,O
000183-001,000183-001.021,Muslimin,PROPN,O
000183-001,000183-001.022,Tentu,ADV,O
000183-001,000183-001.023,saja,ADV,O
000183-001,000183-001.024,Abdullah,PROPN,B-PERSON
000183-001,000183-001.025,bin,PROPN,I-PERSON
000183-001,000183-001.026,Jubair,PROPN,I-PERSON
000183-001,000183-001.027,dan,CCONJ,O
000183-001,000183-001.028,sembilan,NUM,O
000183-001,000183-001.029,rekannya,NOUN,O
000183-001,000183-001.030,tak,PART,O
000183-001,000183-001.031,mampu,AUX,O
000183-001,000183-001.032,menghadapi,VERB,O
000183-001,000183-001.033,kavaleri,NOUN,O
000183-001,000183-001.034,yang,PRON,O
000183-001,000183-001.035,dikomandani,VERB,O
000183-001,000183-001.036,Khalid,PROPN,B-PERSON
000183-001,000183-001.037,bin,PROPN,I-PERSON
000183-001,000183-001.038,Al-Walid,PROPN,I-PERSON
000183-001,000183-001.039,.,PUNCT,O
000183-001,000183-001.040,Setelah,SCONJ,O
000183-001,000183-001.041,menghabisi,VERB,O
000183-001,000183-001.042,Abdullah,PROPN,B-PERSON
000183-001,000183-001.043,bin,PROPN,I-PERSON
000183-001,000183-001.044,Jubair,PROPN,I-PERSON
000183-001,000183-001.045,dan,CCONJ,O
000183-001,000183-001.046,rekan-rekannya,NOUN,O
000183-001,000183-001.047,",",PUNCT,O
000183-001,000183-001.048,Khalid,PROPN,B-PERSON
000183-001,000183-001.049,bin,PROPN,I-PERSON
000183-001,000183-001.050,Al-Walid,PROPN,I-PERSON
000183-001,000183-001.051,menyerang,VERB,O
000183-001,000183-001.052,pasukan,NOUN,O
000183-001,000183-001.053,Muslimin,PROPN,O
000183-001,000183-001.054,dari,ADP,O
000183-001,000183-001.055,arah,NOUN,O
000183-001,000183-001.056,belakang,NOUN,O
000183-001,000183-001.057,dan,CCONJ,O
000183-001,000183-001.058,anggotanya,NOUN,O
000183-001,000183-001.059,berteriak,VERB,O
000183-001,000183-001.060,dengan,ADP,O
000183-001,000183-001.061,suara,NOUN,O
000183-001,000183-001.062,nyaring,VERB,O
000183-001,000183-001.063,.,PUNCT,O
000183-001,000183-001.064,hingga,ADP,O
000183-001,000183-001.065,orang-orang,NOUN,O
000183-001,000183-001.066,musyrik,ADJ,O
000183-001,000183-001.067,yang,PRON,O
000183-001,000183-001.068,sudah,AUX,O
000183-001,000183-001.069,hampir,ADV,O
000183-001,000183-001.070,kalah,VERB,O
000183-001,000183-001.071,bisa,AUX,O
000183-001,000183-001.072,melihat,VERB,O
000183-001,000183-001.073,babak,NOUN,O
000183-001,000183-001.074,baru,ADJ,O
000183-001,000183-001.075,dalam,ADP,O
000183-001,000183-001.076,peperangan,NOUN,O
000183-001,000183-001.077,ini,DET,O
000183-001,000183-001.078,.,PUNCT,O
000183-001,000183-001.079,Keadaan,NOUN,O
000183-001,000183-001.080,membalik,VERB,O
000183-001,000183-001.081,.,PUNCT,O
000183-001,000183-001.082,Kini,NOUN,O
000183-001,000183-001.083,mereka,PRON,O
000183-001,000183-001.084,bisa,AUX,O
000183-001,000183-001.085,menguasai,VERB,O
000183-001,000183-001.086,keadaan,NOUN,O
000183-001,000183-001.087,.,PUNCT,O
000183-001,000183-001.088,Salah,ADJ,O
000183-001,000183-001.089,seorang,DET,O
000183-001,000183-001.090,wanita,NOUN,O
000183-001,000183-001.091,di,ADP,O
000183-001,000183-001.092,antara,ADP,O
000183-001,000183-001.093,mereka,PRON,O
000183-001,000183-001.094,",",PUNCT,O
000183-001,000183-001.095,Amrah,PROPN,B-PERSON
000183-001,000183-001.096,binti,PROPN,I-PERSON
000183-001,000183-001.097,Alqamah,PROPN,I-PERSON
000183-001,000183-001.098,Al-Haritsiyah,PROPN,O
000183-001,000183-001.099,",",PUNCT,O
000183-001,000183-001.100,segera,ADV,O
000183-001,000183-001.101,memungut,VERB,O
000183-001,000183-001.102,bendera,NOUN,O
000183-001,000183-001.103,yang,PRON,O
000183-001,000183-001.104,hanya,ADV,O
000183-001,000183-001.105,tergeletak,VERB,O
000183-001,000183-001.106,lalu,SCONJ,O
000183-001,000183-001.107,mengibar-,VERB,O
000183-001,000183-001.108,ngibarkannya,NOUN,O
000183-001,000183-001.109,.,PUNCT,O
000183-001,000183-001.110,Orang-orang,NOUN,O
000183-001,000183-001.111,musyrik,ADJ,O
000183-001,000183-001.112,menoleh,VERB,O
000183-001,000183-001.113,ke,ADP,O
000183-001,000183-001.114,arahnya,NOUN,O
000183-001,000183-001.115,lalu,SCONJ,O
000183-001,000183-001.116,berkumpul,VERB,O
000183-001,000183-001.117,di,ADP,O
000183-001,000183-001.118,sekitarnya,NOUN,O
000183-001,000183-001.119,.,PUNCT,O
000183-001,000183-001.120,Mereka,PRON,O
000183-001,000183-001.121,saling,ADV,O
000183-001,000183-001.122,memanggil,VERB,O
000183-001,000183-001.123,hingga,SCONJ,O
000183-001,000183-001.124,cukup,ADV,O
000183-001,000183-001.125,banyak,ADV,O
000183-001,000183-001.126,yang,PRON,O
000183-001,000183-001.127,berkumpul,VERB,O
000183-001,000183-001.128,di,ADP,O
000183-001,000183-001.129,sana,NOUN,O
000183-001,000183-001.130,.,PUNCT,O
000183-001,000183-001.131,Kemudian,SCONJ,O
000183-001,000183-001.132,mereka,PRON,O
000183-001,000183-001.133,mendekati,VERB,O
000183-001,000183-001.134,pasukan,NOUN,O
000183-001,000183-001.135,Muslimin,PROPN,O
000183-001,000183-001.136,dan,CCONJ,O
000183-001,000183-001.137,mengepung,VERB,O
000183-001,000183-001.138,dari,ADP,O
000183-001,000183-001.139,arah,NOUN,O
000183-001,000183-001.140,depan,NOUN,O
000183-001,000183-001.141,dan,CCONJ,O
000183-001,000183-001.142,belakang,NOUN,O
000183-001,000183-001.143,hingga,SCONJ,O
000183-001,000183-001.144,terjepit,VERB,O
000184-001,000184-001.001,Saat,NOUN,O
000184-001,000184-001.002,itu,DET,O
000184-001,000184-001.003,Rasulullah,PROPN,B-PERSON
000184-001,000184-001.004,hanya,ADV,O
000184-001,000184-001.005,bersama,ADP,O
000184-001,000184-001.006,sekelompok,DET,O
000184-001,000184-001.007,kecil,ADJ,O
000184-001,000184-001.008,dari,ADP,O
000184-001,000184-001.009,sahabat,NOUN,O
000184-001,000184-001.010,.,PUNCT,O
000184-001,000184-001.011,sebanyak,ADP,O
000184-001,000184-001.012,sembilan,NUM,O
000184-001,000184-001.013,orang,NOUN,O
000184-001,000184-001.014,.,PUNCT,O
000184-001,000184-001.015,Beliau,PRON,O
000184-001,000184-001.016,melihat,VERB,O
000184-001,000184-001.017,perjuangan,NOUN,O
000184-001,000184-001.018,mereka,PRON,O
000184-001,000184-001.019,dalam,ADP,O
000184-001,000184-001.020,menghalau,VERB,O
000184-001,000184-001.021,orang-orang,NOUN,O
000184-001,000184-001.022,musyrik,ADJ,O
000184-001,000184-001.023,",",PUNCT,O
000184-001,000184-001.024,karena,SCONJ,O
000184-001,000184-001.025,kavaleri,NOUN,O
000184-001,000184-001.026,Khalid,PROPN,B-PERSON
000184-001,000184-001.027,telah,AUX,O
000184-001,000184-001.028,memporak-porandakan,VERB,O
000184-001,000184-001.029,mereka,PRON,O
000184-001,000184-001.030,.,PUNCT,O
000184-001,000184-001.031,Kini,NOUN,O
000184-001,000184-001.032,di,ADP,O
000184-001,000184-001.033,hadapan,NOUN,O
000184-001,000184-001.034,beliau,PRON,O
000184-001,000184-001.035,hanya,ADV,O
000184-001,000184-001.036,ada,VERB,O
000184-001,000184-001.037,dua,NUM,O
000184-001,000184-001.038,jalan,NOUN,O
000184-001,000184-001.039,",",PUNCT,O
000184-001,000184-001.040,entah,ADV,O
000184-001,000184-001.041,segera,ADV,O
000184-001,000184-001.042,lari,VERB,O
000184-001,000184-001.043,menyelamatkan,VERB,O
000184-001,000184-001.044,diri,PRON,O
000184-001,000184-001.045,bersama,ADP,O
000184-001,000184-001.046,para,DET,O
000184-001,000184-001.047,sahabatnya,NOUN,O
000184-001,000184-001.048,yang,PRON,O
000184-001,000184-001.049,hanya,ADV,O
000184-001,000184-001.050,sembilan,NUM,O
000184-001,000184-001.051,orang,NOUN,O
000184-001,000184-001.052,itu,DET,O
000184-001,000184-001.053,ke,ADP,O
000184-001,000184-001.054,suatu,DET,O
000184-001,000184-001.055,tempat,NOUN,O
000184-001,000184-001.056,yang,PRON,O
000184-001,000184-001.057,lebih,ADV,O
000184-001,000184-001.058,aman,ADJ,O
000184-001,000184-001.059,",",PUNCT,O
000184-001,000184-001.060,lalu,SCONJ,O
000184-001,000184-001.061,membiarkan,VERB,O
000184-001,000184-001.062,pasukannya,NOUN,O
000184-001,000184-001.063,yang,PRON,O
000184-001,000184-001.064,lain,ADJ,O
000184-001,000184-001.065,terkepung,VERB,O
000184-001,000184-001.066,entah,VERB,O
000184-001,000184-001.067,bagaimana,ADV,O
000184-001,000184-001.068,jadinya,ADV,O
000184-001,000184-001.069,nanti,ADV,O
000184-001,000184-001.070,",",PUNCT,O
000184-001,000184-001.071,ataukah,SCONJ,O
000184-001,000184-001.072,dia,PRON,O
000184-001,000184-001.073,mengumpulkan,VERB,O
000184-001,000184-001.074,kembali,ADV,O
000184-001,000184-001.075,semua,DET,O
000184-001,000184-001.076,anggota,NOUN,O
000184-001,000184-001.077,pasukannya,NOUN,O
000184-001,000184-001.078,yang,PRON,O
000184-001,000184-001.079,cerai,VERB,O
000184-001,000184-001.080,berai,VERB,O
000184-001,000184-001.081,agar,SCONJ,O
000184-001,000184-001.082,kembali,VERB,O
000184-001,000184-001.083,ke,ADP,O
000184-001,000184-001.084,tempat,NOUN,O
000184-001,000184-001.085,beliau,PRON,O
000184-001,000184-001.086,",",PUNCT,O
000184-001,000184-001.087,lalu,SCONJ,O
000184-001,000184-001.088,menggunakan,VERB,O
000184-001,000184-001.089,mereka,PRON,O
000184-001,000184-001.090,sebagai,ADP,O
000184-001,000184-001.091,tameng,NOUN,O
000184-001,000184-001.092,untuk,SCONJ,O
000184-001,000184-001.093,menyibak,VERB,O
000184-001,000184-001.094,pasukan,NOUN,O
000184-001,000184-001.095,musuh,NOUN,O
000184-001,000184-001.096,hingga,SCONJ,O
000184-001,000184-001.097,mencapai,VERB,O
000184-001,000184-001.098,puncak,NOUN,O
000184-001,000184-001.099,Uhud,PROPN,B-LOCATION
000184-001,000184-001.100,?,PUNCT,O
000184-001,000184-001.101,Di,ADP,O
000184-001,000184-001.102,sini,PRON,O
000184-001,000184-001.103,tampak,VERB,O
000184-001,000184-001.104,kecerdikan,NOUN,O
000184-001,000184-001.105,Rasulullah,PROPN,B-PERSON
000184-001,000184-001.106,dan,CCONJ,O
000184-001,000184-001.107,keberanian,NOUN,O
000184-001,000184-001.108,beliau,PRON,O
000184-001,000184-001.109,dalam,ADP,O
000184-001,000184-001.110,membaca,VERB,O
000184-001,000184-001.111,keadaan,NOUN,O
000184-001,000184-001.112,.,PUNCT,O
000184-001,000184-001.113,Dengan,ADP,O
000184-001,000184-001.114,suara,NOUN,O
000184-001,000184-001.115,nyaring,VERB,O
000184-001,000184-001.116,beliau,PRON,O
000184-001,000184-001.117,berseru,VERB,O
000184-001,000184-001.118,",",PUNCT,O
000184-001,000184-001.119,"""",PUNCT,O
000184-001,000184-001.120,Wahai,PROPN,O
000184-001,000184-001.121,hamba-,NOUN,O
000184-001,000184-001.122,hamba,NOUN,O
000184-001,000184-001.123,Allah,PROPN,O
000184-001,000184-001.124,"...!""",PUNCT,O
000184-001,000184-001.125,Beliau,PRON,O
000184-001,000184-001.126,sadar,ADJ,O
000184-001,000184-001.127,sepenuhnya,NOUN,O
000184-001,000184-001.128,bahwa,SCONJ,O
000184-001,000184-001.129,orang-orang,NOUN,O
000184-001,000184-001.130,musyrik,ADJ,O
000184-001,000184-001.131,akan,AUX,O
000184-001,000184-001.132,mendengar,VERB,O
000184-001,000184-001.133,ucapan,NOUN,O
000184-001,000184-001.134,beliau,PRON,O
000184-001,000184-001.135,ini,DET,O
000184-001,000184-001.136,sebelum,SCONJ,O
000184-001,000184-001.137,orang-orang,NOUN,O
000184-001,000184-001.138,Muslim,PROPN,O
000184-001,000184-001.139,yang,PRON,O
000184-001,000184-001.140,cerai,VERB,O
000184-001,000184-001.141,berai,ADJ,O
000184-001,000184-001.142,di,ADP,O
000184-001,000184-001.143,tempat,NOUN,O
000184-001,000184-001.144,lain,ADJ,O
000184-001,000184-001.145,bisa,AUX,O
000184-001,000184-001.146,mendengarnya,VERB,O
000184-001,000184-001.147,",",PUNCT,O
000184-001,000184-001.148,sehingga,SCONJ,O
000184-001,000184-001.149,mereka,PRON,O
000184-001,000184-001.150,bisa,AUX,O
000184-001,000184-001.151,mengetahui,VERB,O
000184-001,000184-001.152,posisi,NOUN,O
000184-001,000184-001.153,beliau,PRON,O
000184-001,000184-001.154,.,PUNCT,O
