text_id,id,token,pos_tag,label
000077-002,000077-002.151,bercerita,NN,O
000077-002,000077-002.152,kepada,NN,O
000077-002,000077-002.153,seorang,NN,O
000077-002,000077-002.154,tetua,NN,O
000077-002,000077-002.155,mereka,NN,O
000077-002,000077-002.156,yang,NN,O
000077-002,000077-002.157,tidak,NN,O
000077-002,000077-002.158,bisa,NN,O
000077-002,000077-002.159,berangkat,NN,O
000077-002,000077-002.160,ke,NN,O
000077-002,000077-002.161,Makkah,NN,B-LOCATION
000077-002,000077-002.162,karena,NN,O
000077-002,000077-002.163,usianya,NN,O
000077-002,000077-002.164,yang,NN,O
000077-002,000077-002.165,sudah,NN,O
000077-002,000077-002.166,"lanjut,",NN,O
000077-002,000077-002.167,Ada,NN,O
000077-002,000077-002.168,seseorang,NN,O
000077-002,000077-002.169,pemuda,NN,O
000077-002,000077-002.170,Quraisy,NN,O
000077-002,000077-002.171,dari,NN,O
000077-002,000077-002.172,Bani,NN,O
000077-002,000077-002.173,Abdul,NN,B-PERSON
000077-002,000077-002.174,Muththalib,NN,I-PERSON
000077-002,000077-002.175,menemui,NN,O
000077-002,000077-002.176,"kami,",NN,O
000077-002,000077-002.177,yang,NN,O
000077-002,000077-002.178,mengaku,NN,O
000077-002,000077-002.179,sebagai,NN,O
000077-002,000077-002.180,nabi.,NN,O
000077-002,000077-002.181,Dia,NN,O
000077-002,000077-002.182,mengajak,NN,O
000077-002,000077-002.183,kami,NN,O
000077-002,000077-002.184,agar,NN,O
000077-002,000077-002.185,kami,NN,O
000077-002,000077-002.186,mau,NN,O
000077-002,000077-002.187,"melindunginya,",NN,O
000077-002,000077-002.188,berdiri,NN,O
000077-002,000077-002.189,bersamanya,NN,O
000077-002,000077-002.190,dan,NN,O
000077-002,000077-002.191,pergi,NN,O
000077-002,000077-002.192,ke,NN,O
000077-002,000077-002.193,negeri,NN,O
000077-002,000077-002.194,kami,NN,O
000077-002,000077-002.195,"bersamanya.""",NN,O
000077-002,000077-002.196,Orang,NN,O
000077-002,000077-002.197,tua,NN,O
000077-002,000077-002.198,itu,NN,O
000077-002,000077-002.199,meletakkan,NN,O
000077-002,000077-002.200,kedua,NN,O
000077-002,000077-002.201,tangannya,NN,O
000077-002,000077-002.202,di,NN,O
000077-002,000077-002.203,atas,NN,O
000077-002,000077-002.204,"kepala,",NN,O
000077-002,000077-002.205,lalu,NN,O
000077-002,000077-002.206,berkata.,NN,O
000079-003,000079-003.001,Maka,NN,O
000079-003,000079-003.002,mereka,NN,O
000079-003,000079-003.003,berharap,NN,O
000079-003,000079-003.004,dakwah,NN,O
000079-003,000079-003.005,beliau,NN,O
000079-003,000079-003.006,ini,NN,O
000079-003,000079-003.007,bisa,NN,O
000079-003,000079-003.008,menjadi,NN,O
000079-003,000079-003.009,sebab,NN,O
000079-003,000079-003.010,untuk,NN,O
000079-003,000079-003.011,meredakan,NN,O
000079-003,000079-003.012,peperangan.,NN,O
000079-003,000079-003.013,Mereka,NN,O
000079-003,000079-003.014,"berkata,",NN,O
000079-003,000079-003.015,"""Kami",NN,O
000079-003,000079-003.016,tidak,NN,O
000079-003,000079-003.017,akan,NN,O
000079-003,000079-003.018,membiarkan,NN,O
000079-003,000079-003.019,kaum,NN,O
000079-003,000079-003.020,kami,NN,O
000079-003,000079-003.021,dan,NN,O
000079-003,000079-003.022,kaum,NN,O
000079-003,000079-003.023,yang,NN,O
000079-003,000079-003.024,lain,NN,O
000079-003,000079-003.025,terus,NN,O
000079-003,000079-003.026,bermusuhan,NN,O
000079-003,000079-003.027,dan,NN,O
000079-003,000079-003.028,berbuat,NN,O
000079-003,000079-003.029,jahat.,NN,O
000079-003,000079-003.030,Semoga,NN,O
000079-003,000079-003.031,Allah,NN,O
000079-003,000079-003.032,menyatukan,NN,O
000079-003,000079-003.033,mereka,NN,O
000079-003,000079-003.034,dengan,NN,O
000079-003,000079-003.035,engkau.,NN,O
000079-003,000079-003.036,Kami,NN,O
000079-003,000079-003.037,akan,NN,O
000079-003,000079-003.038,menawarkan,NN,O
000079-003,000079-003.039,agama,NN,O
000079-003,000079-003.040,yang,NN,O
000079-003,000079-003.041,telah,NN,O
000079-003,000079-003.042,kami,NN,O
000079-003,000079-003.043,peluk,NN,O
000079-003,000079-003.044,ini.,NN,O
000079-003,000079-003.045,Jika,NN,O
000079-003,000079-003.046,Allah,NN,O
000079-003,000079-003.047,menyatukan,NN,O
000079-003,000079-003.048,"mereka,",NN,O
000079-003,000079-003.049,maka,NN,O
000079-003,000079-003.050,tidak,NN,O
000079-003,000079-003.051,ada,NN,O
000079-003,000079-003.052,orang,NN,O
000079-003,000079-003.053,yang,NN,O
000079-003,000079-003.054,lebih,NN,O
000079-003,000079-003.055,mulia,NN,O
000079-003,000079-003.056,selain,NN,O
000079-003,000079-003.057,daripada,NN,O
000079-003,000079-003.058,diri,NN,O
000079-003,000079-003.059,"engkau.""",NN,O
000079-003,000079-003.060,Sekembalinya,NN,O
000079-003,000079-003.061,ke,NN,O
000079-003,000079-003.062,"Madinah,",NN,B-LOCATION
000079-003,000079-003.063,mereka,NN,O
000079-003,000079-003.064,membawa,NN,O
000079-003,000079-003.065,risalah,NN,O
000079-003,000079-003.066,Islam,NN,O
000079-003,000079-003.067,dan,NN,O
000079-003,000079-003.068,me-,NN,O
000079-003,000079-003.069,nyebarkannya,NN,O
000079-003,000079-003.070,di,NN,O
000079-003,000079-003.071,sana.,NN,O
000079-003,000079-003.072,Sehingga,NN,O
000079-003,000079-003.073,tidak,NN,O
000079-003,000079-003.074,ada,NN,O
000079-003,000079-003.075,satu,NN,O
000079-003,000079-003.076,rumah,NN,O
000079-003,000079-003.077,pun,NN,O
000079-003,000079-003.078,di,NN,O
000079-003,000079-003.079,Madinah,NN,B-LOCATION
000079-003,000079-003.080,melainkan,NN,O
000079-003,000079-003.081,sudah,NN,O
000079-003,000079-003.082,menyebut,NN,O
000079-003,000079-003.083,nama,NN,O
000079-003,000079-003.084,Rasulullah,NN,B-PERSON
000079-003,000079-003.085,117,NN,O
000079-003,000079-003.086,"Zadul-Ma'ad,",NN,O
000079-003,000079-003.087,2/50;,NN,O
000079-003,000079-003.088,Sirah,NN,O
000079-003,000079-003.089,"An-Nabawiyah,",NN,O
000079-003,000079-003.090,Ibnu,NN,B-PERSON
000079-003,000079-003.091,"Hisyam,",NN,I-PERSON
000079-003,000079-003.092,1/429-541.,NN,O
000079-003,000079-003.093,Pada,NN,O
000079-003,000079-003.094,tahun,NN,O
000079-003,000079-003.095,kesebelas,NN,O
000079-003,000079-003.096,dari,NN,O
000079-003,000079-003.097,nubuwah,NN,O
000079-003,000079-003.098,"itu,",NN,O
000079-003,000079-003.099,beliau,NN,O
000079-003,000079-003.100,menikahi,NN,O
000079-003,000079-003.101,Aisyah,NN,B-PERSON
000079-003,000079-003.102,yang,NN,O
000079-003,000079-003.103,saat,NN,O
000079-003,000079-003.104,itu,NN,O
000079-003,000079-003.105,umurnya,NN,O
000079-003,000079-003.106,6,NN,O
000079-003,000079-003.107,tahun.,NN,O
000079-003,000079-003.108,Lalu,NN,O
000079-003,000079-003.109,beliau,NN,O
000079-003,000079-003.110,berkumpul,NN,O
000079-003,000079-003.111,dengannya,NN,O
000079-003,000079-003.112,di,NN,O
000079-003,000079-003.113,Madinah,NN,B-LOCATION
000079-003,000079-003.114,pada,NN,O
000079-003,000079-003.115,tahun,NN,O
000079-003,000079-003.116,pertama,NN,O
000079-003,000079-003.117,setelah,NN,O
000079-003,000079-003.118,"hijrah,",NN,O
000079-003,000079-003.119,yang,NN,O
000079-003,000079-003.120,saat,NN,O
000079-003,000079-003.121,itu,NN,O
000079-003,000079-003.122,umurnya,NN,O
000079-003,000079-003.123,9,NN,O
000079-003,000079-003.124,tahun,NN,O
000079-003,000079-003.125,Baitul,NN,B-LOCATION
000079-003,000079-003.126,"Maqdis,",NN,I-LOCATION
000079-003,000079-003.127,tempat,NN,O
000079-003,000079-003.128,Rasulullah,NN,B-PERSON
000079-003,000079-003.129,shalat,NN,O
000079-003,000079-003.130,sebelum,NN,O
000079-003,000079-003.131,dimi'rajkan,NN,O
000079-003,000079-003.132,ke,NN,O
000079-003,000079-003.133,langit,NN,O
000079-003,000079-003.134,tujuh,NN,O
000078-001,000078-001.001,Di,NN,O
000078-001,000078-001.002,samping,NN,O
000078-001,000078-001.003,Rasulullah,NN,B-PERSON
000078-001,000078-001.004,menawarkan,NN,O
000078-001,000078-001.005,Islam,NN,O
000078-001,000078-001.006,kepada,NN,O
000078-001,000078-001.007,berbagai,NN,O
000078-001,000078-001.008,kabilah,NN,O
000078-001,000078-001.009,dan,NN,O
000078-001,000078-001.010,"utusan,",NN,O
000078-001,000078-001.011,beliau,NN,O
000078-001,000078-001.012,juga,NN,O
000078-001,000078-001.013,menawarkan,NN,O
000078-001,000078-001.014,kepada,NN,O
000078-001,000078-001.015,pribadi,NN,O
000078-001,000078-001.016,dan,NN,O
000078-001,000078-001.017,individu-individu.,NN,O
000078-001,000078-001.018,Di,NN,O
000078-001,000078-001.019,antara,NN,O
000078-001,000078-001.020,mereka,NN,O
000078-001,000078-001.021,ada,NN,O
000078-001,000078-001.022,yang,NN,O
000078-001,000078-001.023,menolaknya,NN,O
000078-001,000078-001.024,secara,NN,O
000078-001,000078-001.025,"baik-baik,",NN,O
000078-001,000078-001.026,ada,NN,O
000078-001,000078-001.027,pula,NN,O
000078-001,000078-001.028,beberapa,NN,O
000078-001,000078-001.029,orang,NN,O
000078-001,000078-001.030,yang,NN,O
000078-001,000078-001.031,beriman,NN,O
000078-001,000078-001.032,tak,NN,O
000078-001,000078-001.033,lama,NN,O
000078-001,000078-001.034,kemudian,NN,O
000078-001,000078-001.035,setelah,NN,O
000078-001,000078-001.036,musim,NN,O
000078-001,000078-001.037,haji,NN,O
000078-001,000078-001.038,Inilah,NN,O
000078-001,000078-001.039,sekilas,NN,O
000078-001,000078-001.040,gambaran,NN,O
000078-001,000078-001.041,mereka:,NN,O
000078-001,000078-001.042,1.,NN,O
000078-001,000078-001.043,Suwaid,NN,B-PERSON
000078-001,000078-001.044,bin,NN,I-PERSON
000078-001,000078-001.045,Shamit,NN,I-PERSON
000078-001,000078-001.046,Dia,NN,O
000078-001,000078-001.047,adalah,NN,O
000078-001,000078-001.048,seorang,NN,O
000078-001,000078-001.049,penyair,NN,O
000078-001,000078-001.050,yang,NN,O
000078-001,000078-001.051,"cerdas,",NN,O
000078-001,000078-001.052,salah,NN,O
000078-001,000078-001.053,seorang,NN,O
000078-001,000078-001.054,penduduk,NN,O
000078-001,000078-001.055,Yastrib,NN,B-LOCATION
000078-001,000078-001.056,yang,NN,O
000078-001,000078-001.057,dijuluki,NN,O
000078-001,000078-001.058,Al-Kamil,NN,O
000078-001,000078-001.059,oleh,NN,O
000078-001,000078-001.060,kaumnya.,NN,O
000078-001,000078-001.061,Julukan,NN,O
000078-001,000078-001.062,ini,NN,O
000078-001,000078-001.063,diberikan,NN,O
000078-001,000078-001.064,karena,NN,O
000078-001,000078-001.065,faktor,NN,O
000078-001,000078-001.066,warna,NN,O
000078-001,000078-001.067,"kulitnya,",NN,O
000078-001,000078-001.068,"syairnya,",NN,O
000078-001,000078-001.069,"kehormatan,",NN,O
000078-001,000078-001.070,dan,NN,O
000078-001,000078-001.071,nasabnya.,NN,O
000078-001,000078-001.072,Dia,NN,O
000078-001,000078-001.073,datang,NN,O
000078-001,000078-001.074,ke,NN,O
000078-001,000078-001.075,Makkah,NN,B-LOCATION
000078-001,000078-001.076,untuk,NN,O
000078-001,000078-001.077,menunaikan,NN,O
000078-001,000078-001.078,haji,NN,O
000078-001,000078-001.079,dan,NN,O
000078-001,000078-001.080,umrah.,NN,O
000078-001,000078-001.081,Lalu,NN,O
000078-001,000078-001.082,Rasulullah,NN,B-PERSON
000078-001,000078-001.083,mengajaknya,NN,O
000078-001,000078-001.084,masuk,NN,O
000078-001,000078-001.085,Islam,NN,O
000078-001,000078-001.086,"""Boleh",NN,O
000078-001,000078-001.087,jadi,NN,O
000078-001,000078-001.088,apa,NN,O
000078-001,000078-001.089,yang,NN,O
000078-001,000078-001.090,ada,NN,O
000078-001,000078-001.091,padamu,NN,O
000078-001,000078-001.092,itu,NN,O
000078-001,000078-001.093,sama,NN,O
000078-001,000078-001.094,dengan,NN,O
000078-001,000078-001.095,apa,NN,O
000078-001,000078-001.096,yang,NN,O
000078-001,000078-001.097,ada,NN,O
000078-001,000078-001.098,"padaku,""",NN,O
000078-001,000078-001.099,katanya.,NN,O
000078-001,000078-001.100,"""Apa",NN,O
000078-001,000078-001.101,yang,NN,O
000078-001,000078-001.102,ada,NN,O
000078-001,000078-001.103,"padamu?""",NN,O
000078-001,000078-001.104,tanya,NN,O
000078-001,000078-001.105,beliau.,NN,O
000078-001,000078-001.106,.Hikmah,NN,O
000078-001,000078-001.107,"Luqman,""",NN,O
000078-001,000078-001.108,jawabnya.,NN,O
000078-001,000078-001.109,"""Coba",NN,O
000078-001,000078-001.110,tunjukkan,NN,O
000078-001,000078-001.111,"padaku!""",NN,O
000078-001,000078-001.112,Lalu,NN,O
000078-001,000078-001.113,Suwaid,NN,O
000078-001,000078-001.114,menunjukkannya.,NN,O
000078-001,000078-001.115,Setelah,NN,O
000078-001,000078-001.116,itu,NN,O
000078-001,000078-001.117,beliau,NN,O
000078-001,000078-001.118,"bersabda,",NN,O
000078-001,000078-001.119,"""Ini",NN,O
000078-001,000078-001.120,kata-kata,NN,O
000078-001,000078-001.121,yang,NN,O
000078-001,000078-001.122,baik.,NN,O
000078-001,000078-001.123,Namun,NN,O
000078-001,000078-001.124,apa,NN,O
000078-001,000078-001.125,yang,NN,O
000078-001,000078-001.126,ada,NN,O
000078-001,000078-001.127,padaku,NN,O
000078-001,000078-001.128,jauh,NN,O
000078-001,000078-001.129,lebih,NN,O
000078-001,000078-001.130,utama,NN,O
000078-001,000078-001.131,dari,NN,O
000078-001,000078-001.132,kata-kata,NN,O
000078-001,000078-001.133,itu.,NN,O
000078-001,000078-001.134,Ini,NN,O
000078-001,000078-001.135,adalah,NN,O
000078-001,000078-001.136,Al-Qur,NN,O
000078-001,000078-001.137,an,NN,O
000078-001,000078-001.138,yang,NN,O
000078-001,000078-001.139,diturunkan,NN,O
000078-001,000078-001.140,Allah,NN,O
000078-001,000078-001.141,"kepadaku,",NN,O
000078-001,000078-001.142,petunjuk,NN,O
000078-001,000078-001.143,dan,NN,O
000078-001,000078-001.144,"cahaya.""",NN,O
000078-001,000078-001.145,Lalu,NN,O
000078-001,000078-001.146,beliau,NN,O
000078-001,000078-001.147,membacakan,NN,O
000078-001,000078-001.148,Al-Qur',NN,O
000078-001,000078-001.149,an,NN,O
000078-001,000078-001.150,dan,NN,O
000078-001,000078-001.151,menyeru,NN,O
000078-001,000078-001.152,Suwaid,NN,O
000078-001,000078-001.153,agar,NN,O
000078-001,000078-001.154,masuk,NN,O
000078-001,000078-001.155,Islam.,NN,O
000078-001,000078-001.156,Setelah,NN,O
000078-001,000078-001.157,menyatakan,NN,O
000078-001,000078-001.158,masuk,NN,O
000078-001,000078-001.159,"Islam,",NN,O
000078-001,000078-001.160,Suwaid,NN,O
000078-001,000078-001.161,"berkata,",NN,O
000078-001,000078-001.162,"""Ini",NN,O
000078-001,000078-001.163,adalah,NN,O
000078-001,000078-001.164,yang,NN,O
000078-001,000078-001.165,benar-,NN,O
000078-001,000078-001.166,benar,NN,O
000078-001,000078-001.167,"bagus.""",NN,O
000078-001,000078-001.168,Tapi,NN,O
000078-001,000078-001.169,tak,NN,O
000078-001,000078-001.170,lama,NN,O
000078-001,000078-001.171,setibanya,NN,O
000078-001,000078-001.172,di,NN,O
000078-001,000078-001.173,Yastrib,NN,B-LOCATION
000078-001,000078-001.174,"(Madinah),",NN,B-LOCATION
000078-001,000078-001.175,dia,NN,O
000078-001,000078-001.176,terbunuh,NN,O
000078-001,000078-001.177,dalam,NN,O
000078-001,000078-001.178,Perang,NN,B-EVENT
000078-001,000078-001.179,Bu'ats.,NN,I-EVENT
000078-001,000078-001.180,Adapun,NN,O
000078-001,000078-001.181,keislamannya,NN,O
000078-001,000078-001.182,terjadi,NN,O
000078-001,000078-001.183,pada,NN,O
000078-001,000078-001.184,awal,NN,O
000078-001,000078-001.185,tahun,NN,O
000078-001,000078-001.186,kesebelas,NN,O
000078-001,000078-001.187,dari,NN,O
000078-001,000078-001.188,2.,NN,O
000078-001,000078-001.189,Iyas,NN,B-PERSON
000078-001,000078-001.190,bin,NN,I-PERSON
000078-001,000078-001.191,Mu'adz,NN,I-PERSON
000078-001,000078-001.192,Dia,NN,O
000078-001,000078-001.193,seorang,NN,O
000078-001,000078-001.194,pemuda,NN,O
000078-001,000078-001.195,belia,NN,O
000078-001,000078-001.196,dari,NN,O
000078-001,000078-001.197,penduduk,NN,O
000078-001,000078-001.198,"Yastrib,",NN,B-LOCATION
000078-001,000078-001.199,yang,NN,O
000078-001,000078-001.200,datang,NN,O
000078-001,000078-001.201,ke,NN,O
000078-001,000078-001.202,Makkah,NN,B-LOCATION
000078-001,000078-001.203,bersama,NN,O
000078-001,000078-001.204,rombongan,NN,O
000078-001,000078-001.205,utusan,NN,O
000078-001,000078-001.206,"Aus,",NN,O
000078-001,000078-001.207,dengan,NN,O
000078-001,000078-001.208,tujuan,NN,O
000078-001,000078-001.209,mencari,NN,O
000078-001,000078-001.210,sekutu,NN,O
000078-001,000078-001.211,dari,NN,O
000078-001,000078-001.212,Quraisy,NN,O
000078-001,000078-001.213,bagi,NN,O
000078-001,000078-001.214,kaumnya,NN,O
000078-001,000078-001.215,untuk,NN,O
000078-001,000078-001.216,menghadapi,NN,O
000078-001,000078-001.217,Khazraj.,NN,O
000078-004,000078-004.001,"""Kabar",NN,O
000078-004,000078-004.002,yang,NN,O
000078-004,000078-004.003,engkau,NN,O
000078-004,000078-004.004,sampaikan,NN,O
000078-004,000078-004.005,ini,NN,O
000078-004,000078-004.006,belum,NN,O
000078-004,000078-004.007,membuatku,NN,O
000078-004,000078-004.008,"puas,""",NN,O
000078-004,000078-004.009,kataku,NN,O
000078-004,000078-004.010,Setelah,NN,O
000078-004,000078-004.011,itu,NN,O
000078-004,000078-004.012,aku,NN,O
000078-004,000078-004.013,mengambil,NN,O
000078-004,000078-004.014,kantong,NN,O
000078-004,000078-004.015,barang,NN,O
000078-004,000078-004.016,dan,NN,O
000078-004,000078-004.017,sebatang,NN,O
000078-004,000078-004.018,"tongkat,",NN,O
000078-004,000078-004.019,lalu,NN,O
000078-004,000078-004.020,pergi,NN,O
000078-004,000078-004.021,menuju,NN,O
000078-004,000078-004.022,Makkah.,NN,B-LOCATION
000078-004,000078-004.023,Aku,NN,O
000078-004,000078-004.024,belum,NN,O
000078-004,000078-004.025,tahu,NN,O
000078-004,000078-004.026,sama,NN,O
000078-004,000078-004.027,sekali,NN,O
000078-004,000078-004.028,nabi,NN,O
000078-004,000078-004.029,tersebut,NN,O
000078-004,000078-004.030,dan,NN,O
000078-004,000078-004.031,untuk,NN,O
000078-004,000078-004.032,menanyakan,NN,O
000078-004,000078-004.033,dirinya,NN,O
000078-004,000078-004.034,pun,NN,O
000078-004,000078-004.035,aku,NN,O
000078-004,000078-004.036,merasa,NN,O
000078-004,000078-004.037,riskan.,NN,O
000078-004,000078-004.038,Aku,NN,O
000078-004,000078-004.039,minum,NN,O
000078-004,000078-004.040,dari,NN,O
000078-004,000078-004.041,air,NN,O
000078-004,000078-004.042,Zamzam,NN,B-LOCATION
000078-004,000078-004.043,dan,NN,O
000078-004,000078-004.044,diam,NN,O
000078-004,000078-004.045,saja,NN,O
000078-004,000078-004.046,di,NN,O
000078-004,000078-004.047,masjid.,NN,O
000078-004,000078-004.048,Ali,NN,B-PERSON
000078-004,000078-004.049,lewat,NN,O
000078-004,000078-004.050,di,NN,O
000078-004,000078-004.051,dekatku,NN,O
000078-004,000078-004.052,dan,NN,O
000078-004,000078-004.053,"berkata,",NN,O
000078-004,000078-004.054,"""Sepertinya",NN,O
000078-004,000078-004.055,dia,NN,O
000078-004,000078-004.056,orang,NN,O
000078-004,000078-004.057,asing.,NN,O
000078-004,000078-004.058,114,NN,O
000078-004,000078-004.059,"Ibid,",NN,O
000078-004,000078-004.060,1/126;,NN,O
000078-004,000078-004.061,Sirah,NN,O
000078-004,000078-004.062,"An-Nabawiyah,",NN,O
000078-004,000078-004.063,Ibnu,NN,B-PERSON
000078-004,000078-004.064,"Hisyam,",NN,I-PERSON
000078-004,000078-004.065,1/27-428,NN,O
000078-004,000078-004.066,"""Memang",NN,O
000078-004,000078-004.067,aku,NN,O
000078-004,000078-004.068,orang,NN,O
000078-004,000078-004.069,"asing,""",NN,O
000078-004,000078-004.070,kataku.,NN,O
000078-004,000078-004.071,"""Kalau",NN,O
000078-004,000078-004.072,begitu,NN,O
000078-004,000078-004.073,ikutlah,NN,O
000078-004,000078-004.074,aku,NN,O
000078-004,000078-004.075,ke,NN,O
000078-004,000078-004.076,tempat,NN,O
000078-004,000078-004.077,"penginapan!""",NN,O
000078-004,000078-004.078,katanya.,NN,O
000078-004,000078-004.079,Maka,NN,O
000078-004,000078-004.080,aku,NN,O
000078-004,000078-004.081,mengikutinya.,NN,O
000078-004,000078-004.082,Karena,NN,O
000078-004,000078-004.083,dia,NN,O
000078-004,000078-004.084,tidak,NN,O
000078-004,000078-004.085,bertanya,NN,O
000078-004,000078-004.086,apa-apa,NN,O
000078-004,000078-004.087,"kepadaku,",NN,O
000078-004,000078-004.088,aku,NN,O
000078-004,000078-004.089,pun,NN,O
000078-004,000078-004.090,juga,NN,O
000078-004,000078-004.091,tidak,NN,O
000078-004,000078-004.092,bertanya,NN,O
000078-004,000078-004.093,apa-apa,NN,O
000078-004,000078-004.094,serta,NN,O
000078-004,000078-004.095,tidak,NN,O
000078-004,000078-004.096,mengabarkan,NN,O
000078-004,000078-004.097,sesuatu,NN,O
000078-004,000078-004.098,pun,NN,O
000078-004,000078-004.099,kepadanya.,NN,O
000078-004,000078-004.100,Esok,NN,O
000078-004,000078-004.101,harinya,NN,O
000078-004,000078-004.102,aku,NN,O
000078-004,000078-004.103,pergi,NN,O
000078-004,000078-004.104,lagi,NN,O
000078-004,000078-004.105,ke,NN,O
000078-004,000078-004.106,masjid,NN,O
000078-004,000078-004.107,untuk,NN,O
000078-004,000078-004.108,bertanya,NN,O
000078-004,000078-004.109,tentang,NN,O
000078-004,000078-004.110,nabi,NN,O
000078-004,000078-004.111,tersebut.,NN,O
000078-004,000078-004.112,Tapi,NN,O
000078-004,000078-004.113,tak,NN,O
000078-004,000078-004.114,seorang,NN,O
000078-004,000078-004.115,pun,NN,O
000078-004,000078-004.116,yang,NN,O
000078-004,000078-004.117,memberiku,NN,O
000078-004,000078-004.118,sedikit,NN,O
000078-004,000078-004.119,informasi,NN,O
000078-004,000078-004.120,kepadaku.,NN,O
000078-004,000078-004.121,Lalu,NN,O
000078-004,000078-004.122,Ali,NN,B-PERSON
000078-004,000078-004.123,lewat,NN,O
000078-004,000078-004.124,lagi,NN,O
000078-004,000078-004.125,di,NN,O
000078-004,000078-004.126,"dekatku,",NN,O
000078-004,000078-004.127,seraya,NN,O
000078-004,000078-004.128,"berkata,",NN,O
000078-004,000078-004.129,"""Apakah",NN,O
000078-004,000078-004.130,orang,NN,O
000078-004,000078-004.131,ini,NN,O
000078-004,000078-004.132,tidak,NN,O
000078-004,000078-004.133,tahu,NN,O
000078-004,000078-004.134,lagi,NN,O
000078-004,000078-004.135,jalan,NN,O
000078-004,000078-004.136,ke,NN,O
000078-004,000078-004.137,tempat,NN,O
000078-004,000078-004.138,"penginapannya?""",NN,O
000078-004,000078-004.139,"""Belum,""",NN,O
000078-004,000078-004.140,jawabku,NN,O
000078-004,000078-004.141,"""Kalau",NN,O
000078-004,000078-004.142,begitu,NN,O
000078-004,000078-004.143,ikutlah,NN,O
000078-004,000078-004.144,aku,NN,O
000078-004,000078-004.145,"kerumahku!""",NN,O
000078-004,000078-004.146,katanya.,NN,O
000078-004,000078-004.147,Maka,NN,O
000078-004,000078-004.148,aku,NN,O
000078-004,000078-004.149,pun,NN,O
000078-004,000078-004.150,meng,NN,O
000078-004,000078-004.151,ikutinya.,NN,O
000078-004,000078-004.152,"""Sebenarnya",NN,O
000078-004,000078-004.153,apa,NN,O
000078-004,000078-004.154,keperluanmu?,NN,O
000078-004,000078-004.155,Apa,NN,O
000078-004,000078-004.156,y,NN,O
000078-004,000078-004.157,ang,NN,O
000078-004,000078-004.158,mendorongmu,NN,O
000078-004,000078-004.159,datang,NN,O
000078-004,000078-004.160,ke,NN,O
000078-004,000078-004.161,negeri,NN,O
000078-004,000078-004.162,"ini?""",NN,O
000078-004,000078-004.163,Ali,NN,B-PERSON
000078-004,000078-004.164,bertanya.,NN,O
000078-004,000078-004.165,"""Jika",NN,O
000078-004,000078-004.166,engkau,NN,O
000078-004,000078-004.167,bisa,NN,O
000078-004,000078-004.168,menjaga,NN,O
000078-004,000078-004.169,rahasiaku,NN,O
000078-004,000078-004.170,"ini,",NN,O
000078-004,000078-004.171,aku,NN,O
000078-004,000078-004.172,akan,NN,O
000078-004,000078-004.173,"mengatakannya,""",NN,O
000078-004,000078-004.174,kataku,NN,O
000078-004,000078-004.175,"""Aku",NN,O
000078-004,000078-004.176,akan,NN,O
000078-004,000078-004.177,"melakukannya,""",NN,O
000078-004,000078-004.178,katanya.,NN,O
000078-004,000078-004.179,"""Kami",NN,O
000078-004,000078-004.180,mendengar,NN,O
000078-004,000078-004.181,bahwa,NN,O
000078-004,000078-004.182,di,NN,O
000078-004,000078-004.183,sini,NN,O
000078-004,000078-004.184,muncul,NN,O
000078-004,000078-004.185,seseorang,NN,O
000078-004,000078-004.186,yang,NN,O
000078-004,000078-004.187,mengaku,NN,O
000078-004,000078-004.188,sebagai,NN,O
000078-004,000078-004.189,nabi,NN,O
000078-004,000078-004.190,Allah.,NN,O
000078-004,000078-004.191,Lalu,NN,O
000078-004,000078-004.192,kuutus,NN,O
000078-004,000078-004.193,saudaraku,NN,O
000078-004,000078-004.194,untuk,NN,O
000078-004,000078-004.195,menemui,NN,O
000078-004,000078-004.196,orang,NN,O
000078-004,000078-004.197,tersebut,NN,O
000078-004,000078-004.198,dan,NN,O
000078-004,000078-004.199,berbicara,NN,O
000078-004,000078-004.200,dengannya.,NN,O
000078-004,000078-004.201,Namun,NN,O
000078-004,000078-004.202,setelah,NN,O
000078-004,000078-004.203,kembali,NN,O
000078-004,000078-004.204,lagi,NN,O
000078-004,000078-004.205,"kepadaku,",NN,O
000078-004,000078-004.206,berita,NN,O
000078-004,000078-004.207,yang,NN,O
000078-004,000078-004.208,dibawanya,NN,O
000078-004,000078-004.209,tidak,NN,O
000078-004,000078-004.210,membuatku,NN,O
000078-004,000078-004.211,puas.,NN,O
000078-007,000078-007.001,Kami,NN,O
000078-007,000078-007.002,mengkhawatirkan,NN,O
000078-007,000078-007.003,dirimu,NN,O
000078-007,000078-007.004,dan,NN,O
000078-007,000078-007.005,"kaummu,",NN,O
000078-007,000078-007.006,seperti,NN,O
000078-007,000078-007.007,yang,NN,O
000078-007,000078-007.008,menimpa,NN,O
000078-007,000078-007.009,kami.,NN,O
000078-007,000078-007.010,Maka,NN,O
000078-007,000078-007.011,janganlah,NN,O
000078-007,000078-007.012,sekali-kali,NN,O
000078-007,000078-007.013,engkau,NN,O
000078-007,000078-007.014,berbicara,NN,O
000078-007,000078-007.015,dengannya,NN,O
000078-007,000078-007.016,dan,NN,O
000078-007,000078-007.017,mendengar,NN,O
000078-007,000078-007.018,apa,NN,O
000078-007,000078-007.019,pun,NN,O
000078-007,000078-007.020,"darinya.""",NN,O
000078-007,000078-007.021,Thufail,NN,O
