text_id,id,token,pos_tag
000047-004,000047-004.053,memelopori,NN
000047-004,000047-004.054,pelaksanaan,NN
000047-004,000047-004.055,ini,NN
000047-004,000047-004.056,adalah,NN
000047-004,000047-004.057,Abu,NN
000047-004,000047-004.058,Lahab.,NN
000047-004,000047-004.059,Ketika,NN
000047-004,000047-004.060,musim,NN
000047-004,000047-004.061,haji,NN
000047-004,000047-004.062,benar-benar,NN
000047-004,000047-004.063,sudah,NN
000047-004,000047-004.064,"tiba,",NN
000047-004,000047-004.065,Rasulullah,NN
000047-004,000047-004.066,mendatangi,NN
000047-004,000047-004.067,manusia,NN
000047-004,000047-004.068,di,NN
000047-004,000047-004.069,tempat,NN
000047-004,000047-004.070,tinggal,NN
000047-004,000047-004.071,"mereka,",NN
000047-004,000047-004.072,di,NN
000047-004,000047-004.073,pasar,NN
000047-004,000047-004.074,"Ukazh,",NN
000047-004,000047-004.075,"Majannah,",NN
000047-004,000047-004.076,dan,NN
000047-004,000047-004.077,"Dzil-Majaz,",NN
000047-004,000047-004.078,menyeru,NN
000047-004,000047-004.079,mereka,NN
000047-004,000047-004.080,kepada,NN
000047-004,000047-004.081,Allah.,NN
000047-004,000047-004.082,Sementara,NN
000047-004,000047-004.083,"itu,",NN
000047-004,000047-004.084,Abu,NN
000047-004,000047-004.085,Lahab,NN
000047-004,000047-004.086,menguntit,NN
000047-004,000047-004.087,di,NN
000047-004,000047-004.088,belakang,NN
000047-004,000047-004.089,"beliau,",NN
000047-004,000047-004.090,sambil,NN
000047-004,000047-004.091,"berkata,",NN
000047-004,000047-004.092,"""Janganlah",NN
000047-004,000047-004.093,kalian,NN
000047-004,000047-004.094,"mematuhinya,",NN
000047-004,000047-004.095,karena,NN
000047-004,000047-004.096,dia,NN
000047-004,000047-004.097,orang,NN
000047-004,000047-004.098,yang,NN
000047-004,000047-004.099,keluar,NN
000047-004,000047-004.100,dari,NN
000047-004,000047-004.101,agama,NN
000047-004,000047-004.102,dan,NN
000047-004,000047-004.103,seorang,NN
000047-004,000047-004.104,"Akibatnya,",NN
000047-004,000047-004.105,pada,NN
000047-004,000047-004.106,musim,NN
000047-004,000047-004.107,itu,NN
000047-004,000047-004.108,orang-orang,NN
000047-004,000047-004.109,Arab,NN
000047-004,000047-004.110,pulang,NN
000047-004,000047-004.111,ke,NN
000047-004,000047-004.112,tempat,NN
000047-004,000047-004.113,masing,NN
000047-004,000047-004.114,masing,NN
000047-004,000047-004.115,dengan,NN
000047-004,000047-004.116,membawa,NN
000047-004,000047-004.117,urusan,NN
000047-004,000047-004.118,Rasulullah,NN
000047-004,000047-004.119,.,NN
000047-004,000047-004.120,Nama,NN
000047-004,000047-004.121,beliau,NN
000047-004,000047-004.122,tersebar,NN
000047-004,000047-004.123,di,NN
000047-004,000047-004.124,seluruh,NN
000047-004,000047-004.125,penjuru,NN
000047-004,000047-004.126,Arab.,NN
000048-002,000048-002.001,Firman,NN
000048-002,000048-002.002,"Allah,",NN
000048-002,000048-002.003,73,NN
000048-002,000048-002.004,Perbuatan,NN
000048-002,000048-002.005,Abu,NN
000048-002,000048-002.006,Lahab,NN
000048-002,000048-002.007,ini,NN
000048-002,000048-002.008,diriwayatkan,NN
000048-002,000048-002.009,At-Tirmidzi,NN
000048-002,000048-002.010,dari,NN
000048-002,000048-002.011,Yazid,NN
000048-002,000048-002.012,bin,NN
000048-002,000048-002.013,"Ruman,",NN
000048-002,000048-002.014,dan,NN
000048-002,000048-002.015,dari,NN
000048-002,000048-002.016,Thariq,NN
000048-002,000048-002.017,bin,NN
000048-002,000048-002.018,Abdullah,NN
000048-002,000048-002.019,"Al-Muharibi,",NN
000048-002,000048-002.020,juga,NN
000048-002,000048-002.021,diriwayatkan,NN
000048-002,000048-002.022,Imam,NN
000048-002,000048-002.023,Ahmad,NN
000048-002,000048-002.024,di,NN
000048-002,000048-002.025,dalam,NN
000048-002,000048-002.026,"Mushnad-nya,",NN
000048-002,000048-002.027,3/492;,NN
000048-002,000048-002.028,4/341.,NN
000048-002,000048-002.029,K,NN
000048-002,000048-002.030,"""Dan",NN
000048-002,000048-002.031,sesungguhnya,NN
000048-002,000048-002.032,orang-orang,NN
000048-002,000048-002.033,kafir,NN
000048-002,000048-002.034,itu,NN
000048-002,000048-002.035,benar-benar,NN
000048-002,000048-002.036,hampir,NN
000048-002,000048-002.037,meng-,NN
000048-002,000048-002.038,gelincirkan,NN
000048-002,000048-002.039,kamu,NN
000048-002,000048-002.040,dengan,NN
000048-002,000048-002.041,pandangan,NN
000048-002,000048-002.042,"mereka,",NN
000048-002,000048-002.043,tatkala,NN
000048-002,000048-002.044,mereka,NN
000048-002,000048-002.045,mendenga,NN
000048-002,000048-002.046,Al-Qur,NN
000048-002,000048-002.047,'an,NN
000048-002,000048-002.048,dan,NN
000048-002,000048-002.049,mereka,NN
000048-002,000048-002.050,berkata:,NN
000048-002,000048-002.051,"""Sesungguhnya",NN
000048-002,000048-002.052,ia,NN
000048-002,000048-002.053,(Muhammad),NN
000048-002,000048-002.054,benar-,NN
000048-002,000048-002.055,benar,NN
000048-002,000048-002.056,orang,NN
000048-002,000048-002.057,yang,NN
000048-002,000048-002.058,gila.,NN
000048-002,000048-002.059,"""",NN
000048-002,000048-002.060,(Al-Qalam:,NN
000048-002,000048-002.061,51),NN
000048-002,000048-002.062,Jika,NN
000048-002,000048-002.063,ada,NN
000048-002,000048-002.064,rekan-rekan,NN
000048-002,000048-002.065,Rasulullah,NN
000048-002,000048-002.066,yang,NN
000048-002,000048-002.067,duduk,NN
000048-002,000048-002.068,di,NN
000048-002,000048-002.069,sekitar,NN
000048-002,000048-002.070,"beliau,",NN
000048-002,000048-002.071,maka,NN
000048-002,000048-002.072,mereka,NN
000048-002,000048-002.073,mengolok-olok,NN
000048-002,000048-002.074,dan,NN
000048-002,000048-002.075,"berkata,",NN
000048-002,000048-002.076,"""Inilah",NN
000048-002,000048-002.077,"rekan-rekannya,""",NN
000048-002,000048-002.078,sebagaimana,NN
000048-002,000048-002.079,yang,NN
000048-002,000048-002.080,dijelaskan,NN
000048-002,000048-002.081,Allah,NN
000048-002,000048-002.082,dalam,NN
000048-002,000048-002.083,"firman-Nya,",NN
000048-002,000048-002.084,II,NN
000048-002,000048-002.085,YI,NN
000048-002,000048-002.086,"""Orang-orang",NN
000048-002,000048-002.087,semacam,NN
000048-002,000048-002.088,inikah,NN
000048-002,000048-002.089,di,NN
000048-002,000048-002.090,antara,NN
000048-002,000048-002.091,kita,NN
000048-002,000048-002.092,yang,NN
000048-002,000048-002.093,diberi,NN
000048-002,000048-002.094,anugerah,NN
000048-002,000048-002.095,Allah,NN
000048-002,000048-002.096,kepada,NN
000048-002,000048-002.097,"mereka?""",NN
000048-002,000048-002.098,(Al-An'am:,NN
000048-002,000048-002.099,53,NN
000048-002,000048-002.100,Padahal,NN
000048-002,000048-002.101,Allah,NN
000048-002,000048-002.102,"berfirman,",NN
000048-002,000048-002.103,or,NN
000048-002,000048-002.104,"""Bukankah",NN
000048-002,000048-002.105,Allah,NN
000048-002,000048-002.106,lebih,NN
000048-002,000048-002.107,mengetahui,NN
000048-002,000048-002.108,tentang,NN
000048-002,000048-002.109,orang-orang,NN
000048-002,000048-002.110,yang,NN
000048-002,000048-002.111,bersyukur,NN
000048-002,000048-002.112,"kepadaNya)?""(Al-An'am:",NN
000048-002,000048-002.113,53),NN
000048-002,000048-002.114,Keadaan,NN
000048-002,000048-002.115,mereka,NN
000048-002,000048-002.116,seperti,NN
000048-002,000048-002.117,yang,NN
000048-002,000048-002.118,difirmankan,NN
000048-002,000048-002.119,Allah,NN
000048-002,000048-002.120,kepada,NN
000048-002,000048-002.121,"kita,",NN
000048-002,000048-002.122,"""Sesungguhnya",NN
000048-002,000048-002.123,orang-orang,NN
000048-002,000048-002.124,yang,NN
000048-002,000048-002.125,"berdosa,",NN
000048-002,000048-002.126,adalah,NN
000048-002,000048-002.127,mereka,NN
000048-002,000048-002.128,yang,NN
000048-002,000048-002.129,me-,NN
000048-002,000048-002.130,nertawakan,NN
000048-002,000048-002.131,orang-orang,NN
000048-002,000048-002.132,yang,NN
000048-002,000048-002.133,beriman.,NN
000048-002,000048-002.134,Dan,NN
000048-002,000048-002.135,apabila,NN
000048-002,000048-002.136,orang-orang,NN
000048-002,000048-002.137,yang,NN
000048-002,000048-002.138,beriman,NN
000048-002,000048-002.139,berlalu,NN
000048-002,000048-002.140,di,NN
000048-002,000048-002.141,hadapan,NN
000048-002,000048-002.142,"mereka,",NN
000048-002,000048-002.143,mereka,NN
000048-002,000048-002.144,saling,NN
000048-002,000048-002.145,mengedip-ngedipkan,NN
000048-002,000048-002.146,matanya.,NN
000048-002,000048-002.147,Dan,NN
000048-002,000048-002.148,apabila,NN
000048-002,000048-002.149,orang-orang,NN
000048-002,000048-002.150,yang,NN
000048-002,000048-002.151,berdosa,NN
000048-002,000048-002.152,itu,NN
000048-002,000048-002.153,kembali,NN
000048-002,000048-002.154,kepada,NN
000048-002,000048-002.155,"kaumnya,",NN
000048-002,000048-002.156,mereka,NN
000048-002,000048-002.157,kembali,NN
000048-002,000048-002.158,dengan,NN
000048-002,000048-002.159,gembira.,NN
000048-002,000048-002.160,Dan,NN
000048-002,000048-002.161,apabila,NN
000048-002,000048-002.162,mereka,NN
000048-002,000048-002.163,melihat,NN
000048-002,000048-002.164,orang-orang,NN
000048-002,000048-002.165,"mukmin,",NN
000048-002,000048-002.166,mereka,NN
000048-002,000048-002.167,mengatakan:,NN
000048-002,000048-002.168,"""Sesungguhnya",NN
000048-002,000048-002.169,mereka,NN
000048-002,000048-002.170,itu,NN
000048-002,000048-002.171,benar-benar,NN
000048-002,000048-002.172,orang-orang,NN
000048-002,000048-002.173,yang,NN
000048-002,000048-002.174,"sesat"",",NN
000048-002,000048-002.175,padahal,NN
000048-002,000048-002.176,orang-orang,NN
000048-002,000048-002.177,yang,NN
000048-002,000048-002.178,berdosa,NN
000048-002,000048-002.179,itu,NN
000048-002,000048-002.180,tidak,NN
000048-002,000048-002.181,dikirim,NN
000048-002,000048-002.182,untuk,NN
000048-002,000048-002.183,penjaga,NN
000048-002,000048-002.184,bagi,NN
000048-002,000048-002.185,orang-orang,NN
000048-002,000048-002.186,mukmin.,NN
000048-002,000048-002.187,"""",NN
000048-002,000048-002.188,(Al-Muthaffifin:,NN
000048-002,000048-002.189,29-33,NN
000048-002,000048-002.190,2.,NN
000048-003,000048-003.001,"""",NN
000048-003,000048-003.002,(Al-Muthaffifin:,NN
000048-003,000048-003.003,29-33,NN
000048-003,000048-003.004,2.,NN
000048-003,000048-003.005,Menjelek-jelekkan,NN
000048-003,000048-003.006,ajaran,NN
000048-003,000048-003.007,"beliau,",NN
000048-003,000048-003.008,membangkitkan,NN
000048-003,000048-003.009,"keragu-raguan,",NN
000048-003,000048-003.010,menyebarkan,NN
000048-003,000048-003.011,anggapan-anggapan,NN
000048-003,000048-003.012,yang,NN
000048-003,000048-003.013,menyangsikan,NN
000048-003,000048-003.014,ajaran-ajaran,NN
000048-003,000048-003.015,beliau,NN
000048-003,000048-003.016,dan,NN
000048-003,000048-003.017,diri,NN
000048-003,000048-003.018,beliau.,NN
000048-003,000048-003.019,Mereka,NN
000048-003,000048-003.020,tiada,NN
000048-003,000048-003.021,henti,NN
000048-003,000048-003.022,melakukannya,NN
000048-003,000048-003.023,dan,NN
000048-003,000048-003.024,tidak,NN
000048-003,000048-003.025,member,NN
000048-003,000048-003.026,kesempatan,NN
000048-003,000048-003.027,kepada,NN
000048-003,000048-003.028,setiap,NN
000048-003,000048-003.029,orang,NN
000048-003,000048-003.030,untuk,NN
000048-003,000048-003.031,menelaah,NN
000048-003,000048-003.032,dakwah,NN
000048-003,000048-003.033,beliau.,NN
000048-003,000048-003.034,Mereka,NN
000048-003,000048-003.035,berkata,NN
000048-003,000048-003.036,tentang,NN
000048-003,000048-003.037,Al-Qur,NN
000048-003,000048-003.038,"an,",NN
000048-003,000048-003.039,Dongengan-dongengan,NN
000048-003,000048-003.040,orang-orang,NN
000048-003,000048-003.041,"dahulu,",NN
000048-003,000048-003.042,dimintanya,NN
000048-003,000048-003.043,supaya,NN
000048-003,000048-003.044,"dituliskan,",NN
000048-003,000048-003.045,maka,NN
000048-003,000048-003.046,dibacakanlah,NN
000048-003,000048-003.047,dongengan,NN
000048-003,000048-003.048,itu,NN
000048-003,000048-003.049,kepadanya,NN
000048-003,000048-003.050,setiap,NN
000048-003,000048-003.051,pagi,NN
000048-003,000048-003.052,dan,NN
000048-003,000048-003.053,petang.,NN
000048-003,000048-003.054,"""",NN
000048-003,000048-003.055,(Al-Furqan:,NN
000048-003,000048-003.056,5,NN
000048-003,000048-003.057,Mereka,NN
000048-003,000048-003.058,juga,NN
000048-003,000048-003.059,"berkata,",NN
000048-003,000048-003.060,"""Al-Qur",NN
000048-003,000048-003.061,'an,NN
000048-003,000048-003.062,ini,NN
000048-003,000048-003.063,tidak,NN
000048-003,000048-003.064,lain,NN
000048-003,000048-003.065,hanyalah,NN
000048-003,000048-003.066,kebohongan,NN
000048-003,000048-003.067,yang,NN
000048-003,000048-003.068,diada-adakan,NN
000048-003,000048-003.069,oleh,NN
000048-003,000048-003.070,Muhammad,NN
000048-003,000048-003.071,dan,NN
000048-003,000048-003.072,dia,NN
000048-003,000048-003.073,dibantu,NN
000048-003,000048-003.074,oleh,NN
000048-003,000048-003.075,kaum,NN
000048-003,000048-003.076,yang,NN
000048-003,000048-003.077,lain;,NN
000048-003,000048-003.078,Maka,NN
000048-003,000048-003.079,sesungguhnya,NN
000048-003,000048-003.080,mereka,NN
000048-003,000048-003.081,telah,NN
000048-003,000048-003.082,berbuat,NN
000048-003,000048-003.083,suatu,NN
000048-003,000048-003.084,kezaliman,NN
000048-003,000048-003.085,dan,NN
000048-003,000048-003.086,dusta,NN
000048-003,000048-003.087,yang,NN
000048-003,000048-003.088,besar.,NN
000048-003,000048-003.089,"""",NN
000048-003,000048-003.090,(Al-Furgan:,NN
000048-003,000048-003.091,4),NN
000048-003,000048-003.092,Mereka,NN
000048-003,000048-003.093,berkata,NN
000048-003,000048-003.094,tentang,NN
000048-003,000048-003.095,diri,NN
000048-003,000048-003.096,Rasulullah,NN
000048-003,000048-003.097,",",NN
000048-003,000048-003.098,"""Mengapa",NN
000048-003,000048-003.099,Rasul,NN
000048-003,000048-003.100,ini,NN
000048-003,000048-003.101,memakan,NN
000048-003,000048-003.102,makanan,NN
000048-003,000048-003.103,dan,NN
000048-003,000048-003.104,berjalan,NN
000048-003,000048-003.105,di,NN
000048-003,000048-003.106,"pasar-pasar?""",NN
000048-003,000048-003.107,(Al-Furqan:,NN
000048-003,000048-003.108,7),NN
000048-003,000048-003.109,Di,NN
000048-003,000048-003.110,dalam,NN
000048-003,000048-003.111,Al-Qur,NN
000048-003,000048-003.112,an,NN
000048-003,000048-003.113,banyak,NN
000048-003,000048-003.114,terdapat,NN
000048-003,000048-003.115,contoh,NN
000048-003,000048-003.116,penentangan,NN
000048-003,000048-003.117,mereka,NN
000048-003,000048-003.118,terhadap,NN
000048-003,000048-003.119,beliau.,NN
000048-003,000048-003.120,3.,NN
000048-003,000048-003.121,Melawan,NN
000048-003,000048-003.122,Al-Qur,NN
000048-003,000048-003.123,an,NN
000048-003,000048-003.124,dengan,NN
000048-003,000048-003.125,dongeng,NN
000048-003,000048-003.126,orang-orang,NN
000048-003,000048-003.127,dahulu,NN
000048-003,000048-003.128,dan,NN
000048-003,000048-003.129,menyibukkan,NN
000048-003,000048-003.130,manusia,NN
000048-003,000048-003.131,dengan,NN
000048-003,000048-003.132,dongeng-dongeng,NN
000048-003,000048-003.133,"itu,",NN
000048-003,000048-003.134,agar,NN
000048-003,000048-003.135,mereka,NN
000048-003,000048-003.136,meninggalkan,NN
000048-003,000048-003.137,Al,NN
000048-003,000048-003.138,Qur'an.,NN
000048-003,000048-003.139,Mereka,NN
000048-003,000048-003.140,menyebutkan,NN
000048-003,000048-003.141,bahwa,NN
000048-003,000048-003.142,suatu,NN
000048-003,000048-003.143,kali,NN
000048-003,000048-003.144,An-Nadhar,NN
000048-003,000048-003.145,bin,NN
000048-003,000048-003.146,Al-Harits,NN
000048-003,000048-003.147,berkata,NN
000048-003,000048-003.148,kepada,NN
000048-003,000048-003.149,orang-orang,NN
000048-003,000048-003.150,"Quraisy,",NN
000048-003,000048-003.151,"""Wahai",NN
000048-003,000048-003.152,semua,NN
000048-003,000048-003.153,orang,NN
000048-003,000048-003.154,Quraisy!,NN
000048-003,000048-003.155,Demi,NN
000048-003,000048-003.156,"Allah,",NN
000048-003,000048-003.157,telah,NN
000048-003,000048-003.158,datang,NN
000048-003,000048-003.159,satu,NN
000048-003,000048-003.160,urusan,NN
000048-003,000048-003.161,yang,NN
000048-003,000048-003.162,kalian,NN
000048-003,000048-003.163,belum,NN
000048-003,000048-003.164,juga,NN
000048-003,000048-003.165,bisa,NN
000048-003,000048-003.166,mencari,NN
000048-003,000048-003.167,alasan,NN
000048-003,000048-003.168,untuk,NN
000048-003,000048-003.169,menghadapinya.,NN
000048-004,000048-004.001,Demi,NN
000048-004,000048-004.002,"Allah,",NN
000048-004,000048-004.003,telah,NN
000048-004,000048-004.004,datang,NN
000048-004,000048-004.005,satu,NN
000048-004,000048-004.006,urusan,NN
000048-004,000048-004.007,yang,NN
000048-004,000048-004.008,kalian,NN
000048-004,000048-004.009,belum,NN
000048-004,000048-004.010,juga,NN
000048-004,000048-004.011,bisa,NN
000048-004,000048-004.012,mencari,NN
000048-004,000048-004.013,alasan,NN
000048-004,000048-004.014,untuk,NN
000048-004,000048-004.015,menghadapinya.,NN
000048-004,000048-004.016,Muhammad,NN
000048-004,000048-004.017,adalah,NN
000048-004,000048-004.018,seorang,NN
000048-004,000048-004.019,pemuda,NN
000048-004,000048-004.020,belia,NN
000048-004,000048-004.021,di,NN
000048-004,000048-004.022,tengah,NN
000048-004,000048-004.023,"kalian,",NN
000048-004,000048-004.024,yang,NN
000048-004,000048-004.025,paling,NN
000048-004,000048-004.026,kalian,NN
000048-004,000048-004.027,"ridhai,",NN
000048-004,000048-004.028,paling,NN
000048-004,000048-004.029,jujur,NN
000048-004,000048-004.030,perkataannya,NN
000048-004,000048-004.031,dan,NN
000048-004,000048-004.032,paling,NN
000048-004,000048-004.033,besar,NN
000048-004,000048-004.034,"amanatnya,",NN
000048-004,000048-004.035,sehingga,NN
000048-004,000048-004.036,tatkala,NN
000048-004,000048-004.037,kalian,NN
000048-004,000048-004.038,melihat,NN
000048-004,000048-004.039,uban,NN
000048-004,000048-004.040,di,NN
000048-004,000048-004.041,kedua,NN
000048-004,000048-004.042,pelipisnya,NN
000048-004,000048-004.043,dan,NN
000048-004,000048-004.044,dia,NN
000048-004,000048-004.045,membawa,NN
000048-004,000048-004.046,apa,NN
000048-004,000048-004.047,yang,NN
000048-004,000048-004.048,telah,NN
000048-004,000048-004.049,dia,NN
000048-004,000048-004.050,bawa,NN
000048-004,000048-004.051,kepada,NN
000048-004,000048-004.052,"kalian,",NN
000048-004,000048-004.053,tiba-tiba,NN
000048-004,000048-004.054,kalian,NN
000048-004,000048-004.055,"mengatakan,",NN
000048-004,000048-004.056,Dia,NN
000048-004,000048-004.057,adalah,NN
000048-004,000048-004.058,laki-laki,NN
000048-004,000048-004.059,penyihir.',NN
000048-004,000048-004.060,"Tidak,",NN
000048-004,000048-004.061,demi,NN
000048-004,000048-004.062,"Allah,",NN
000048-004,000048-004.063,dia,NN
000048-004,000048-004.064,bukanlah,NN
000048-004,000048-004.065,laki-laki,NN
000048-004,000048-004.066,penyihir.,NN
000048-004,000048-004.067,Kita,NN
000048-004,000048-004.068,sudah,NN
000048-004,000048-004.069,mengetahui,NN
000048-004,000048-004.070,para,NN
000048-004,000048-004.071,penyihir.,NN
000048-004,000048-004.072,hembusan,NN
000048-004,000048-004.073,dan,NN
000048-004,000048-004.074,buhul,NN
000048-004,000048-004.075,talinya.,NN
000048-004,000048-004.076,Kalian,NN
000048-004,000048-004.077,"mengatakan,",NN
000048-004,000048-004.078,Dia,NN
000048-004,000048-004.079,adalah,NN
000048-004,000048-004.080,dukun'.,NN
000048-004,000048-004.081,"Tidak,",NN
000048-004,000048-004.082,demi,NN
000048-004,000048-004.083,"Allah,",NN
000048-004,000048-004.084,dia,NN
000048-004,000048-004.085,bukanlah,NN
000048-004,000048-004.086,dukun.,NN
000048-004,000048-004.087,Kita,NN
000048-004,000048-004.088,sudah,NN
000048-004,000048-004.089,pernah,NN
000048-004,000048-004.090,melihat,NN
000048-004,000048-004.091,dukun-,NN
000048-004,000048-004.092,"dukun,",NN
000048-004,000048-004.093,yang,NN
000048-004,000048-004.094,komat-kamit,NN
000048-004,000048-004.095,dan,NN
000048-004,000048-004.096,membacakan,NN
000048-004,000048-004.097,mantera.,NN
000048-004,000048-004.098,Kalian,NN
000048-004,000048-004.099,mengatakan.,NN
000048-004,000048-004.100,Dia,NN
000048-004,000048-004.101,adalah,NN
000048-004,000048-004.102,penyair.',NN
000048-004,000048-004.103,"Tidak,",NN
000048-004,000048-004.104,demi,NN
000048-004,000048-004.105,"Allah,",NN
000048-004,000048-004.106,dia,NN
000048-004,000048-004.107,bukanlah,NN
000048-004,000048-004.108,penyair.,NN
000048-004,000048-004.109,Kita,NN
000048-004,000048-004.110,sudah,NN
000048-004,000048-004.111,mengetahui,NN
000048-004,000048-004.112,syair,NN
000048-004,000048-004.113,dan,NN
000048-004,000048-004.114,mendengar,NN
000048-004,000048-004.115,semua,NN
000048-004,000048-004.116,"jenis-jenisnya,",NN
000048-004,000048-004.117,baik,NN
000048-004,000048-004.118,hazaj,NN
000048-004,000048-004.119,maupun,NN
000048-004,000048-004.120,rajaz.,NN
000048-004,000048-004.121,Kalian,NN
000048-004,000048-004.122,"berkata,",NN
000048-004,000048-004.123,Dia,NN
000048-004,000048-004.124,adalah,NN
000048-004,000048-004.125,orang,NN
000048-004,000048-004.126,sinting.',NN
000048-004,000048-004.127,"Tidak,",NN
000048-004,000048-004.128,demi,NN
000048-004,000048-004.129,"Allah,",NN
000048-004,000048-004.130,dia,NN
000048-004,000048-004.131,bukan,NN
000048-004,000048-004.132,orang,NN
000048-004,000048-004.133,sinting.,NN
000048-004,000048-004.134,Kita,NN
000048-004,000048-004.135,sudah,NN
000048-004,000048-004.136,mengetahui,NN
000048-004,000048-004.137,orang-orang,NN
000048-004,000048-004.138,yang,NN
000048-004,000048-004.139,sinting.,NN
000048-004,000048-004.140,sementara,NN
000048-004,000048-004.141,dia,NN
000048-004,000048-004.142,tidak,NN
000048-004,000048-004.143,menangis,NN
000048-004,000048-004.144,"tersedu-sedu,",NN
000048-004,000048-004.145,tidak,NN
000048-004,000048-004.146,bertindak,NN
000048-004,000048-004.147,sekenanya,NN
000048-004,000048-004.148,dan,NN
000048-004,000048-004.149,tidak,NN
000048-004,000048-004.150,berbisik-bisik,NN
000048-004,000048-004.151,layaknya,NN
000048-004,000048-004.152,orang,NN
000048-004,000048-004.153,sinting.,NN
000048-004,000048-004.154,Wahai,NN
000048-004,000048-004.155,semua,NN
000048-004,000048-004.156,orang,NN
000048-004,000048-004.157,Quraisy.,NN
000048-004,000048-004.158,Lihatlah,NN
000048-004,000048-004.159,lagi,NN
000048-004,000048-004.160,kedudukan,NN
000048-004,000048-004.161,kalian.,NN
000048-004,000048-004.162,Demi,NN
000048-004,000048-004.163,"Allah,",NN
000048-004,000048-004.164,kini,NN
000048-004,000048-004.165,ada,NN
000048-004,000048-004.166,urusan,NN
000048-004,000048-004.167,besar,NN
000048-004,000048-004.168,yang,NN
000048-004,000048-004.169,datang,NN
000048-004,000048-004.170,kepada,NN
000048-004,000048-004.171,"kalian.""",NN
000048-004,000048-004.172,Kemudian,NN
000048-004,000048-004.173,An-Nadhr,NN
000048-004,000048-004.174,pergi,NN
000048-004,000048-004.175,ke,NN
000048-004,000048-004.176,Hirah.,NN
000048-004,000048-004.177,Di,NN
000048-004,000048-004.178,sana,NN
000048-004,000048-004.179,dia,NN
000048-004,000048-004.180,mempelajari,NN
000048-004,000048-004.181,kisah,NN
000048-004,000048-004.182,para,NN
000048-004,000048-004.183,raja,NN
000048-004,000048-004.184,"Persi,",NN
000048-004,000048-004.185,perkataan,NN
000048-004,000048-004.186,Rustum,NN
000048-004,000048-004.187,dan,NN
000048-004,000048-004.188,Asfandiyar.,NN
000048-006,000048-006.001,Allah,NN
000048-006,000048-006.002,"berfirman,",NN
000048-006,000048-006.003,"""Maka",NN
000048-006,000048-006.004,mereka,NN
000048-006,000048-006.005,menginginkan,NN
000048-006,000048-006.006,supaya,NN
000048-006,000048-006.007,kamu,NN
000048-006,000048-006.008,bersikap,NN
000048-006,000048-006.009,lunak,NN
000048-006,000048-006.010,lalu,NN
000048-006,000048-006.011,mereka,NN
000048-006,000048-006.012,bersikap,NN
000048-006,000048-006.013,lunak,NN
000048-006,000048-006.014,(pula,NN
000048-006,000048-006.015,kepadamu).,NN
000048-006,000048-006.016,"""",NN
000048-006,000048-006.017,(Al-Qalam:,NN
000048-006,000048-006.018,9),NN
000048-006,000048-006.019,Ada,NN
000048-006,000048-006.020,riwayat,NN
000048-006,000048-006.021,Ibnu,NN
000048-006,000048-006.022,Jarir,NN
000048-006,000048-006.023,dan,NN
000048-006,000048-006.024,Ath-Thabarani,NN
000048-006,000048-006.025,yang,NN
000048-006,000048-006.026,menyebutkan,NN
000048-006,000048-006.027,bahwa,NN
000048-006,000048-006.028,orang-,NN
000048-006,000048-006.029,orang,NN
000048-006,000048-006.030,musyrik,NN
000048-006,000048-006.031,menawarkan,NN
000048-006,000048-006.032,kepada,NN
000048-006,000048-006.033,Rasulullah,NN
000048-006,000048-006.034,",",NN
000048-006,000048-006.035,agar,NN
000048-006,000048-006.036,beliau,NN
000048-006,000048-006.037,menyembah,NN
000048-006,000048-006.038,sesembahan,NN
000048-006,000048-006.039,mereka,NN
000048-006,000048-006.040,selama,NN
000048-006,000048-006.041,setahun,NN
000048-006,000048-006.042,dan,NN
000048-006,000048-006.043,mereka,NN
000048-006,000048-006.044,menyembah,NN
000048-006,000048-006.045,Rabb,NN
000048-006,000048-006.046,beliau,NN
000048-006,000048-006.047,selama,NN
000048-006,000048-006.048,setahun,NN
000048-006,000048-006.049,kemudian.,NN
000048-006,000048-006.050,Riwayat,NN
000048-006,000048-006.051,lain,NN
000048-006,000048-006.052,menutur,NN
000048-006,000048-006.053,Abd,NN
000048-006,000048-006.054,bin,NN
000048-006,000048-006.055,Humaid,NN
000048-006,000048-006.056,menyebutkan,NN
000048-006,000048-006.057,bahwa,NN
000048-006,000048-006.058,mereka,NN
000048-006,000048-006.059,"berkata,""",NN
000048-006,000048-006.060,Andaikan,NN
000048-006,000048-006.061,engkau,NN
000048-006,000048-006.062,mau,NN
000048-006,000048-006.063,menerima,NN
000048-006,000048-006.064,sesembahan,NN
000048-006,000048-006.065,kami.,NN
000048-006,000048-006.066,kami,NN
000048-006,000048-006.067,pun,NN
000048-006,000048-006.068,mau,NN
000048-006,000048-006.069,menyembah,NN
000048-006,000048-006.070,Ibnu,NN
000048-006,000048-006.071,Ishaq,NN
000048-006,000048-006.072,meriwayatkan,NN
000048-006,000048-006.073,dengan,NN
000048-006,000048-006.074,"sanadnya,",NN
000048-006,000048-006.075,dia,NN
000048-006,000048-006.076,"berkata,",NN
000048-006,000048-006.077,Selagi,NN
000048-006,000048-006.078,Rasulullah,NN
000048-006,000048-006.079,74,NN
000048-006,000048-006.080,Sirah,NN
000048-006,000048-006.081,"An-Nabawiyah,",NN
000048-006,000048-006.082,Ibnu,NN
000048-006,000048-006.083,"Hisyam,",NN
000048-006,000048-006.084,"1/299-300,",NN
000048-006,000048-006.085,358;,NN
