chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Ali;PERSON;auto;709;712
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Syaiban bin Tsa'labah;PERSON;auto;764;785
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Abu Bakar;PERSON;auto;828;837
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Rasulullah;PERSON;auto;1012;1022
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Aqabah;LOCATION;auto;1034;1040
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Mina;LOCATION;auto;1044;1048
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Yastrib;LOCATION;auto;1185;1192
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;As'ad bin Zurarah;PERSON;auto;1240;1257
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Auf bin Al;PERSON;auto;1283;1293
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Harits bin Rifa'ah bin Afra;PERSON;auto;1294;1321
000079-001;79;1;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Enam Orang dari Penduduk Yastrib;188-190;Pada musim haji tahun kesebelas dari nubuwah, tepatnya pada bulan Juli tahun 620 M, dakwah Islam memperoleh benih-benih yang baik, dan secepat itu pula tumbuh menjadi pohon yang rindang. Di bawah lindungannya, orang- orang Muslim bisa melepaskan diri dari lembaran-lembaran kezhaliman dan kesewenang-wenangan yang telah berjalan beberapa tahun. Ada satu langkah bijaksana yang dilakukan Rasulullah & dalam menghadap tindakan penduduk Makkah yang selalu mendustakan dan menghalang-halangi orang yang mengikuti jalan Allah, yaitu beliau menemui berbagai kabilah pada malam hari, sehingga tak seorang pun dari orang-orang musyrik Makkah yang bisa menghalang-halanginya. Suatu malam dengan ditemani Abu Bakar dan Ali, beliau keluar dan melewati perkampungan Dzuhl dan Syaiban bin Tsa'labah. Beliau menyampaikan Islam kepada mereka. Abu Bakar dan seseorang dari Dzuhl mengadakan perdebatan yang cukup seru. Adapun Bani Syaiban memberikan jawaban yang tuntas, namun mereka masih menunda untuk menerima Islam. Kemudian Rasulullah # melewati Aqabah di Mina. Di sana beliau mendengar beberapa orang yang sedang mengobrol. Maka beliau mendekat mereka. Ternyata mereka ada enam orang dari pemuda Yastrib, yang semuanya berasal dari Khazraj, yaitu: 1. As'ad bin Zurarah, dari Bani An-Najjar 2.1 Auf bin Al-Harits bin Rifa'ah bin Afra, dari Bani An-Najjar 116 Misykatul-Mashabih, Bab Alamatun-Nubuwah, 2/525, diriwayatkan Muslim. 3. Raf ' bin Malik bin Al-Ajlan, dari Bani Zuraiq 4.;Malik bin Al;PERSON;auto;1430;1442
000078-005;78;5;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Orang-Orang yang Beriman dari Selain Penduduk Makkah;182-188;"Namun setelah kembali lagi kepadaku, berita yang dibawanya tidak membuatku puas. Maka aku ingin bertemu sendiri dengannya."" ""Jika memang engkau sudah merasa mendapat petunjuk, maka wajahku saat ini sedang tertuju kepadanya. Jika aku masuk suatu rumah, ikut saja masuk Jika aku melihat seseorang yang kupikir mengkhawatirkan keamanan dirimu, maka aku akan masuk ke kebun dan pura-pura membetulkan selopku. Sementara engkau bisa berjalan terus."" Setelah dia beranjak, aku pun ikut beranjak, mengikuti di belakangnya. hingga akhirnya aku masuk ke tempat Nabi . ""Jelaskanlah Islam kepadaku!"" kataku kepada beliau. Beliau menjelaskannya kepadaku, dan seketika itu pula aku masuk Islam. ""Wahai Abu Dzarr, rahasiakanlah keadaan ini dan pulanglah ke negerimu! Jika kabar kemenangan kami sudah sampai kepadamu, datanglah lagi ke sini!! sabda beliau. ""Demi yang mengutus engkau dengan kebenaran, aku benar-benar akan menampakkan keadaanku ini selagi aku masih di sini,"" kataku. Setelah itu aku pergi ke masjid, yang saat itu orang-orang Quraisy sedang berada di sana. Aku berteriak, ""Wahai orang-orang Quraisy, aku bersaksi bahwa tidak Ilah selain Allah dan aku bersaksi bahwa Muhammad adalah hamba dan Rasul-Nya."" Mereka berkata, ""Kepunglah orang yang telah keluar dari agamanya ini!"" Seketika itu mereka mengepungku dan memukuliku agar aku mati. Al-Abbas yang melihat keadaanku langsung melindungiku dengan menelungkupkan badannya.";Wahai Abu Dzarr;PERSON;auto;682;697
000078-005;78;5;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Orang-Orang yang Beriman dari Selain Penduduk Makkah;182-188;"Namun setelah kembali lagi kepadaku, berita yang dibawanya tidak membuatku puas. Maka aku ingin bertemu sendiri dengannya."" ""Jika memang engkau sudah merasa mendapat petunjuk, maka wajahku saat ini sedang tertuju kepadanya. Jika aku masuk suatu rumah, ikut saja masuk Jika aku melihat seseorang yang kupikir mengkhawatirkan keamanan dirimu, maka aku akan masuk ke kebun dan pura-pura membetulkan selopku. Sementara engkau bisa berjalan terus."" Setelah dia beranjak, aku pun ikut beranjak, mengikuti di belakangnya. hingga akhirnya aku masuk ke tempat Nabi . ""Jelaskanlah Islam kepadaku!"" kataku kepada beliau. Beliau menjelaskannya kepadaku, dan seketika itu pula aku masuk Islam. ""Wahai Abu Dzarr, rahasiakanlah keadaan ini dan pulanglah ke negerimu! Jika kabar kemenangan kami sudah sampai kepadamu, datanglah lagi ke sini!! sabda beliau. ""Demi yang mengutus engkau dengan kebenaran, aku benar-benar akan menampakkan keadaanku ini selagi aku masih di sini,"" kataku. Setelah itu aku pergi ke masjid, yang saat itu orang-orang Quraisy sedang berada di sana. Aku berteriak, ""Wahai orang-orang Quraisy, aku bersaksi bahwa tidak Ilah selain Allah dan aku bersaksi bahwa Muhammad adalah hamba dan Rasul-Nya."" Mereka berkata, ""Kepunglah orang yang telah keluar dari agamanya ini!"" Seketika itu mereka mengepungku dan memukuliku agar aku mati. Al-Abbas yang melihat keadaanku langsung melindungiku dengan menelungkupkan badannya.";Muhammad;PERSON;auto;1167;1175
000078-005;78;5;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Orang-Orang yang Beriman dari Selain Penduduk Makkah;182-188;"Namun setelah kembali lagi kepadaku, berita yang dibawanya tidak membuatku puas. Maka aku ingin bertemu sendiri dengannya."" ""Jika memang engkau sudah merasa mendapat petunjuk, maka wajahku saat ini sedang tertuju kepadanya. Jika aku masuk suatu rumah, ikut saja masuk Jika aku melihat seseorang yang kupikir mengkhawatirkan keamanan dirimu, maka aku akan masuk ke kebun dan pura-pura membetulkan selopku. Sementara engkau bisa berjalan terus."" Setelah dia beranjak, aku pun ikut beranjak, mengikuti di belakangnya. hingga akhirnya aku masuk ke tempat Nabi . ""Jelaskanlah Islam kepadaku!"" kataku kepada beliau. Beliau menjelaskannya kepadaku, dan seketika itu pula aku masuk Islam. ""Wahai Abu Dzarr, rahasiakanlah keadaan ini dan pulanglah ke negerimu! Jika kabar kemenangan kami sudah sampai kepadamu, datanglah lagi ke sini!! sabda beliau. ""Demi yang mengutus engkau dengan kebenaran, aku benar-benar akan menampakkan keadaanku ini selagi aku masih di sini,"" kataku. Setelah itu aku pergi ke masjid, yang saat itu orang-orang Quraisy sedang berada di sana. Aku berteriak, ""Wahai orang-orang Quraisy, aku bersaksi bahwa tidak Ilah selain Allah dan aku bersaksi bahwa Muhammad adalah hamba dan Rasul-Nya."" Mereka berkata, ""Kepunglah orang yang telah keluar dari agamanya ini!"" Seketika itu mereka mengepungku dan memukuliku agar aku mati. Al-Abbas yang melihat keadaanku langsung melindungiku dengan menelungkupkan badannya.";Al-Abbas;PERSON;auto;1338;1346
000078-010;78;10;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Orang-Orang yang Beriman dari Selain Penduduk Makkah;182-188;"Maka beliau mengulanginya lagi hingga tiga kali. Dhimad berkata, ""Aku pernah mendengar ucapan tukang tenun, ucapan tukang sihir, dan para penyair. Namun aku belum pernah mendengar seperti kata-katamu ini. Sementara kami pun sudah menguasai kamus sedalam lautan. Berikanlah tanganmu, biar aku berbaiat atas nama Islam."" Maka Dhimad berbaiat menyatakan keislamannya. 118";;;;;
000077-002;77;2;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Kabilah-kabilah yang Ditawari Islam;181-182;"Beliau mendatangi mereka, dari pintu ke pintu, dari rumah ke rumah dan beliau sendiri yang menawarkan kepada mereka. Namun tak seorang pun di antara orang-orang Arab yang lebih buruk penolakannya daripada penolakan mereka 3. Bani Amir bin Sha'sha' ah. Beliau mendatangi mereka dan menyeru mereka kepada Allah. Baiharah bin Firas, salah seorang pemuka mereka berkata, ""Demi Allah, andaikata aku boleh menculik pemuda ini, tentu orang-orang Arab akan melahapnya."" Kemudian dia melanjutkan, ""Apa pendapatmu jika kami berbaiat kepadamu untuk mendukung agamamu, kemudian Allah memenangkan dirimu dalam menghadapi orang-orang yang menentangmu, apakah kami masih bisa mempunyai kedudukan sepeninggalmu?"" Beliau menjawab, ""Kedudukan itu hanya pada Allah. Dia meletakkannya menurut kehendak-Nya."" Baiharah berkata, ""Apakah kami harus menyerahkan batang leher kami kepada orang-orang Arab sepeninggalmu? Kalau pun Allah memenangkanmu toh kedudukan itu juga akan jatuh kepada selain kami. Jadi, kami tidak membutuhkan agamamu."" Maka mereka semua menolak seruan beliau. Setelah pulang dari menunaikan haji, mereka bercerita kepada seorang tetua mereka yang tidak bisa berangkat ke Makkah karena usianya yang sudah lanjut, Ada seseorang pemuda Quraisy dari Bani Abdul Muththalib menemui kami, yang mengaku sebagai nabi. Dia mengajak kami agar kami mau melindunginya, berdiri bersamanya dan pergi ke negeri kami bersamanya."" Orang tua itu meletakkan kedua tangannya di atas kepala, lalu berkata.";Amir bin Sha'sha';PERSON;auto;230;247
000077-002;77;2;MENAWARKAN ISLAM KEPADA BERBAGAI KABILAH DAN INDIVIDU;Kabilah-kabilah yang Ditawari Islam;181-182;"Beliau mendatangi mereka, dari pintu ke pintu, dari rumah ke rumah dan beliau sendiri yang menawarkan kepada mereka. Namun tak seorang pun di antara orang-orang Arab yang lebih buruk penolakannya daripada penolakan mereka 3. Bani Amir bin Sha'sha' ah. Beliau mendatangi mereka dan menyeru mereka kepada Allah. Baiharah bin Firas, salah seorang pemuka mereka berkata, ""Demi Allah, andaikata aku boleh menculik pemuda ini, tentu orang-orang Arab akan melahapnya."" Kemudian dia melanjutkan, ""Apa pendapatmu jika kami berbaiat kepadamu untuk mendukung agamamu, kemudian Allah memenangkan dirimu dalam menghadapi orang-orang yang menentangmu, apakah kami masih bisa mempunyai kedudukan sepeninggalmu?"" Beliau menjawab, ""Kedudukan itu hanya pada Allah. Dia meletakkannya menurut kehendak-Nya."" Baiharah berkata, ""Apakah kami harus menyerahkan batang leher kami kepada orang-orang Arab sepeninggalmu? Kalau pun Allah memenangkanmu toh kedudukan itu juga akan jatuh kepada selain kami. Jadi, kami tidak membutuhkan agamamu."" Maka mereka semua menolak seruan beliau. Setelah pulang dari menunaikan haji, mereka bercerita kepada seorang tetua mereka yang tidak bisa berangkat ke Makkah karena usianya yang sudah lanjut, Ada seseorang pemuda Quraisy dari Bani Abdul Muththalib menemui kami, yang mengaku sebagai nabi. Dia mengajak kami agar kami mau melindunginya, berdiri bersamanya dan pergi ke negeri kami bersamanya."" Orang tua itu meletakkan kedua tangannya di atas kepala, lalu berkata.";Baiharah bin Firas;PERSON;auto;310;328
