text_id,token,label,pos_tag
000127-001,bersabda,O,VERB
000127-001,",",O,PUNCT
000127-001,"""",O,PUNCT
000127-001,Engkau,O,PRON
000127-001,telah,O,AUX
000127-001,menyampaikan,O,VERB
000127-001,pendapat,O,NOUN
000127-001,yang,O,PRON
000127-001,jitu,O,ADJ
000127-001,".""",O,PUNCT
000127-001,Maka,O,SCONJ
000127-001,Rasulullah,B_PERSON,PROPN
000127-001,memindahkan,O,VERB
000127-001,pasukannya,O,NOUN
000127-001,",",O,PUNCT
000127-001,sehingga,O,SCONJ
000127-001,jarak,O,NOUN
000127-001,mereka,O,PRON
000127-001,dengan,O,ADP
000127-001,mata,O,NOUN
000127-001,air,O,NOUN
000127-001,lebih,O,ADV
000127-001,dekat,O,ADJ
000127-001,lagi,O,ADV
000127-001,daripada,O,ADP
000127-001,pihak,O,NOUN
000127-001,musuh,O,NOUN
000127-001,.,O,PUNCT
000127-001,Separoh,O,NOUN
000127-001,malam,O,NOUN
000127-001,mereka,O,PRON
000127-001,berada,O,VERB
000127-001,di,O,ADP
000127-001,tempat,O,NOUN
000127-001,itu,O,DET
000127-001,",",O,PUNCT
000127-001,lalu,O,SCONJ
000127-001,mereka,O,PRON
000127-001,membuat,O,VERB
000127-001,sebuah,O,DET
000127-001,kolom,O,NOUN
000127-001,air,O,NOUN
000127-001,dan,O,CCONJ
000127-001,menimbun,O,VERB
000127-001,kolam-kolam,O,NOUN
000127-001,yang,O,PRON
000127-001,lain,O,ADJ
000127-001,.,O,PUNCT
000127-001,Tatkala,O,SCONJ
000127-001,orang-orang,O,NOUN
000127-001,Muslim,O,PROPN
000127-001,sudah,O,AUX
000127-001,berhenti,O,VERB
000127-001,di,O,ADP
000127-001,tempat,O,NOUN
000127-001,yang,O,PRON
000127-001,dimaksudkan,O,VERB
000127-001,.,O,PUNCT
000127-002,Tatkala,O,SCONJ
000127-002,orang-orang,O,NOUN
000127-002,Muslim,O,PROPN
000127-002,sudah,O,AUX
000127-002,berhenti,O,VERB
000127-002,di,O,ADP
000127-002,tempat,O,NOUN
000127-002,yang,O,PRON
000127-002,dimaksudkan,O,VERB
000127-002,.,O,PUNCT
000127-002,dekat,O,ADJ
000127-002,dengan,O,ADP
000127-002,mata,O,NOUN
000127-002,air,O,NOUN
000127-002,",",O,PUNCT
000127-002,maka,O,SCONJ
000127-002,Sa'd,B_PERSON,PROPN
000127-002,bin,I_PERSON,PROPN
000127-002,Mu'adz,I_PERSON,PROPN
000127-002,mengusulkan,O,VERB
000127-002,kepada,O,ADP
000127-002,Rasulullah,B_PERSON,PROPN
000127-002,",",O,PUNCT
000127-002,bagaimana,O,ADV
000127-002,jika,O,SCONJ
000127-002,orang-orang,O,NOUN
000127-002,Muslim,O,PROPN
000127-002,membuat,O,VERB
000127-002,tempat,O,NOUN
000127-002,khusus,O,ADJ
000127-002,bagi,O,ADP
000127-002,beliau,O,PRON
000127-002,untuk,O,SCONJ
000127-002,memberikan,O,VERB
000127-002,komando,O,NOUN
000127-002,",",O,PUNCT
000127-002,sekaligus,O,ADV
000127-002,sebagai,O,ADP
000127-002,antisipasi,O,NOUN
000127-002,adanya,O,VERB
000127-002,serangan,O,NOUN
000127-002,mendadak,O,ADJ
000127-002,serta,O,CCONJ
000127-002,kemungkinan,O,NOUN
000127-002,jika,O,SCONJ
000127-002,mereka,O,PRON
000127-002,terdesak,O,VERB
000127-002,dan,O,CCONJ
000127-002,sebelum,O,SCONJ
000127-002,memastikan,O,VERB
000127-002,kemenangan,O,NOUN
000127-002,.,O,PUNCT
000127-002,Dia,O,PRON
000127-002,berkata,O,VERB
000127-002,",",O,PUNCT
000127-002,"""",O,PUNCT
000127-002,Wahai,O,INTJ
000127-002,Nabi,O,PROPN
000127-002,Allah,O,PROPN
000127-002,",",O,PUNCT
000127-002,bagaimana,O,ADV
000127-002,jika,O,SCONJ
000127-002,kami,O,PRON
000127-002,membuat,O,VERB
000127-002,sebuah,O,DET
000127-002,tenda,O,NOUN
000127-002,bagi,O,ADP
000127-002,engkau,O,PRON
000127-002,dan,O,CCONJ
000127-002,kami,O,PRON
000127-002,siapkan,O,VERB
000127-002,kendaraan,O,NOUN
000127-002,di,O,ADP
000127-002,sisi,O,NOUN
000127-002,engkau,O,PRON
000127-002,",",O,PUNCT
000127-002,kemudian,O,ADV
000127-002,biarlah,O,ADV
000127-002,kami,O,PRON
000127-002,menghadapi,O,VERB
000127-002,musuh,O,NOUN
000127-002,?,O,PUNCT
000127-002,Jika,O,SCONJ
000127-002,Allah,O,PROPN
000127-002,memberikan,O,VERB
000127-002,kemenangan,O,NOUN
000127-002,kepada,O,ADP
000127-002,kita,O,PRON
000127-002,atau,O,CCONJ
000127-002,musuh,O,NOUN
000127-002,",",O,PUNCT
000127-002,maka,O,SCONJ
000127-002,memang,O,ADV
000127-002,itulah,O,PRON
000127-002,yang,O,PRON
000127-002,kami,O,PRON
000127-002,sukai,O,VERB
000127-002,.,O,PUNCT
000127-002,Tetapi,O,ADV
000127-002,jika,O,SCONJ
000127-002,hasilnya,O,NOUN
000127-002,lain,O,ADJ
000127-002,",",O,PUNCT
000127-002,maka,O,SCONJ
000127-002,engkau,O,PRON
000127-002,bisa,O,AUX
000127-002,langsung,O,ADV
000127-002,duduk,O,VERB
000127-002,di,O,ADP
000127-002,atas,O,ADP
000127-002,kendaraan,O,NOUN
000127-002,",",O,PUNCT
000127-002,lalu,O,SCONJ
000127-002,bisa,O,AUX
000127-002,menyusul,O,VERB
000127-002,orang-orang,O,NOUN
000127-002,di,O,ADP
000127-002,belakang,O,NOUN
000127-002,kami,O,PRON
000127-002,.,O,PUNCT
000127-002,Di,O,ADP
000127-002,sana,O,NOUN
000127-002,masih,O,ADV
000127-002,ada,O,VERB
000127-002,beberapa,O,DET
000127-002,orang,O,NOUN
000127-002,yang,O,PRON
000127-002,tidak,O,PART
000127-002,ikut,O,VERB
000127-002,bergabung,O,VERB
000127-002,dengan,O,ADP
000127-002,kami,O,PRON
000127-002,.,O,PUNCT
000127-002,Wahai,O,ADP
000127-002,Nabi,O,PROPN
000127-002,Allah,O,PROPN
000127-002,",",O,PUNCT
000127-002,mereka,O,PRON
000127-002,jauh,O,ADJ
000127-002,lebih,O,ADV
000127-002,mencintai,O,VERB
000127-002,engkau,O,PRON
000127-002,daripada,O,ADP
000127-002,cinta,O,NOUN
000127-002,kami,O,PRON
000127-002,kepada,O,ADP
000127-002,engkau,O,PRON
000127-002,.,O,PUNCT
000127-002,Jika,O,SCONJ
000127-002,mereka,O,PRON
000127-002,menganggap,O,VERB
000127-002,bahwa,O,SCONJ
000127-002,engkau,O,PRON
000127-002,harus,O,AUX
000127-002,menghadapi,O,VERB
000127-002,perang,O,NOUN
000127-002,",",O,PUNCT
000127-002,tentu,O,ADV
000127-002,mereka,O,PRON
000127-002,tidak,O,PART
000127-002,akan,O,AUX
000127-002,mangkir,O,VERB
000127-002,dari,O,ADP
000127-002,sisi,O,NOUN
000127-002,engkau,O,PRON
000127-002,.,O,PUNCT
000127-002,Allah,O,PROPN
000127-002,pasti,O,ADJ
000127-002,akan,O,AUX
000127-002,membela,O,VERB
000127-002,engkau,O,PRON
000127-002,bersama,O,ADP
000127-002,mereka,O,PRON
000127-002,",",O,PUNCT
000127-002,memberikan,O,VERB
000127-002,nasihat,O,NOUN
000127-002,kepada,O,ADP
000127-002,engkau,O,PRON
000127-002,dan,O,CCONJ
000127-002,berjihad,O,VERB
000127-002,bersama,O,ADP
000127-002,engkau,O,PRON
000127-002,".""",O,PUNCT
000127-002,Maka,O,SCONJ
000127-002,Rasulullah,B_PERSON,PROPN
000127-002,memohon,O,VERB
000127-002,dan,O,CCONJ
000127-002,mendoakan,O,VERB
000127-002,kebaikan,O,NOUN
000127-002,bagi,O,ADP
000127-002,Sa'd,O,PROPN
000127-002,.,O,PUNCT
000127-002,Lalu,O,SCONJ
000127-002,orang-orang,O,NOUN
000127-002,Muslim,O,PROPN
000127-002,membuat,O,VERB
000127-002,sebuah,O,DET
000127-002,tenda,O,NOUN
000127-002,di,O,ADP
000127-002,tempat,O,NOUN
000127-002,yang,O,PRON
000127-002,tinggi,O,ADJ
000127-002,",",O,PUNCT
000127-002,tepatnya,O,ADV
000127-002,di,O,ADP
000127-002,sebelah,O,ADP
000127-002,timur,O,NOUN
000127-002,laut,O,NOUN
000127-002,dari,O,ADP
000127-002,medan,O,NOUN
000127-002,perang,O,NOUN
000127-002,.,O,PUNCT
000127-002,Ada,O,VERB
000127-002,beberapa,O,DET
000127-002,pemuda,O,NOUN
000127-002,Anshar,O,PROPN
000127-002,yang,O,PRON
000127-002,telah,O,AUX
000127-002,ditunjuk,O,VERB
000127-002,menyertai,O,VERB
000127-002,Sa'd,B_PERSON,PROPN
000127-002,bin,I_PERSON,PROPN
000127-002,Mu'adz,I_PERSON,PROPN
000127-002,",",O,PUNCT
000127-002,yang,O,PRON
000127-002,berjaga-jaga,O,VERB
000127-002,di,O,ADP
000127-002,sekitar,O,ADP
000127-002,Rasulullah,B_PERSON,PROPN
000128-001,Kemudian,O,SCONJ
000128-001,Rasulullah,B_PERSON,PROPN
000128-001,mempersiapkan,O,VERB
000128-001,pasukan,O,NOUN
000128-001,",",O,PUNCT
000128-001,berkeliling,O,VERB
000128-001,di,O,ADP
000128-001,sekitar,O,ADP
000128-001,arena,O,NOUN
000128-001,yang,O,PRON
000128-001,akan,O,AUX
000128-001,dijadikan,O,VERB
000128-001,ajang,O,NOUN
000128-001,pertempuran,O,NOUN
000128-001,.,O,PUNCT
000128-001,Beliau,O,PRON
000128-001,menunjukkan,O,VERB
000128-001,jarinya,O,NOUN
000128-001,ke,O,ADP
000128-001,suatu,O,DET
000128-001,tempat,O,NOUN
000128-001,sambil,O,ADP
000128-001,bersabda,O,VERB
000128-001,",",O,PUNCT
000128-001,Ini,O,PRON
000128-001,tempat,O,NOUN
000128-001,kematian,O,NOUN
000128-001,Fulan,O,PROPN
000128-001,esok,O,NOUN
000128-001,hari,O,NOUN
000128-001,insya,O,NOUN
000128-001,Allah,O,PROPN
000128-001,",",O,PUNCT
000128-001,dan,O,CCONJ
000128-001,ini,O,PRON
000128-001,tempat,O,NOUN
000128-001,kematiannya,O,NOUN
000128-001,Fulan,O,PROPN
000128-001,insya,O,NOUN
000128-001,Allah,O,PROPN
000128-001,".""",O,PUNCT
000128-001,Pada,O,ADP
000128-001,malam,O,NOUN
000128-001,itu,O,DET
000128-001,beliau,O,PRON
000128-001,sering,O,ADV
000128-001,melaksanakan,O,VERB
000128-001,shalat,O,NOUN
000128-001,di,O,ADP
000128-001,dekat,O,ADJ
000128-001,pangkal,O,NOUN
000128-001,pohon,O,NOUN
000128-001,yang,O,PRON
000128-001,tumbuh,O,VERB
000128-001,di,O,ADP
000128-001,sana,O,NOUN
000128-001,.,O,PUNCT
000128-001,Sedangkan,O,SCONJ
000128-001,orang-orang,O,NOUN
000128-001,Muslim,O,PROPN
000128-001,tidur,O,VERB
000128-001,dengan,O,ADP
000128-001,hembusan,O,NOUN
000128-001,napas,O,NOUN
000128-001,yang,O,PRON
000128-001,tenang,O,ADJ
000128-001,seakan,O,ADV
000128-001,menyinari,O,VERB
000128-001,angkasa,O,NOUN
000128-001,.,O,PUNCT
000128-001,Hati,O,NOUN
000128-001,mereka,O,PRON
000128-001,ditaburi,O,VERB
000128-001,keyakinan,O,NOUN
000128-001,Mereka,O,PRON
000128-001,cukup,O,ADV
000128-001,istirahat,O,VERB
000128-001,pada,O,ADP
000128-001,malam,O,NOUN
000128-001,itu,O,DET
000128-001,",",O,PUNCT
000128-001,dengan,O,ADP
000128-001,harapan,O,NOUN
000128-001,esok,O,NOUN
000128-001,paginya,O,ADV
000128-001,dapat,O,AUX
000128-001,melihat,O,VERB
000128-001,kabar,O,NOUN
000128-001,gembira,O,ADJ
000128-001,dari,O,ADP
000128-001,Allah,O,PROPN
000128-001,"""(",O,PUNCT
000128-001,Ingatlah,O,PROPN
000128-001,),O,PUNCT
000128-001,ketika,O,SCONJ
000128-001,Allah,O,PROPN
000128-001,menjadikan,O,VERB
000128-001,kalian,O,PRON
000128-001,mengantuk,O,VERB
000128-001,sebagai,O,ADP
000128-001,suatu,O,DET
000128-001,penentram,O,NOUN
000128-001,dari-Nya,O,PRON
000128-001,",",O,PUNCT
000128-001,dan,O,CCONJ
000128-001,Allah,O,PROPN
000128-001,menurunkan,O,VERB
000128-001,kepada,O,ADP
000128-001,kalian,O,PRON
000128-001,hujan,O,VERB
000128-001,dari,O,ADP
000128-001,langit,O,NOUN
000128-001,untuk,O,SCONJ
000128-001,mensucikan,O,VERB
000128-001,kalian,O,PRON
000128-001,dengan,O,ADP
000128-001,hujan,O,NOUN
000128-001,itu,O,DET
000128-001,dan,O,CCONJ
000128-001,menghilangkan,O,VERB
000128-001,dari,O,ADP
000128-001,kalian,O,PRON
000128-001,gangguan-gangguan,O,NOUN
000128-001,setan,O,NOUN
000128-001,dan,O,CCONJ
000128-001,untuk,O,SCONJ
000128-001,menguatkan,O,VERB
000128-001,hati,O,NOUN
000128-001,kalian,O,PRON
000128-001,dan,O,CCONJ
000128-001,memperteguh,O,VERB
000128-001,dengannya,O,ADP
000128-001,telapak,O,NOUN
000128-001,kaki,O,NOUN
000128-001,(,O,PUNCT
000128-001,kalian,O,PRON
000128-001,).,O,PUNCT
000128-001,"""",O,PUNCT
000128-001,(,O,PUNCT
000128-001,Al-Anfal,O,PROPN
000128-001,:,O,PUNCT
000128-001,11,O,NUM
000128-001,),O,PUNCT
000128-001,Malam,O,NOUN
000128-001,itu,O,DET
000128-001,adalah,O,AUX
000128-001,malam,O,NOUN
000128-001,Jum'at,I_TIME,PROPN
000128-001,",",O,PUNCT
000128-001,tanggal,B_TIME,NOUN
000128-001,17,I_TIME,NUM
000128-001,Ramadhan,I_TIME,PROPN
000128-001,2,I_TIME,NUM
000128-001,H,I_TIME,NOUN
000128-001,.,O,PUNCT
000128-001,Sementara,O,SCONJ
000128-001,keberangkatan,O,NOUN
000128-001,beliau,O,PRON
000128-001,pada,O,ADP
000128-001,tanggal,O,NOUN
000128-001,8,O,NUM
000128-001,atau,O,CCONJ
000128-001,12,O,NUM
000128-001,dari,O,ADP
000128-001,bulan,O,NOUN
000128-001,yang,O,PRON
000128-001,sama,O,ADJ
000128-001,.,O,PUNCT
000129-002,Tetapi,O,ADV
000129-002,wahai,O,ADP
000129-002,orang,O,NOUN
000129-002,orang,O,NOUN
000129-002,Quraisy,O,PROPN
000129-002,",",O,PUNCT
000129-002,kulihat,O,VERB
000129-002,bencana,O,NOUN
000129-002,besar,O,ADJ
000129-002,yang,O,PRON
000129-002,membawa,O,VERB
000129-002,mimpi,O,NOUN
000129-002,",",O,PUNCT
000129-002,kolam-kolam,O,NOUN
000129-002,Yatsrib,B_LOCATION,PROPN
000129-002,yang,O,PRON
000129-002,membawa,O,VERB
000129-002,kematian,O,NOUN
000129-002,yang,O,PRON
000129-002,memilukan,O,VERB
000129-002,.,O,PUNCT
000129-002,Mereka,O,PRON
000129-002,adalah,O,AUX
000129-002,orang-orang,O,NOUN
000129-002,yang,O,PRON
000129-002,tidak,O,PART
000129-002,mempunyai,O,VERB
000129-002,tameng,O,NOUN
000129-002,dan,O,CCONJ
000129-002,benteng,O,NOUN
000129-002,kecuali,O,SCONJ
000129-002,pedang-pedang,O,NOUN
000129-002,mereka,O,PRON
000129-002,Demi,O,ADP
000129-002,Allah,O,PROPN
000129-002,",",O,PUNCT
000129-002,tidak,O,PART
000129-002,ada,O,VERB
000129-002,seseorang,O,PRON
000129-002,di,O,ADP
000129-002,antara,O,ADP
000129-002,mereka,O,PRON
000129-002,yang,O,PRON
000129-002,terbunuh,O,VERB
000129-002,",",O,PUNCT
000129-002,melainkan,O,SCONJ
000129-002,dia,O,PRON
000129-002,telah,O,AUX
000129-002,membunuh,O,VERB
000129-002,salah,O,ADJ
000129-002,seorang,O,DET
000129-002,di,O,ADP
000129-002,antara,O,ADP
000129-002,kalian,O,PRON
000129-002,.,O,PUNCT
000129-002,Jika,O,SCONJ
000129-002,jumlah,O,NOUN
000129-002,mereka,O,PRON
000129-002,sama,O,ADJ
000129-002,dengan,O,ADP
000129-002,jumlah,O,NOUN
000129-002,kalian,O,PRON
000129-002,",",O,PUNCT
000129-002,maka,O,SCONJ
000129-002,tidak,O,PART
000129-002,ada,O,VERB
000129-002,artinya,O,ADV
000129-002,hidup,O,VERB
000129-002,setelah,O,ADP
000129-002,itu,O,DET
000129-002,.,O,PUNCT
000129-002,Maka,O,SCONJ
000129-002,pikirkanlah,O,VERB
000129-002,hal,O,NOUN
000129-002,ini,O,DET
000129-002,"!""""",O,PUNCT
000129-002,Pada,O,ADP
000129-002,saat,O,NOUN
000129-002,itu,O,DET
000129-002,ada,O,VERB
000129-002,pula,O,ADV
000129-002,aksi,O,NOUN
000129-002,penentangan,O,NOUN
000129-002,terhadap,O,ADP
000129-002,Abu,B_PERSON,PROPN
000129-002,Jahl,I_PERSON,PROPN
000129-002,yang,O,PRON
000129-002,ngotot,O,VERB
000129-002,untuk,O,SCONJ
000129-002,berperang,O,VERB
000129-002,.,O,PUNCT
000129-002,Aksi,O,PROPN
000129-002,penentangan,O,NOUN
000129-002,ini,O,DET
000129-002,mengajak,O,VERB
000129-002,pasukan,O,NOUN
000129-002,untuk,O,SCONJ
000129-002,kembali,O,VERB
000129-002,ke,O,ADP
000129-002,Makkah,B_LOCATION,PROPN
000129-002,tanpa,O,ADP
000129-002,harus,O,AUX
000129-002,bertempur,O,VERB
000129-002,dengan,O,ADP
000129-002,musuh,O,NOUN
000129-002,.,O,PUNCT
000129-002,Maka,O,SCONJ
000129-002,Hakim,B_PERSON,PROPN
000129-002,bin,I_PERSON,PROPN
000129-002,Hizam,I_PERSON,PROPN
000129-002,kembali,O,VERB
000129-002,bersama,O,ADP
000129-002,beberapa,O,DET
000129-002,orang,O,NOUN
000129-002,.,O,PUNCT
000129-002,Lalu,O,SCONJ
000129-002,dia,O,PRON
000129-002,menemui,O,VERB
000129-002,Utbah,B_PERSON,PROPN
000129-002,bin,I_PERSON,PROPN
000129-002,Rabi'ah,I_PERSON,PROPN
000129-002,dan,O,CCONJ
000129-002,berkata,O,VERB
000129-002,",",O,PUNCT
000129-002,"""",O,PUNCT
000129-002,Wahai,O,PROPN
000129-002,Abul,B_PERSON,PROPN
000129-002,Walid,I_PERSON,PROPN
000129-002,",",O,PUNCT
000129-002,engkau,O,PRON
000129-002,adalah,O,AUX
000129-002,pemuka,O,NOUN
000129-002,Quraisy,O,PROPN
000129-002,",",O,PUNCT
000129-002,pemimpin,O,NOUN
000129-002,dan,O,CCONJ
000129-002,orang,O,NOUN
000129-002,yang,O,PRON
000129-002,dipatuhi,O,VERB
000129-002,.,O,PUNCT
000129-002,Apakah,O,ADV
000129-002,engkau,O,PRON
000129-002,ingin,O,AUX
000129-002,memperoleh,O,VERB
000129-002,kenangan,O,NOUN
000129-002,yang,O,PRON
000129-002,manis,O,ADJ
000129-002,sepanjang,O,ADP
000129-002,masa,O,NOUN
000129-002,"?""",O,PUNCT
000129-002,"""",O,PUNCT
000129-002,Apa,O,PRON
000129-002,itu,O,DET
000129-002,wahai,O,PROPN
000129-002,Hakim,O,PROPN
000129-002,"?""",O,PUNCT
000129-002,tanya,O,VERB
000129-002,Utbah,B_PERSON,PROPN
000129-002,.,O,PUNCT
000129-002,"""",O,PUNCT
000129-002,Pulanglah,O,VERB
000129-002,dengan,O,ADP
000129-002,orang-orangmu,O,NOUN
000129-002,dan,O,CCONJ
000129-002,bawalah,O,VERB
000129-002,urusan,O,NOUN
000129-002,sekutumu,O,NOUN
000129-002,Amr,B_PERSON,PROPN
000129-002,bin,I_PERSON,PROPN
000129-002,Al-Hadhrami,I_PERSON,PROPN
000129-002,".""",O,PUNCT
000129-002,Amr,O,PROPN
000129-002,adalah,O,AUX
000129-002,orang,O,NOUN
000129-002,yang,O,PRON
000129-002,terbunuh,O,VERB
000129-002,saat,O,SCONJ
000129-002,dipanah,O,VERB
000129-002,satuan,O,NOUN
000129-002,perang,O,NOUN
000129-002,Muslimin,O,PROPN
000129-002,di,O,ADP
000129-002,Nakhlah,O,PROPN
000129-002,.,O,PUNCT
000129-002,Utbah,B_PERSON,PROPN
000129-002,berkata,O,VERB
000129-002,",",O,PUNCT
000129-002,"""",O,PUNCT
000129-002,Aku,O,PRON
000129-002,pasti,O,ADJ
000129-002,akan,O,AUX
000129-002,melakukannya,O,VERB
000129-002,dan,O,CCONJ
000129-002,engkaulah,O,NOUN
000129-002,penjaminku,O,NOUN
000129-002,atas,O,ADP
000129-002,tindakan,O,NOUN
000129-002,ini,O,DET
000129-002,.,O,PUNCT
000129-002,Memang,O,ADV
000129-002,dia,O,PRON
000129-002,adalah,O,AUX
000129-002,sekutuku,O,NOUN
000129-002,.,O,PUNCT
000129-002,Maka,O,SCONJ
000129-002,akulah,O,PRON
000129-002,yang,O,PRON
000129-002,akan,O,AUX
000129-002,menangani,O,VERB
000129-002,masalah,O,NOUN
000129-002,tebusannya,O,NOUN
000129-002,dan,O,CCONJ
000129-002,harta,O,NOUN
000129-002,yang,O,PRON
000129-002,seharusnya,O,AUX
000129-002,milik,O,NOUN
000129-002,dia,O,PRON
000129-002,".""",O,PUNCT
000129-002,Kemudian,O,SCONJ
000129-002,Utbah,B_PERSON,PROPN
000129-002,berkata,O,VERB
000129-002,kepada,O,ADP
000129-002,Hakim,B_PERSON,PROPN
000129-002,bin,I_PERSON,PROPN
000129-002,Hizam,I_PERSON,PROPN
000129-002,",",O,PUNCT
000129-002,"""",O,PUNCT
000129-002,Kalau,O,SCONJ
000129-002,begitu,O,ADV
000129-002,temuilah,O,VERB
000129-002,Abu,B_PERSON,PROPN
000129-002,Jahl,I_PERSON,PROPN
000129-002,.,O,PUNCT
000129-003,Maka,O,SCONJ
000129-003,akulah,O,NOUN
000129-003,yang,O,PRON
000129-003,akan,O,AUX
000129-003,menangani,O,VERB
000129-003,masalah,O,NOUN
000129-003,tebusannya,O,NOUN
000129-003,dan,O,CCONJ
000129-003,harta,O,NOUN
000129-003,yang,O,PRON
000129-003,seharusnya,O,AUX
000129-003,milik,O,NOUN
000129-003,dia,O,PRON
000129-003,".""",O,PUNCT
000129-003,Kemudian,O,SCONJ
000129-003,Utbah,B_PERSON,PROPN
000129-003,berkata,O,VERB
000129-003,kepada,O,ADP
000129-003,Hakim,B_PERSON,PROPN
000129-003,bin,I_PERSON,PROPN
000129-003,Hizam,I_PERSON,PROPN
000129-003,",",O,PUNCT
000129-003,"""",O,PUNCT
000129-003,Kalau,O,SCONJ
000129-003,begitu,O,ADV
000129-003,temuilah,O,VERB
000129-003,Abu,B_PERSON,PROPN
000129-003,Jahl,I_PERSON,PROPN
000129-003,.,O,PUNCT
000129-003,Aku,O,PRON
000129-003,tidak,O,PART
000129-003,takut,O,VERB
000129-003,jika,O,SCONJ
000129-003,urusan,O,NOUN
000129-003,orang-orang,O,NOUN
000129-003,ini,O,DET
000129-003,menjadi,O,VERB
000129-003,terpecah,O,VERB
000129-003,karena,O,ADP
000129-003,dia,O,PRON
000129-003,".""",O,PUNCT
000129-003,Lalu,O,SCONJ
000129-003,Utbah,B_PERSON,PROPN
000129-003,bin,I_PERSON,PROPN
000129-003,Rabi'ah,I_PERSON,PROPN
000129-003,berdiri,O,VERB
000129-003,di,O,ADP
000129-003,hadapan,O,NOUN
000129-003,mereka,O,PRON
000129-003,dan,O,CCONJ
000129-003,berkata,O,VERB
000129-003,",",O,PUNCT
000129-003,"""",O,PUNCT
000129-003,Wahai,O,PROPN
000129-003,semua,O,DET
000129-003,orang,O,NOUN
000129-003,Quraisy,O,PROPN
000129-003,",",O,PUNCT
000129-003,demi,O,ADP
000129-003,Allah,O,PROPN
000129-003,",",O,PUNCT
000129-003,sebenarnya,O,ADV
000129-003,tak,O,PART
000129-003,ada,O,VERB
000129-003,gunanya,O,ADV
000129-003,kalian,O,PRON
000129-003,memerangi,O,VERB
000129-003,Muhammad,B_PERSON,PROPN
000129-003,dan,O,CCONJ
000129-003,rekan-rekannya,O,NOUN
000129-003,.,O,PUNCT
000129-003,Demi,O,ADP
000129-003,Allah,O,PROPN
000129-003,",",O,PUNCT
000129-003,kalau,O,SCONJ
000129-003,pun,O,PART
000129-003,kalian,O,PRON
000129-003,bisa,O,AUX
000129-003,mengalahkannya,O,VERB
000129-003,",",O,PUNCT
000129-003,toh,O,X
000129-003,seseorang,O,PRON
000129-003,di,O,ADP
000129-003,antara,O,ADP
000129-003,kalian,O,PRON
000129-003,tetap,O,ADV
000129-003,memandang,O,VERB
000129-003,wajah,O,NOUN
000129-003,seseorang,O,PRON
000129-003,yang,O,PRON
000129-003,membuatnya,O,ADV
000129-003,benci,O,VERB
000129-003,tatkala,O,SCONJ
000129-003,melihatnya,O,VERB
000129-003,",",O,PUNCT
000129-003,karena,O,SCONJ
000129-003,anak,O,NOUN
000129-003,pamannya,O,NOUN
000129-003,atau,O,CCONJ
000129-003,seseorang,O,PRON
000129-003,di,O,ADP
000129-003,antara,O,ADP
000129-003,kerabatnya,O,NOUN
000129-003,ikut,O,VERB
000129-003,menjadi,O,VERB
000129-003,korban,O,NOUN
000129-003,.,O,PUNCT
000129-003,Pulanglah,O,ADV
000129-003,dan,O,CCONJ
000129-003,biarkanlah,O,ADV
000129-003,urusan,O,NOUN
000129-003,Muhammad,B_PERSON,PROPN
000129-003,dengan,O,ADP
000129-003,orang-orang,O,NOUN
000129-003,Arab,O,PROPN
000129-003,.,O,PUNCT
000129-003,Jika,O,SCONJ
000129-003,mereka,O,PRON
000129-003,dapat,O,AUX
000129-003,mengalahkannya,O,VERB
000129-003,",",O,PUNCT
000129-003,maka,O,SCONJ
000129-003,biarkan,O,ADV
000129-003,saja,O,ADV
000129-003,kalian,O,PRON
000129-003,tidak,O,PART
000129-003,mendapatkan,O,VERB
000129-003,apa,O,PRON
000129-003,yang,O,PRON
000129-003,kalian,O,PRON
000129-003,inginkan,O,VERB
000129-003,".""",O,PUNCT
000129-003,Hakim,B_PERSON,PROPN
000129-003,bin,I_PERSON,PROPN
000129-003,Hizam,I_PERSON,PROPN
000129-003,menemui,O,VERB
000129-003,Abu,B_PERSON,PROPN
000129-003,Jahl,I_PERSON,PROPN
000129-003,yang,O,PRON
000129-003,sedang,O,AUX
000129-003,mempersiapkan,O,VERB
000129-003,baju,O,NOUN
000129-003,besinya,O,NOUN
000129-003,",",O,PUNCT
000129-003,seraya,O,ADV
000129-003,berkata,O,VERB
000129-003,",",O,PUNCT
000129-003,"""",O,PUNCT
000129-003,Wahai,O,PROPN
000129-003,Abul,B_PERSON,PROPN
000129-003,Hakam,I_PERSON,PROPN
000129-003,",",O,PUNCT
000129-003,sesungguhnya,O,SCONJ
000129-003,Utbah,B_PERSON,PROPN
000129-003,mengutusku,O,VERB
000129-003,untuk,O,SCONJ
000129-003,berkata,O,VERB
000129-003,begini,O,ADJ
000129-003,dan,O,CCONJ
000129-003,begini,O,ADV
000129-003,".""",O,PUNCT
000129-003,Abu,B_PERSON,PROPN
000129-003,Jahl,I_PERSON,PROPN
000129-003,berkata,O,VERB
000129-003,",",O,PUNCT
000129-003,Demi,O,ADP
000129-003,Allah,O,PROPN
000129-003,",",O,PUNCT
000129-003,rupanya,O,ADV
000129-003,dia,O,PRON
000129-003,benar-benar,O,ADV
000129-003,ketakutan,O,ADJ
000129-003,tatkala,O,SCONJ
000129-003,melihat,O,VERB
000129-003,Muhammad,B_PERSON,PROPN
000129-003,dan,O,CCONJ
000129-003,rekan-rekannya,O,NOUN
000129-003,.,O,PUNCT
000129-003,Demi,O,ADP
000129-003,Allah,O,PROPN
000129-003,",",O,PUNCT
000129-003,kita,O,PRON
