text_id,token,label,pos_tag
000258-001,Madinah,B_LOCATION,PROPN
000258-001,pada,O,ADP
000258-001,bulan,B_TIME,PROPN
000258-001,Dzul,I_TIME,PROPN
000258-001,Hijjah,I_TIME,PROPN
000258-001,dan,O,CCONJ
000258-001,sebagian,O,NOUN
000258-001,Muharram,O,PROPN
000258-001,.,O,PUNCT
000258-001,Pada,O,ADP
000258-001,sisa,O,NOUN
000258-001,bulan,B_TIME,PROPN
000258-001,Muharram,I_TIME,PROPN
000258-001,itu,O,DET
000258-001,beliau,O,PRON
000299-001,Di,O,ADP
000299-001,bagian,O,NOUN
000299-001,terdahulu,O,ADJ
000299-001,sudah,O,AUX
000299-001,kami,O,PRON
000299-001,paparkan,O,VERB
000299-001,tentang,O,ADP
000299-001,salah,O,ADJ
000299-001,satu,O,NUM
000299-001,klausul,O,NOUN
000299-001,perjanjian,O,NOUN
000299-001,Hudaibiyah,B_LOCATION,PROPN
000299-001,",",O,PUNCT
000299-001,bahwa,O,SCONJ
000299-001,siapa,O,PRON
000299-001,yang,O,PRON
000299-001,ingin,O,AUX
000299-001,bergabung,O,VERB
000299-001,ke,O,ADP
000299-001,pihak,O,NOUN
000299-001,Muhammad,B_PERSON,PROPN
000299-001,dan,O,CCONJ
000299-001,membuat,O,VERB
000299-001,perjanjian,O,NOUN
000299-001,",",O,PUNCT
000299-001,maka,O,SCONJ
000299-001,dia,O,PRON
000299-001,boleh,O,AUX
000299-001,melakukannya,O,VERB
000299-001,",",O,PUNCT
000299-001,dan,O,CCONJ
000299-001,siapa,O,PRON
000299-001,yang,O,PRON
000299-001,ingin,O,AUX
000299-001,bergabung,O,VERB
000299-001,ke,O,ADP
000299-001,pihak,O,NOUN
000299-001,Quraisy,O,PROPN
000299-001,dan,O,CCONJ
000299-001,membuat,O,VERB
000299-001,perjanjian,O,NOUN
000299-001,",",O,PUNCT
000299-001,maka,O,SCONJ
000299-001,dia,O,PRON
000299-001,pun,O,PART
000299-001,boleh,O,AUX
000299-001,melakukannya,O,VERB
000299-001,.,O,PUNCT
000299-001,Kabilah,O,NOUN
000299-001,manapun,O,PRON
000299-001,yang,O,PRON
000299-001,bergabung,O,VERB
000299-001,ke,O,ADP
000299-001,salah,O,ADJ
000299-001,satu,O,NUM
000299-001,pihak,O,NOUN
000299-001,",",O,PUNCT
000299-001,maka,O,SCONJ
000299-001,kabilah,O,NOUN
000299-001,tersebut,O,DET
000299-001,dianggap,O,VERB
000299-001,sebagai,O,ADP
000299-001,bagian,O,NOUN
000299-001,dari,O,ADP
000299-001,pihak,O,NOUN
000299-001,yang,O,PRON
000299-001,bersangkutan,O,VERB
000299-001,Penyerangan,O,NOUN
000299-001,terhadap,O,ADP
000299-001,suatu,O,DET
000299-001,kabilah,O,NOUN
000299-001,dianggap,O,VERB
000299-001,sebagai,O,ADP
000299-001,penyerangan,O,NOUN
000299-001,terhadap,O,ADP
000299-001,pihak,O,NOUN
000299-001,yang,O,PRON
000299-001,bersangkutan,O,VERB
000299-001,.,O,PUNCT
000299-001,Atas,O,ADP
000299-001,dasar,O,NOUN
000299-001,klausul,O,NOUN
000299-001,ini,O,DET
000299-001,",",O,PUNCT
000299-001,maka,O,SCONJ
000299-001,Khuza'ah,O,NOUN
000299-001,bergabung,O,VERB
000299-001,ke,O,ADP
000299-001,pihak,O,NOUN
000299-001,Nabi,O,PROPN
000299-001,sedangkan,O,SCONJ
000299-001,Bani,O,PROPN
000299-001,Bakr,O,PROPN
000299-001,bergabung,O,VERB
000299-001,ke,O,ADP
000299-001,pihak,O,NOUN
000299-001,Quraisy,O,PROPN
000299-001,.,O,PUNCT
000299-001,Sehingga,O,SCONJ
000299-001,masing-masing,O,DET
000299-001,dari,O,ADP
000299-001,dua,O,NUM
000299-001,kabilah,O,NOUN
000299-001,ini,O,DET
000299-001,merasa,O,VERB
000299-001,aman,O,ADJ
000299-001,dari,O,ADP
000299-001,gangguan,O,NOUN
000299-001,pihak,O,NOUN
000299-001,lain,O,ADJ
000299-001,.,O,PUNCT
000299-001,Semasa,O,ADP
000299-001,jahiliyah,O,NOUN
000299-001,",",O,PUNCT
000299-001,dua,O,NUM
000299-001,kabilah,O,NOUN
000299-001,ini,O,DET
000299-001,saling,O,ADV
000299-001,bermusuhan,O,VERB
000299-001,dan,O,CCONJ
000299-001,saling,O,ADV
000299-001,menyerang,O,VERB
000299-001,.,O,PUNCT
000299-001,Setelah,O,SCONJ
000299-001,Islam,O,PROPN
000299-001,datang,O,VERB
000299-001,dan,O,CCONJ
000299-001,terjadi,O,VERB
000299-001,gencatan,O,NOUN
000299-001,senjata,O,NOUN
000299-001,di,O,ADP
000299-001,Hudaibiyah,B_LOCATION,PROPN
000299-001,serta,O,CCONJ
000299-001,masing-masing,O,DET
000299-001,mulai,O,ADV
000299-001,merasa,O,VERB
000299-001,aman,O,ADJ
000299-001,dari,O,ADP
000299-001,gangguan,O,NOUN
000299-001,pihak,O,NOUN
000299-001,lainnya,O,ADJ
000299-001,",",O,PUNCT
000299-001,kesempatan,O,NOUN
000299-001,ini,O,DET
000299-001,justru,O,ADV
000299-001,digunakan,O,VERB
000299-001,Bani,O,PROPN
000299-001,Bakr,O,PROPN
000299-001,untuk,O,SCONJ
000299-001,melampiaskan,O,VERB
000299-001,dendam,O,NOUN
000299-001,lama,O,ADJ
000299-001,terhadap,O,ADP
000299-001,Khuza'ah,O,PROPN
000299-001,.,O,PUNCT
000299-001,Naufal,B_PERSON,PROPN
000299-001,bin,I_PERSON,PROPN
000299-001,Mu'awiyah,I_PERSON,PROPN
000299-001,Ad-Daili,O,PROPN
000299-001,bersama,O,ADP
000299-001,segolongan,O,NOUN
000299-001,orang,O,NOUN
000299-001,dari,O,ADP
000299-001,Bani,O,PROPN
000299-001,Bakr,O,PROPN
000299-001,melakukan,O,VERB
000299-001,serangan,O,NOUN
000299-001,mendadak,O,ADJ
000299-001,pada,O,ADP
000299-001,malam,O,NOUN
000299-001,hari,O,NOUN
000299-001,terhadap,O,ADP
000299-001,Bani,O,PROPN
000299-001,Khuza,O,PROPN
000299-001,ah,O,PROPN
000299-001,yang,O,PRON
000299-001,sedang,O,AUX
000299-001,berada,O,VERB
000299-001,di,O,ADP
000299-001,mata,O,NOUN
000299-001,air,O,NOUN
000299-001,mereka,O,PRON
000299-001,",",O,PUNCT
000299-001,Al-Watir,O,PROPN
000299-001,.,O,PUNCT
000299-001,Dalam,O,ADP
000299-001,serangan,O,NOUN
000299-001,mendadak,O,ADJ
000299-001,ini,O,DET
000299-001,dia,O,PRON
000299-001,bisa,O,AUX
000299-001,menghabisi,O,VERB
000299-001,beberapa,O,DET
000299-001,orang,O,NOUN
000299-001,Bani,O,PROPN
000299-001,Khuza'ah,O,PROPN
000299-001,.,O,PUNCT
000299-001,Kedua,O,NUM
000299-001,belah,O,NOUN
000299-001,pihak,O,NOUN
000299-001,bertempur,O,VERB
000299-001,seru,O,ADJ
000299-001,.,O,PUNCT
