chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000002-008;2;8;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Setelah diberitahu, Ismail mengerti maksud pesan ayahnya. Maka Isma'il menceraikan istrinya dan kawin lagi dengan wanita lain, yaitu putri Mudhadh bin Amru, pemimpin dan pemuka kabilah Setelah perkawinan Isma'il yang kedua ini, Ibrahim datang lagi, namun tidak bisa bertemu dengan Isma'il. Beliau bertanya kepada istri Isma'il tentang keadaan mereka berdua. Jawaban istri Isma'il adalah pujian kepada Allah. Lalu Ibrahim kembali lagi ke Palestina setelah menitipkan pesan lewat istri Isma'il. Agar Isma'il memperkokoh palang pintu rumahnya Pada kedatangan yang ketiga kalinya Ibrahim bisa bertemu dengan Isma'il yang saat itu Isma'il sedang meraut anak panahnya di bawah sebuah pohon dekat Zamzam. Tatkala melihat kehadiran ayahnya, Isma'il berbuat sebagaimana layaknya seorang anak yang lama tidak bersua bapaknya, dan Ibrahim juga berbuat layaknya seorang bapak yang lama tidak bersua anaknya. Pertemuan ini terjadi setelah sekian lama. Sebagai seorang ayah yang penuh rasa kasih sayang dan lemah lembut, sulit rasanya beliau bisa menahan kesabaran untuk bersua anaknya. Begitu pula dengan Isma'il, sebagai anak yang berbakti dan salih. Dengan adanya perjuangan ini mereka berdua sepakat untuk membangun Ka'bah, meninggikan sendi-sendinya dan Ibrahim memperkenankan manusia untuk berhaji sebagaimana yang diperintahkan Allah kepada beliau. Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230.;Ka'bah;LOCATION;;1206;1212
000002-008;2;8;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Setelah diberitahu, Ismail mengerti maksud pesan ayahnya. Maka Isma'il menceraikan istrinya dan kawin lagi dengan wanita lain, yaitu putri Mudhadh bin Amru, pemimpin dan pemuka kabilah Setelah perkawinan Isma'il yang kedua ini, Ibrahim datang lagi, namun tidak bisa bertemu dengan Isma'il. Beliau bertanya kepada istri Isma'il tentang keadaan mereka berdua. Jawaban istri Isma'il adalah pujian kepada Allah. Lalu Ibrahim kembali lagi ke Palestina setelah menitipkan pesan lewat istri Isma'il. Agar Isma'il memperkokoh palang pintu rumahnya Pada kedatangan yang ketiga kalinya Ibrahim bisa bertemu dengan Isma'il yang saat itu Isma'il sedang meraut anak panahnya di bawah sebuah pohon dekat Zamzam. Tatkala melihat kehadiran ayahnya, Isma'il berbuat sebagaimana layaknya seorang anak yang lama tidak bersua bapaknya, dan Ibrahim juga berbuat layaknya seorang bapak yang lama tidak bersua anaknya. Pertemuan ini terjadi setelah sekian lama. Sebagai seorang ayah yang penuh rasa kasih sayang dan lemah lembut, sulit rasanya beliau bisa menahan kesabaran untuk bersua anaknya. Begitu pula dengan Isma'il, sebagai anak yang berbakti dan salih. Dengan adanya perjuangan ini mereka berdua sepakat untuk membangun Ka'bah, meninggikan sendi-sendinya dan Ibrahim memperkenankan manusia untuk berhaji sebagaimana yang diperintahkan Allah kepada beliau. Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230.;Ibrahim;PERSON;;1245;1252
000002-008;2;8;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Setelah diberitahu, Ismail mengerti maksud pesan ayahnya. Maka Isma'il menceraikan istrinya dan kawin lagi dengan wanita lain, yaitu putri Mudhadh bin Amru, pemimpin dan pemuka kabilah Setelah perkawinan Isma'il yang kedua ini, Ibrahim datang lagi, namun tidak bisa bertemu dengan Isma'il. Beliau bertanya kepada istri Isma'il tentang keadaan mereka berdua. Jawaban istri Isma'il adalah pujian kepada Allah. Lalu Ibrahim kembali lagi ke Palestina setelah menitipkan pesan lewat istri Isma'il. Agar Isma'il memperkokoh palang pintu rumahnya Pada kedatangan yang ketiga kalinya Ibrahim bisa bertemu dengan Isma'il yang saat itu Isma'il sedang meraut anak panahnya di bawah sebuah pohon dekat Zamzam. Tatkala melihat kehadiran ayahnya, Isma'il berbuat sebagaimana layaknya seorang anak yang lama tidak bersua bapaknya, dan Ibrahim juga berbuat layaknya seorang bapak yang lama tidak bersua anaknya. Pertemuan ini terjadi setelah sekian lama. Sebagai seorang ayah yang penuh rasa kasih sayang dan lemah lembut, sulit rasanya beliau bisa menahan kesabaran untuk bersua anaknya. Begitu pula dengan Isma'il, sebagai anak yang berbakti dan salih. Dengan adanya perjuangan ini mereka berdua sepakat untuk membangun Ka'bah, meninggikan sendi-sendinya dan Ibrahim memperkenankan manusia untuk berhaji sebagaimana yang diperintahkan Allah kepada beliau. Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230.;Isma'il;PERSON;;1383;1390
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Isma'il;PERSON;;41;48
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Makkah;LOCATION;;361;367
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Yaman;LOCATION;;453;458
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Syam;LOCATION;;476;480
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Mesir;LOCATION;;485;490
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Hijaz;LOCATION;;743;748
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Isma'il;PERSON;;1227;1234
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Qaidar bin Isma'il;PERSON;;1261;1279
000002-009;2;9;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;Dari perkawinannya dengan putri Mudhadh, Isma'il dikarunia anak oleh 5 Qalbu Jaziratil-Arab, hal 230. Allah sebanyak dua belas, yang semuanya laki-laki, yaitu: Nabat atau Nabuyuth Qaidar, Adba'il, Mibsyam, Misyma', Duma, Misya, Hadad, Taima, Yathur Nafis, dan Qaiduman. Dari mereka inilah kemudian berkembang menjadi dua belas kabilah, yang semuanya menetap di Makkah untuk sekian lama. Pokok pencaharian mereka adalah berdagang, membentang dari negeri Yaman hingga ke negeri Syam dan Mesir. Selanjutnya kabilah-kabilah ini menyebar di berbagai penjuru jazirah, dan bahkan keluar jazirah. Seiring dengan perjalanan waktu, keadaan mereka tidak lagi terdeteksi, kecuali anak keturunan Nabat dan Qaidar Peradaban anak keturunan Nabat bersinar di Hijaz Utara. Mereka mampu mendirikan pemerintahan yang kuat dan menguasai daerah-daerah di sekitarnya dan menjadikan Al-Bathra' sebagai ibukotanya. Tak seorang pun berani memusuhi mereka hingga datang pasukan Romawi yang menindas mereka. Setelah melakukan penyelidikan y ang mendalam dan penelitian yang akurat, As- Sayyid Sulaiman An-Nadwi menegaskan bahwa raja-raja keturunan Ghassan termasuk Aus dan Khazraj, bukan berasal dari keturunan Qahthan, tetapi dari keturunan Nabat, anak Isma'il. Sedangkan anak keturunan Qaidar bin Isma'il tetap menetap di Makkah beranak pinak di sana hingga menurunkan Adnan dan anaknya, Ma ad. Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya.;Makkah;LOCATION;;1297;1303
000002-010;2;10;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;"Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya. Adnan adalah kakek kedua puluh dua dalam silsilah keturunan Nabi Diriwayatkan bahwa jika beliau menyebutkan nasabnya dan sampai kepada Adnan, maka beliau berhenti dan bersabda, ""Para ahli silsilah nasab banyak yang berdusta."" Lalu beliau tidak melanjutkannya. Segolongan ulama memperbolehkan mengangkat nasab dari Adnan ke atas, dengan berlandaskan kepada hadits yang memang mengisyaratkan hal itu. Menurut mereka, antara Adnan sampai Ibrahim kH ada empat puluh keturunan, yang didasarkan kepada penelitian yang cukup Keturunan Ma'ad dari anaknya, Nizar, telah berpencar kemana-mana Menurut suatu pendapat, Nizar adalah satu-satunya anak Ma'ad. Sedangkan Nizar sendiri mempunyai empat anak, yang kemudian berkembang menjadi empat kabilah yang besar, yaitu Iyad, Anmar, Rabi'ah, dan Mudhar. Dua kabilah terakhir inilah yang paling banyak marga dan sukunya. Dari Rabi'ah ada Asad bin Rabi'ah, Anzah, Abdul Qais, dua anak Wa'il, Bakr dan Taghlib, Hanifah. dan lain-lainnya Lihat buku Tarikhu Ardhil-Qur'an, 2/78-86 7 Rahmatun Lil-Alamin, 2/7,8,14-17. Sedangkan kabilah Mudhar berkembang menjadi dua suku yang besar, yaitu Qais Ailan bin Mudhar dan marga-marga Ilyas bin Mudhar. Dari Qais Ailan ada Bani Sulaim, Bani Hawazin, Bani Ghathafan. Dari Ilyas bin Mudha ada Tamim bin Murrah, Hudzail bin Mudrikah, Bani Asad bin Khuzaimah, dan marga-marga Kinanah bin Khuzimah.";Ibrahim;PERSON;;512;519
000002-010;2;10;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;"Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya. Adnan adalah kakek kedua puluh dua dalam silsilah keturunan Nabi Diriwayatkan bahwa jika beliau menyebutkan nasabnya dan sampai kepada Adnan, maka beliau berhenti dan bersabda, ""Para ahli silsilah nasab banyak yang berdusta."" Lalu beliau tidak melanjutkannya. Segolongan ulama memperbolehkan mengangkat nasab dari Adnan ke atas, dengan berlandaskan kepada hadits yang memang mengisyaratkan hal itu. Menurut mereka, antara Adnan sampai Ibrahim kH ada empat puluh keturunan, yang didasarkan kepada penelitian yang cukup Keturunan Ma'ad dari anaknya, Nizar, telah berpencar kemana-mana Menurut suatu pendapat, Nizar adalah satu-satunya anak Ma'ad. Sedangkan Nizar sendiri mempunyai empat anak, yang kemudian berkembang menjadi empat kabilah yang besar, yaitu Iyad, Anmar, Rabi'ah, dan Mudhar. Dua kabilah terakhir inilah yang paling banyak marga dan sukunya. Dari Rabi'ah ada Asad bin Rabi'ah, Anzah, Abdul Qais, dua anak Wa'il, Bakr dan Taghlib, Hanifah. dan lain-lainnya Lihat buku Tarikhu Ardhil-Qur'an, 2/78-86 7 Rahmatun Lil-Alamin, 2/7,8,14-17. Sedangkan kabilah Mudhar berkembang menjadi dua suku yang besar, yaitu Qais Ailan bin Mudhar dan marga-marga Ilyas bin Mudhar. Dari Qais Ailan ada Bani Sulaim, Bani Hawazin, Bani Ghathafan. Dari Ilyas bin Mudha ada Tamim bin Murrah, Hudzail bin Mudrikah, Bani Asad bin Khuzaimah, dan marga-marga Kinanah bin Khuzimah.";Asad bin Rabi'ah;PERSON;;950;966
000002-010;2;10;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;"Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya. Adnan adalah kakek kedua puluh dua dalam silsilah keturunan Nabi Diriwayatkan bahwa jika beliau menyebutkan nasabnya dan sampai kepada Adnan, maka beliau berhenti dan bersabda, ""Para ahli silsilah nasab banyak yang berdusta."" Lalu beliau tidak melanjutkannya. Segolongan ulama memperbolehkan mengangkat nasab dari Adnan ke atas, dengan berlandaskan kepada hadits yang memang mengisyaratkan hal itu. Menurut mereka, antara Adnan sampai Ibrahim kH ada empat puluh keturunan, yang didasarkan kepada penelitian yang cukup Keturunan Ma'ad dari anaknya, Nizar, telah berpencar kemana-mana Menurut suatu pendapat, Nizar adalah satu-satunya anak Ma'ad. Sedangkan Nizar sendiri mempunyai empat anak, yang kemudian berkembang menjadi empat kabilah yang besar, yaitu Iyad, Anmar, Rabi'ah, dan Mudhar. Dua kabilah terakhir inilah yang paling banyak marga dan sukunya. Dari Rabi'ah ada Asad bin Rabi'ah, Anzah, Abdul Qais, dua anak Wa'il, Bakr dan Taghlib, Hanifah. dan lain-lainnya Lihat buku Tarikhu Ardhil-Qur'an, 2/78-86 7 Rahmatun Lil-Alamin, 2/7,8,14-17. Sedangkan kabilah Mudhar berkembang menjadi dua suku yang besar, yaitu Qais Ailan bin Mudhar dan marga-marga Ilyas bin Mudhar. Dari Qais Ailan ada Bani Sulaim, Bani Hawazin, Bani Ghathafan. Dari Ilyas bin Mudha ada Tamim bin Murrah, Hudzail bin Mudrikah, Bani Asad bin Khuzaimah, dan marga-marga Kinanah bin Khuzimah.";Ailan bin Mudhar;PERSON;;1201;1217
000002-010;2;10;POSISI BANGSA ARAB DAN KAUMNYA;Kaum-kaum Bangsa Arab;35-42;"Dari dialah keturunan Arab Adnaniyah masih bisa dipertahankan keberadaannya. Adnan adalah kakek kedua puluh dua dalam silsilah keturunan Nabi Diriwayatkan bahwa jika beliau menyebutkan nasabnya dan sampai kepada Adnan, maka beliau berhenti dan bersabda, ""Para ahli silsilah nasab banyak yang berdusta."" Lalu beliau tidak melanjutkannya. Segolongan ulama memperbolehkan mengangkat nasab dari Adnan ke atas, dengan berlandaskan kepada hadits yang memang mengisyaratkan hal itu. Menurut mereka, antara Adnan sampai Ibrahim kH ada empat puluh keturunan, yang didasarkan kepada penelitian yang cukup Keturunan Ma'ad dari anaknya, Nizar, telah berpencar kemana-mana Menurut suatu pendapat, Nizar adalah satu-satunya anak Ma'ad. Sedangkan Nizar sendiri mempunyai empat anak, yang kemudian berkembang menjadi empat kabilah yang besar, yaitu Iyad, Anmar, Rabi'ah, dan Mudhar. Dua kabilah terakhir inilah yang paling banyak marga dan sukunya. Dari Rabi'ah ada Asad bin Rabi'ah, Anzah, Abdul Qais, dua anak Wa'il, Bakr dan Taghlib, Hanifah. dan lain-lainnya Lihat buku Tarikhu Ardhil-Qur'an, 2/78-86 7 Rahmatun Lil-Alamin, 2/7,8,14-17. Sedangkan kabilah Mudhar berkembang menjadi dua suku yang besar, yaitu Qais Ailan bin Mudhar dan marga-marga Ilyas bin Mudhar. Dari Qais Ailan ada Bani Sulaim, Bani Hawazin, Bani Ghathafan. Dari Ilyas bin Mudha ada Tamim bin Murrah, Hudzail bin Mudrikah, Bani Asad bin Khuzaimah, dan marga-marga Kinanah bin Khuzimah.";Ilyas bin Mudhar;PERSON;;1234;1250
